commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Cremona_2_origin_1,H_Piacenza_2_dest_1,0.3,10.0,1,60,lab_sample,1,2
2,H_Bergamo_1_origin_2,H_Piacenza_2_dest_2,0.5,8.0,1,40,fluids,1,2
3,H_Pavia_8_origin_3,H_Bergamo_4_dest_3,0.4,10.0,2,50,medication,9,1
4,H_Parma_2_origin_4,H_Parma_1_dest_4,0.3,10.0,1,60,lab_sample,10,1
5,H_Milano_1_origin_5,H_Bergamo_2_dest_5,0.4,10.0,2,50,medication,12,2
6,H_Pavia_1_origin_6,H_Pavia_5_dest_6,0.5,8.0,3,40,fluids,11,1
7,H_Cremona_2_origin_7,H_Bergamo_1_dest_7,0.4,10.0,1,50,medication,1,2
8,H_Piacenza_2_origin_8,H_Pavia_5_dest_8,0.0,1.5,1,100,organ,1,2
9,H_Pavia_1_origin_9,H_Milano_2_dest_9,0.3,10.0,1,60,lab_sample,1,2
10,H_Parma_1_origin_10,H_Piacenza_1_dest_10,0.0,1.5,1,100,organ,1,1
