commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Parma_1_origin_1,H_Cremona_1_dest_1,0.3,10.0,2,60,lab_sample,16,2
2,H_Piacenza_2_origin_2,H_Cremona_2_dest_2,0.5,8.0,1,40,fluids,1,1
3,H_Milano_3_origin_3,H_Pavia_1_dest_3,0.3,10.0,3,60,lab_sample,25,1
4,H_Pavia_9_origin_4,H_Pavia_8_dest_4,0.4,10.0,2,50,medication,11,1
5,H_Pavia_1_origin_5,H_Pavia_10_dest_5,0.5,8.0,2,40,fluids,8,2
6,H_Bergamo_2_origin_6,H_Bergamo_1_dest_6,0.4,10.0,2,50,medication,11,1
7,H_Pavia_5_origin_7,H_Piacenza_2_dest_7,0.5,8.0,3,40,fluids,9,1
8,H_Parma_2_origin_8,H_Pavia_1_dest_8,0.3,10.0,2,60,lab_sample,15,1
9,H_Pavia_10_origin_9,H_Milano_1_dest_9,0.4,10.0,3,50,medication,16,1
10,H_Milano_2_origin_10,H_Milano_3_dest_10,0.4,10.0,1,50,medication,4,1
11,H_Bergamo_1_origin_11,H_Parma_3_dest_11,0.4,10.0,3,50,medication,16,1
12,H_Piacenza_2_origin_12,H_Pavia_5_dest_12,0.5,8.0,1,40,fluids,3,1
13,H_Pavia_9_origin_13,H_Pavia_1_dest_13,0.3,10.0,1,60,lab_sample,2,1
14,H_Parma_2_origin_14,H_Pavia_8_dest_14,0.4,10.0,1,50,medication,2,1
15,H_Pavia_1_origin_15,H_Pavia_8_dest_15,0.5,8.0,1,40,fluids,4,2
16,H_Bergamo_3_origin_16,H_Pavia_9_dest_16,0.4,10.0,3,50,medication,16,1
17,H_Milano_3_origin_17,H_Piacenza_2_dest_17,0.3,10.0,1,60,lab_sample,5,1
18,H_Parma_1_origin_18,H_Pavia_5_dest_18,0.5,8.0,3,40,fluids,9,2
19,H_Pavia_5_origin_19,H_Parma_1_dest_19,0.3,10.0,1,60,lab_sample,7,1
20,H_Bergamo_2_origin_20,H_Pavia_10_dest_20,0.5,8.0,2,40,fluids,8,1
21,H_Bergamo_4_origin_21,H_Piacenza_1_dest_21,0.25,4.0,1,80,blood,2,1
22,H_Milano_2_origin_22,H_Pavia_8_dest_22,0.3,10.0,3,60,lab_sample,28,1
23,H_Bergamo_4_origin_23,H_Parma_3_dest_23,0.5,8.0,2,40,fluids,8,1
24,H_Milano_1_origin_24,H_Bergamo_2_dest_24,0.5,8.0,3,40,fluids,11,2
25,H_Milano_2_origin_25,H_Piacenza_1_dest_25,0.3,10.0,1,60,lab_sample,10,1
26,H_Pavia_5_origin_26,H_Cremona_1_dest_26,0.3,10.0,2,60,lab_sample,14,1
27,H_Bergamo_2_origin_27,H_Piacenza_1_dest_27,0.3,10.0,2,60,lab_sample,15,1
28,H_Parma_1_origin_28,H_Parma_3_dest_28,0.25,4.0,2,80,blood,8,2
29,H_Cremona_2_origin_29,H_Bergamo_2_dest_29,0.5,8.0,1,40,fluids,1,1
30,H_Pavia_10_origin_30,H_Bergamo_3_dest_30,0.25,4.0,1,80,blood,4,1
31,H_Parma_1_origin_31,H_Piacenza_1_dest_31,0.0,1.5,1,100,organ,1,2
32,H_Pavia_9_origin_32,H_Milano_3_dest_32,0.5,8.0,2,40,fluids,7,1
