commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Milano_1_origin_1,H_Bergamo_1_dest_1,0.25,4.0,2,80,blood,7,1
2,H_Cremona_1_origin_2,H_Parma_1_dest_2,0.4,10.0,1,50,medication,1,2
3,H_Parma_2_origin_3,H_Bergamo_1_dest_3,0.5,8.0,2,40,fluids,8,1
4,H_Pavia_9_origin_4,H_Milano_3_dest_4,0.3,10.0,2,60,lab_sample,15,2
5,H_Piacenza_1_origin_5,H_Pavia_5_dest_5,0.4,10.0,3,50,medication,16,2
6,H_Milano_1_origin_6,H_Bergamo_2_dest_6,0.0,1.5,1,100,organ,1,1
7,H_Piacenza_2_origin_7,H_Parma_2_dest_7,0.5,8.0,1,40,fluids,1,2
8,H_Milano_3_origin_8,H_Parma_3_dest_8,0.3,10.0,1,60,lab_sample,6,2
9,H_Parma_2_origin_9,H_Bergamo_3_dest_9,0.5,8.0,1,40,fluids,1,1
10,H_Cremona_2_origin_10,H_Bergamo_2_dest_10,0.5,8.0,3,40,fluids,11,2
11,H_Parma_1_origin_11,H_Milano_2_dest_11,0.25,4.0,2,80,blood,6,1
12,H_Piacenza_1_origin_12,H_Piacenza_2_dest_12,0.3,10.0,2,60,lab_sample,15,2
13,H_Pavia_8_origin_13,H_Bergamo_2_dest_13,0.3,10.0,3,60,lab_sample,26,1
14,H_Milano_3_origin_14,H_Pavia_8_dest_14,0.5,8.0,3,40,fluids,10,2
15,H_Milano_2_origin_15,H_Pavia_1_dest_15,0.5,8.0,2,40,fluids,6,1
16,H_Parma_2_origin_16,H_Bergamo_1_dest_16,0.3,10.0,2,60,lab_sample,14,1
17,H_Milano_3_origin_17,H_Bergamo_2_dest_17,0.3,10.0,1,60,lab_sample,6,2
18,H_Cremona_1_origin_18,H_Parma_2_dest_18,0.4,10.0,3,50,medication,18,2
19,H_Cremona_2_origin_19,H_Bergamo_1_dest_19,0.3,10.0,2,60,lab_sample,11,2
20,H_Bergamo_4_origin_20,H_Bergamo_3_dest_20,0.3,10.0,3,60,lab_sample,25,2
21,H_Piacenza_1_origin_21,H_Bergamo_1_dest_21,0.4,10.0,1,50,medication,6,2
22,H_Bergamo_3_origin_22,H_Parma_2_dest_22,0.3,10.0,2,60,lab_sample,12,1
23,H_Bergamo_1_origin_23,H_Parma_2_dest_23,0.4,10.0,1,50,medication,3,2
24,H_Pavia_5_origin_24,H_Parma_1_dest_24,0.25,4.0,1,80,blood,1,2
25,H_Cremona_2_origin_25,H_Parma_3_dest_25,0.4,10.0,2,50,medication,7,2
