commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Milano_1_origin_1,H_Pavia_9_dest_1,0.5,8.0,2,40,fluids,5,2
2,H_Pavia_5_origin_2,H_Pavia_1_dest_2,0.3,10.0,1,60,lab_sample,7,1
3,H_Cremona_2_origin_3,H_Piacenza_2_dest_3,0.3,10.0,3,60,lab_sample,27,2
4,H_Piacenza_2_origin_4,H_Pavia_8_dest_4,0.5,8.0,3,40,fluids,9,1
5,H_Cremona_1_origin_5,H_Pavia_1_dest_5,0.4,10.0,2,50,medication,8,1
6,H_Parma_1_origin_6,H_Pavia_8_dest_6,0.3,10.0,2,60,lab_sample,12,2
7,H_Milano_3_origin_7,H_Pavia_10_dest_7,0.4,10.0,3,50,medication,18,2
8,H_Bergamo_1_origin_8,H_Pavia_9_dest_8,0.5,8.0,3,40,fluids,9,1
9,H_Cremona_2_origin_9,H_Pavia_10_dest_9,0.3,10.0,2,60,lab_sample,15,2
10,H_Piacenza_2_origin_10,H_Bergamo_1_dest_10,0.5,8.0,1,40,fluids,2,1
11,H_Parma_2_origin_11,H_Piacenza_2_dest_11,0.4,10.0,3,50,medication,18,2
12,H_Bergamo_2_origin_12,H_Parma_2_dest_12,0.25,4.0,2,80,blood,7,2
13,H_Piacenza_2_origin_13,H_Piacenza_1_dest_13,0.5,8.0,2,40,fluids,8,1
14,H_Piacenza_1_origin_14,H_Bergamo_4_dest_14,0.3,10.0,3,60,lab_sample,25,2
15,H_Piacenza_2_origin_15,H_Pavia_9_dest_15,0.3,10.0,2,60,lab_sample,15,1
16,H_Piacenza_2_origin_16,H_Piacenza_1_dest_16,0.5,8.0,2,40,fluids,6,1
17,H_Parma_2_origin_17,H_Cremona_1_dest_17,0.4,10.0,2,50,medication,12,2
18,H_Pavia_1_origin_18,H_Milano_3_dest_18,0.5,8.0,1,40,fluids,4,2
19,H_Bergamo_2_origin_19,H_Milano_1_dest_19,0.5,8.0,1,40,fluids,2,2
20,H_Cremona_1_origin_20,H_Milano_1_dest_20,0.5,8.0,1,40,fluids,1,1
21,H_Parma_1_origin_21,H_Pavia_1_dest_21,0.5,8.0,3,40,fluids,9,2
22,H_Piacenza_1_origin_22,H_Parma_3_dest_22,0.0,1.5,1,100,organ,1,2
23,H_Pavia_5_origin_23,H_Piacenza_2_dest_23,0.4,10.0,3,50,medication,14,1
24,H_Bergamo_4_origin_24,H_Milano_3_dest_24,0.3,10.0,3,60,lab_sample,29,2
25,H_Pavia_5_origin_25,H_Piacenza_2_dest_25,0.25,4.0,1,80,blood,2,1
26,H_Pavia_5_origin_26,H_Milano_1_dest_26,0.25,4.0,1,80,blood,2,1
27,H_Parma_2_origin_27,H_Piacenza_2_dest_27,0.4,10.0,1,50,medication,3,2
28,H_Pavia_9_origin_28,H_Bergamo_2_dest_28,0.5,8.0,2,40,fluids,7,1
29,H_Pavia_8_origin_29,H_Milano_1_dest_29,0.4,10.0,1,50,medication,5,2
30,H_Milano_2_origin_30,H_Pavia_8_dest_30,0.4,10.0,2,50,medication,11,2
31,H_Parma_3_origin_31,H_Bergamo_1_dest_31,0.4,10.0,3,50,medication,15,1
32,H_Pavia_1_origin_32,H_Pavia_10_dest_32,0.5,8.0,3,40,fluids,10,2
33,H_Milano_3_origin_33,H_Cremona_1_dest_33,0.3,10.0,2,60,lab_sample,16,2
34,H_Cremona_2_origin_34,H_Pavia_10_dest_34,0.3,10.0,2,60,lab_sample,14,2
35,H_Pavia_9_origin_35,H_Bergamo_4_dest_35,0.3,10.0,2,60,lab_sample,16,1
36,H_Pavia_1_origin_36,H_Piacenza_2_dest_36,0.5,8.0,1,40,fluids,4,2
37,H_Piacenza_2_origin_37,H_Cremona_2_dest_37,0.5,8.0,1,40,fluids,4,1
38,H_Cremona_1_origin_38,H_Bergamo_4_dest_38,0.3,10.0,2,60,lab_sample,20,1
39,H_Piacenza_1_origin_39,H_Bergamo_2_dest_39,0.5,8.0,3,40,fluids,11,2
40,H_Milano_1_origin_40,H_Cremona_1_dest_40,0.5,8.0,3,40,fluids,9,2
