commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Pavia_1_origin_1,H_Milano_1_dest_1,0.5,8.0,3,40,fluids,12,1
2,H_Piacenza_2_origin_2,H_Bergamo_4_dest_2,0.5,8.0,2,40,fluids,5,2
3,H_Pavia_9_origin_3,H_Milano_1_dest_3,0.5,8.0,3,40,fluids,11,2
4,H_Milano_1_origin_4,H_Cremona_2_dest_4,0.5,8.0,1,40,fluids,3,2
5,H_Bergamo_1_origin_5,H_Piacenza_2_dest_5,0.3,10.0,1,60,lab_sample,4,2
6,H_Pavia_9_origin_6,H_Bergamo_1_dest_6,0.4,10.0,2,50,medication,11,2
7,H_Parma_1_origin_7,H_Bergamo_4_dest_7,0.5,8.0,2,40,fluids,7,2
8,H_Pavia_1_origin_8,H_Pavia_9_dest_8,0.0,1.5,1,100,organ,1,1
9,H_Pavia_8_origin_9,H_Bergamo_4_dest_9,0.5,8.0,3,40,fluids,9,2
10,H_Bergamo_4_origin_10,H_Piacenza_2_dest_10,0.5,8.0,3,40,fluids,9,1
11,H_Cremona_1_origin_11,H_Piacenza_2_dest_11,0.4,10.0,2,50,medication,12,1
12,H_Piacenza_1_origin_12,H_Pavia_9_dest_12,0.4,10.0,2,50,medication,8,1
13,H_Milano_2_origin_13,H_Pavia_9_dest_13,0.4,10.0,3,50,medication,15,1
14,H_Pavia_8_origin_14,H_Bergamo_3_dest_14,0.3,10.0,2,60,lab_sample,12,2
15,H_Cremona_2_origin_15,H_Pavia_1_dest_15,0.3,10.0,1,60,lab_sample,2,2
16,H_Cremona_1_origin_16,H_Bergamo_3_dest_16,0.25,4.0,3,80,blood,9,1
17,H_Piacenza_1_origin_17,H_Parma_2_dest_17,0.5,8.0,1,40,fluids,4,1
18,H_Piacenza_1_origin_18,H_Pavia_5_dest_18,0.5,8.0,1,40,fluids,4,1
19,H_Pavia_10_origin_19,H_Pavia_8_dest_19,0.3,10.0,2,60,lab_sample,17,1
20,H_Pavia_10_origin_20,H_Parma_1_dest_20,0.4,10.0,3,50,medication,17,1
21,H_Cremona_2_origin_21,H_Piacenza_2_dest_21,0.3,10.0,2,60,lab_sample,18,2
22,H_Parma_1_origin_22,H_Milano_2_dest_22,0.3,10.0,2,60,lab_sample,18,2
23,H_Pavia_9_origin_23,H_Milano_3_dest_23,0.5,8.0,1,40,fluids,1,2
24,H_Piacenza_1_origin_24,H_Pavia_10_dest_24,0.3,10.0,2,60,lab_sample,16,1
25,H_Bergamo_1_origin_25,H_Milano_3_dest_25,0.5,8.0,2,40,fluids,6,2
26,H_Pavia_1_origin_26,H_Parma_3_dest_26,0.3,10.0,1,60,lab_sample,3,1
27,H_Cremona_1_origin_27,H_Cremona_2_dest_27,0.5,8.0,2,40,fluids,7,1
28,H_Milano_3_origin_28,H_Pavia_5_dest_28,0.4,10.0,2,50,medication,8,1
29,H_Bergamo_1_origin_29,H_Piacenza_2_dest_29,0.5,8.0,2,40,fluids,7,2
30,H_Parma_3_origin_30,H_Milano_2_dest_30,0.25,4.0,3,80,blood,12,2
31,H_Parma_2_origin_31,H_Parma_3_dest_31,0.4,10.0,2,50,medication,11,2
32,H_Bergamo_1_origin_32,H_Cremona_1_dest_32,0.3,10.0,3,60,lab_sample,21,2
33,H_Pavia_1_origin_33,H_Bergamo_1_dest_33,0.3,10.0,2,60,lab_sample,19,1
34,H_Pavia_8_origin_34,H_Pavia_10_dest_34,0.5,8.0,1,40,fluids,2,2
35,H_Bergamo_3_origin_35,H_Parma_3_dest_35,0.4,10.0,3,50,medication,15,2
36,H_Bergamo_4_origin_36,H_Milano_3_dest_36,0.4,10.0,1,50,medication,6,1
37,H_Piacenza_1_origin_37,H_Parma_1_dest_37,0.3,10.0,2,60,lab_sample,11,1
38,H_Bergamo_4_origin_38,H_Pavia_9_dest_38,0.4,10.0,3,50,medication,14,1
39,H_Cremona_1_origin_39,H_Pavia_5_dest_39,0.3,10.0,3,60,lab_sample,22,1
40,H_Milano_2_origin_40,H_Cremona_1_dest_40,0.3,10.0,2,60,lab_sample,14,1
41,H_Piacenza_1_origin_41,H_Piacenza_2_dest_41,0.5,8.0,3,40,fluids,10,1
42,H_Pavia_9_origin_42,H_Bergamo_2_dest_42,0.3,10.0,1,60,lab_sample,9,2
43,H_Pavia_9_origin_43,H_Milano_2_dest_43,0.5,8.0,3,40,fluids,10,2
44,H_Pavia_9_origin_44,H_Pavia_5_dest_44,0.4,10.0,2,50,medication,8,2
45,H_Cremona_2_origin_45,H_Milano_2_dest_45,0.3,10.0,3,60,lab_sample,24,2
46,H_Bergamo_1_origin_46,H_Pavia_8_dest_46,0.5,8.0,3,40,fluids,9,2
47,H_Pavia_5_origin_47,H_Cremona_2_dest_47,0.5,8.0,1,40,fluids,2,1
48,H_Parma_3_origin_48,H_Pavia_1_dest_48,0.4,10.0,2,50,medication,10,2
49,H_Bergamo_3_origin_49,H_Pavia_1_dest_49,0.3,10.0,3,60,lab_sample,28,2
50,H_Bergamo_4_origin_50,H_Cremona_2_dest_50,0.5,8.0,2,40,fluids,7,1
51,H_Pavia_5_origin_51,H_Milano_2_dest_51,0.4,10.0,1,50,medication,5,1
52,H_Cremona_2_origin_52,H_Pavia_10_dest_52,0.5,8.0,2,40,fluids,7,2
53,H_Pavia_5_origin_53,H_Piacenza_1_dest_53,0.3,10.0,2,60,lab_sample,19,1
54,H_Cremona_2_origin_54,H_Bergamo_2_dest_54,0.5,8.0,3,40,fluids,12,2
55,H_Parma_3_origin_55,H_Piacenza_2_dest_55,0.4,10.0,2,50,medication,13,2
56,H_Piacenza_2_origin_56,H_Cremona_2_dest_56,0.3,10.0,1,60,lab_sample,4,2
57,H_Milano_2_origin_57,H_Pavia_8_dest_57,0.4,10.0,2,50,medication,10,1
58,H_Bergamo_3_origin_58,H_Milano_2_dest_58,0.4,10.0,3,50,medication,17,2
59,H_Pavia_5_origin_59,H_Parma_3_dest_59,0.3,10.0,3,60,lab_sample,28,1
60,H_Bergamo_3_origin_60,H_Pavia_5_dest_60,0.5,8.0,1,40,fluids,2,2
61,H_Bergamo_2_origin_61,H_Bergamo_4_dest_61,0.5,8.0,3,40,fluids,11,2
62,H_Parma_1_origin_62,H_Pavia_9_dest_62,0.5,8.0,1,40,fluids,4,2
63,H_Piacenza_1_origin_63,H_Parma_3_dest_63,0.4,10.0,2,50,medication,11,1
64,H_Pavia_1_origin_64,H_Pavia_9_dest_64,0.5,8.0,3,40,fluids,10,1
65,H_Piacenza_2_origin_65,H_Pavia_10_dest_65,0.3,10.0,2,60,lab_sample,15,2
66,H_Milano_1_origin_66,H_Bergamo_2_dest_66,0.5,8.0,2,40,fluids,7,2
67,H_Pavia_1_origin_67,H_Pavia_5_dest_67,0.4,10.0,2,50,medication,13,1
68,H_Cremona_1_origin_68,H_Cremona_2_dest_68,0.5,8.0,2,40,fluids,7,1
69,H_Parma_3_origin_69,H_Milano_3_dest_69,0.5,8.0,2,40,fluids,6,2
70,H_Parma_1_origin_70,H_Parma_2_dest_70,0.3,10.0,3,60,lab_sample,23,2
71,H_Piacenza_1_origin_71,H_Pavia_9_dest_71,0.4,10.0,3,50,medication,15,1
72,H_Parma_1_origin_72,H_Cremona_2_dest_72,0.5,8.0,3,40,fluids,10,2
73,H_Pavia_9_origin_73,H_Cremona_1_dest_73,0.4,10.0,2,50,medication,10,2
74,H_Pavia_1_origin_74,H_Pavia_5_dest_74,0.3,10.0,2,60,lab_sample,12,1
75,H_Piacenza_2_origin_75,H_Cremona_1_dest_75,0.4,10.0,2,50,medication,7,2
76,H_Bergamo_4_origin_76,H_Bergamo_2_dest_76,0.3,10.0,3,60,lab_sample,30,1
77,H_Cremona_1_origin_77,H_Pavia_8_dest_77,0.4,10.0,1,50,medication,2,1
