commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Bergamo_4_origin_1,H_Parma_1_dest_1,0.5,8.0,1,40,fluids,4,1
2,H_Pavia_5_origin_2,H_Bergamo_4_dest_2,0.3,10.0,1,60,lab_sample,9,2
3,H_Pavia_8_origin_3,H_Bergamo_1_dest_3,0.25,4.0,2,80,blood,8,1
4,H_Pavia_10_origin_4,H_Piacenza_2_dest_4,0.5,8.0,2,40,fluids,5,2
5,H_Pavia_5_origin_5,H_Pavia_8_dest_5,0.3,10.0,2,60,lab_sample,16,2
6,H_Piacenza_1_origin_6,H_Bergamo_1_dest_6,0.3,10.0,1,60,lab_sample,5,1
7,H_Bergamo_4_origin_7,H_Piacenza_2_dest_7,0.5,8.0,3,40,fluids,9,1
8,H_Bergamo_2_origin_8,H_Pavia_1_dest_8,0.5,8.0,1,40,fluids,2,1
9,H_Bergamo_3_origin_9,H_Pavia_5_dest_9,0.3,10.0,2,60,lab_sample,18,1
10,H_Parma_1_origin_10,H_Cremona_2_dest_10,0.3,10.0,2,60,lab_sample,13,1
11,H_Parma_2_origin_11,H_Bergamo_1_dest_11,0.4,10.0,2,50,medication,8,2
12,H_Parma_1_origin_12,H_Bergamo_1_dest_12,0.3,10.0,1,60,lab_sample,1,1
13,H_Milano_1_origin_13,H_Pavia_5_dest_13,0.3,10.0,1,60,lab_sample,10,2
14,H_Cremona_2_origin_14,H_Pavia_9_dest_14,0.3,10.0,2,60,lab_sample,19,2
15,H_Pavia_5_origin_15,H_Milano_1_dest_15,0.5,8.0,2,40,fluids,7,2
16,H_Parma_3_origin_16,H_Pavia_5_dest_16,0.4,10.0,2,50,medication,12,2
17,H_Piacenza_1_origin_17,H_Cremona_2_dest_17,0.3,10.0,1,60,lab_sample,3,1
18,H_Pavia_10_origin_18,H_Parma_3_dest_18,0.4,10.0,2,50,medication,8,2
19,H_Piacenza_1_origin_19,H_Milano_1_dest_19,0.3,10.0,1,60,lab_sample,5,1
20,H_Pavia_9_origin_20,H_Bergamo_3_dest_20,0.4,10.0,1,50,medication,2,2
21,H_Pavia_8_origin_21,H_Parma_1_dest_21,0.3,10.0,3,60,lab_sample,22,1
22,H_Cremona_1_origin_22,H_Bergamo_2_dest_22,0.3,10.0,3,60,lab_sample,27,1
23,H_Bergamo_1_origin_23,H_Pavia_9_dest_23,0.5,8.0,2,40,fluids,5,1
24,H_Parma_3_origin_24,H_Pavia_1_dest_24,0.3,10.0,3,60,lab_sample,28,2
25,H_Parma_2_origin_25,H_Piacenza_1_dest_25,0.5,8.0,2,40,fluids,8,2
26,H_Pavia_10_origin_26,H_Bergamo_4_dest_26,0.4,10.0,2,50,medication,10,2
27,H_Bergamo_4_origin_27,H_Cremona_2_dest_27,0.5,8.0,3,40,fluids,12,1
28,H_Bergamo_4_origin_28,H_Bergamo_2_dest_28,0.4,10.0,1,50,medication,5,1
29,H_Milano_1_origin_29,H_Pavia_5_dest_29,0.3,10.0,2,60,lab_sample,17,2
30,H_Bergamo_4_origin_30,H_Piacenza_1_dest_30,0.5,8.0,3,40,fluids,9,1
31,H_Milano_1_origin_31,H_Bergamo_3_dest_31,0.3,10.0,3,60,lab_sample,21,2
32,H_Piacenza_1_origin_32,H_Cremona_1_dest_32,0.4,10.0,1,50,medication,5,1
33,H_Milano_3_origin_33,H_Bergamo_3_dest_33,0.3,10.0,1,60,lab_sample,3,1
34,H_Piacenza_2_origin_34,H_Milano_1_dest_34,0.3,10.0,3,60,lab_sample,28,2
35,H_Pavia_1_origin_35,H_Parma_3_dest_35,0.3,10.0,2,60,lab_sample,14,2
36,H_Bergamo_4_origin_36,H_Pavia_10_dest_36,0.3,10.0,2,60,lab_sample,17,1
37,H_Milano_1_origin_37,H_Milano_3_dest_37,0.5,8.0,3,40,fluids,10,2
38,H_Piacenza_1_origin_38,H_Bergamo_1_dest_38,0.4,10.0,1,50,medication,5,1
39,H_Cremona_1_origin_39,H_Parma_1_dest_39,0.3,10.0,1,60,lab_sample,6,1
40,H_Pavia_8_origin_40,H_Piacenza_1_dest_40,0.4,10.0,1,50,medication,3,1
41,H_Bergamo_1_origin_41,H_Milano_3_dest_41,0.5,8.0,1,40,fluids,4,1
42,H_Milano_3_origin_42,H_Parma_2_dest_42,0.4,10.0,3,50,medication,14,1
43,H_Piacenza_2_origin_43,H_Cremona_2_dest_43,0.4,10.0,1,50,medication,6,2
44,H_Bergamo_1_origin_44,H_Bergamo_3_dest_44,0.3,10.0,1,60,lab_sample,5,1
45,H_Milano_2_origin_45,H_Parma_2_dest_45,0.25,4.0,1,80,blood,4,2
46,H_Milano_1_origin_46,H_Cremona_1_dest_46,0.3,10.0,1,60,lab_sample,2,2
47,H_Piacenza_1_origin_47,H_Milano_3_dest_47,0.4,10.0,1,50,medication,6,1
48,H_Parma_1_origin_48,H_Bergamo_3_dest_48,0.4,10.0,1,50,medication,6,1
49,H_Milano_1_origin_49,H_Piacenza_2_dest_49,0.3,10.0,3,60,lab_sample,30,2
50,H_Bergamo_1_origin_50,H_Pavia_8_dest_50,0.3,10.0,1,60,lab_sample,2,1
51,H_Bergamo_4_origin_51,H_Bergamo_3_dest_51,0.5,8.0,3,40,fluids,10,1
52,H_Milano_1_origin_52,H_Bergamo_3_dest_52,0.3,10.0,1,60,lab_sample,7,2
53,H_Cremona_1_origin_53,H_Piacenza_1_dest_53,0.5,8.0,2,40,fluids,5,1
54,H_Milano_2_origin_54,H_Bergamo_2_dest_54,0.25,4.0,1,80,blood,1,2
55,H_Parma_1_origin_55,H_Piacenza_2_dest_55,0.3,10.0,3,60,lab_sample,24,1
56,H_Pavia_9_origin_56,H_Pavia_8_dest_56,0.5,8.0,1,40,fluids,1,2
