commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Pavia_9_origin_1,H_Bergamo_1_dest_1,0.4,10.0,2,50,medication,8,1
2,H_Parma_2_origin_2,H_Pavia_8_dest_2,0.5,8.0,3,40,fluids,10,1
3,H_Cremona_1_origin_3,H_Milano_2_dest_3,0.5,8.0,3,40,fluids,10,2
4,H_Bergamo_4_origin_4,H_Pavia_1_dest_4,0.3,10.0,3,60,lab_sample,27,2
5,H_Bergamo_4_origin_5,H_Pavia_10_dest_5,0.3,10.0,3,60,lab_sample,21,2
6,H_Parma_1_origin_6,H_Bergamo_4_dest_6,0.5,8.0,2,40,fluids,7,2
7,H_Pavia_1_origin_7,H_Cremona_1_dest_7,0.5,8.0,2,40,fluids,7,2
8,H_Parma_3_origin_8,H_Milano_1_dest_8,0.4,10.0,1,50,medication,4,2
9,H_Pavia_8_origin_9,H_Milano_3_dest_9,0.5,8.0,2,40,fluids,6,2
10,H_Milano_2_origin_10,H_Cremona_1_dest_10,0.3,10.0,2,60,lab_sample,19,2
11,H_Pavia_10_origin_11,H_Parma_2_dest_11,0.3,10.0,2,60,lab_sample,19,2
12,H_Pavia_1_origin_12,H_Cremona_1_dest_12,0.5,8.0,1,40,fluids,3,1
13,H_Milano_1_origin_13,H_Parma_2_dest_13,0.4,10.0,1,50,medication,6,1
14,H_Parma_3_origin_14,H_Piacenza_2_dest_14,0.3,10.0,2,60,lab_sample,15,2
15,H_Cremona_2_origin_15,H_Cremona_1_dest_15,0.3,10.0,2,60,lab_sample,20,1
