commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Bergamo_3_origin_1,H_Parma_3_dest_1,0.3,10.0,2,60,lab_sample,19,2
2,H_Pavia_8_origin_2,H_Bergamo_2_dest_2,0.4,10.0,1,50,medication,6,2
3,H_Piacenza_1_origin_3,H_Parma_3_dest_3,0.25,4.0,1,80,blood,3,2
4,H_Cremona_2_origin_4,H_Milano_3_dest_4,0.3,10.0,1,60,lab_sample,1,2
5,H_Pavia_8_origin_5,H_Piacenza_2_dest_5,0.3,10.0,1,60,lab_sample,9,2
6,H_Parma_2_origin_6,H_Milano_3_dest_6,0.25,4.0,1,80,blood,4,1
7,H_Bergamo_1_origin_7,H_Cremona_2_dest_7,0.5,8.0,3,40,fluids,12,2
8,H_Bergamo_3_origin_8,H_Pavia_1_dest_8,0.4,10.0,3,50,medication,16,1
9,H_Parma_3_origin_9,H_Pavia_8_dest_9,0.5,8.0,3,40,fluids,10,1
10,H_Cremona_2_origin_10,H_Milano_1_dest_10,0.5,8.0,1,40,fluids,2,2
