commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Bergamo_1_origin_1,H_Milano_1_dest_1,0.3,10.0,1,60,lab_sample,4,1
2,H_Pavia_9_origin_2,H_Bergamo_4_dest_2,0.4,10.0,3,50,medication,17,2
3,H_Bergamo_4_origin_3,H_Bergamo_2_dest_3,0.4,10.0,1,50,medication,1,2
4,H_Cremona_2_origin_4,H_Bergamo_3_dest_4,0.3,10.0,3,60,lab_sample,23,2
5,H_Piacenza_1_origin_5,H_Bergamo_2_dest_5,0.5,8.0,2,40,fluids,8,1
6,H_Milano_2_origin_6,H_Piacenza_2_dest_6,0.5,8.0,3,40,fluids,12,1
7,H_Bergamo_4_origin_7,H_Pavia_5_dest_7,0.4,10.0,3,50,medication,14,2
8,H_Milano_2_origin_8,H_Bergamo_2_dest_8,0.3,10.0,2,60,lab_sample,20,1
9,H_Milano_2_origin_9,H_Parma_1_dest_9,0.5,8.0,2,40,fluids,7,1
10,H_Piacenza_2_origin_10,H_Pavia_5_dest_10,0.3,10.0,2,60,lab_sample,17,1
11,H_Parma_1_origin_11,H_Bergamo_2_dest_11,0.3,10.0,1,60,lab_sample,2,1
12,H_Pavia_10_origin_12,H_Milano_1_dest_12,0.3,10.0,3,60,lab_sample,26,2
13,H_Milano_1_origin_13,H_Cremona_2_dest_13,0.3,10.0,3,60,lab_sample,22,1
14,H_Milano_1_origin_14,H_Milano_3_dest_14,0.5,8.0,1,40,fluids,4,1
15,H_Bergamo_2_origin_15,H_Milano_3_dest_15,0.5,8.0,3,40,fluids,11,1
16,H_Parma_3_origin_16,H_Bergamo_2_dest_16,0.4,10.0,1,50,medication,6,2
17,H_Bergamo_1_origin_17,H_Parma_1_dest_17,0.3,10.0,1,60,lab_sample,5,1
18,H_Piacenza_2_origin_18,H_Bergamo_4_dest_18,0.5,8.0,2,40,fluids,6,1
19,H_Parma_1_origin_19,H_Pavia_1_dest_19,0.3,10.0,2,60,lab_sample,11,1
20,H_Pavia_8_origin_20,H_Milano_3_dest_20,0.5,8.0,1,40,fluids,1,1
21,H_Piacenza_2_origin_21,H_Milano_3_dest_21,0.4,10.0,1,50,medication,4,1
22,H_Pavia_8_origin_22,H_Bergamo_1_dest_22,0.5,8.0,2,40,fluids,5,1
23,H_Pavia_10_origin_23,H_Milano_1_dest_23,0.3,10.0,3,60,lab_sample,24,2
24,H_Bergamo_4_origin_24,H_Milano_1_dest_24,0.5,8.0,1,40,fluids,3,2
25,H_Parma_3_origin_25,H_Pavia_9_dest_25,0.5,8.0,1,40,fluids,4,2
26,H_Cremona_2_origin_26,H_Bergamo_1_dest_26,0.4,10.0,3,50,medication,16,2
27,H_Piacenza_1_origin_27,H_Pavia_10_dest_27,0.3,10.0,3,60,lab_sample,25,1
28,H_Cremona_2_origin_28,H_Parma_3_dest_28,0.4,10.0,2,50,medication,13,2
29,H_Piacenza_1_origin_29,H_Parma_1_dest_29,0.5,8.0,2,40,fluids,6,1
30,H_Parma_2_origin_30,H_Pavia_10_dest_30,0.5,8.0,2,40,fluids,7,2
31,H_Parma_2_origin_31,H_Milano_2_dest_31,0.4,10.0,1,50,medication,4,2
32,H_Piacenza_1_origin_32,H_Milano_1_dest_32,0.3,10.0,3,60,lab_sample,21,1
33,H_Parma_2_origin_33,H_Cremona_2_dest_33,0.4,10.0,1,50,medication,4,2
34,H_Bergamo_1_origin_34,H_Milano_3_dest_34,0.5,8.0,2,40,fluids,6,1
35,H_Pavia_5_origin_35,H_Parma_2_dest_35,0.3,10.0,1,60,lab_sample,5,1
36,H_Cremona_1_origin_36,H_Pavia_10_dest_36,0.4,10.0,3,50,medication,17,2
37,H_Milano_1_origin_37,H_Pavia_5_dest_37,0.3,10.0,2,60,lab_sample,13,1
38,H_Pavia_10_origin_38,H_Milano_1_dest_38,0.5,8.0,2,40,fluids,6,2
39,H_Parma_2_origin_39,H_Milano_3_dest_39,0.4,10.0,2,50,medication,7,2
40,H_Piacenza_1_origin_40,H_Bergamo_1_dest_40,0.5,8.0,1,40,fluids,4,1
