commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_17_origin_1,H_18_dest_1,0.5,8.0,1,40,fluids,3,2
2,H_13_origin_2,H_12_dest_2,0.0,1.5,1,100,organ,1,1
3,H_3_origin_3,H_8_dest_3,0.5,8.0,1,40,fluids,3,2
4,H_11_origin_4,H_12_dest_4,0.4,10.0,3,50,medication,14,1
5,H_11_origin_5,H_19_dest_5,0.5,8.0,1,40,fluids,3,1
6,H_5_origin_6,H_12_dest_6,0.3,10.0,2,60,lab_sample,11,1
7,H_11_origin_7,H_4_dest_7,0.25,4.0,1,80,blood,2,1
8,H_7_origin_8,H_12_dest_8,0.4,10.0,1,50,medication,1,2
9,H_18_origin_9,H_6_dest_9,0.4,10.0,3,50,medication,14,2
10,H_8_origin_10,H_12_dest_10,0.3,10.0,1,60,lab_sample,8,2
11,H_4_origin_11,H_3_dest_11,0.5,8.0,1,40,fluids,2,1
12,H_13_origin_12,H_12_dest_12,0.4,10.0,3,50,medication,15,1
13,H_16_origin_13,H_6_dest_13,0.4,10.0,1,50,medication,6,2
14,H_6_origin_14,H_8_dest_14,0.4,10.0,2,50,medication,7,1
15,H_6_origin_15,H_7_dest_15,0.5,8.0,3,40,fluids,11,1
16,H_9_origin_16,H_5_dest_16,0.5,8.0,3,40,fluids,12,2
17,H_2_origin_17,H_18_dest_17,0.3,10.0,2,60,lab_sample,17,2
18,H_7_origin_18,H_4_dest_18,0.5,8.0,3,40,fluids,9,2
19,H_8_origin_19,H_17_dest_19,0.25,4.0,1,80,blood,1,2
20,H_11_origin_20,H_8_dest_20,0.4,10.0,2,50,medication,13,1
