commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_13_origin_1,H_5_dest_1,0.4,10.0,2,50,medication,9,2
2,H_3_origin_2,H_10_dest_2,0.5,8.0,2,40,fluids,6,1
3,H_3_origin_3,H_17_dest_3,0.3,10.0,1,60,lab_sample,9,1
4,H_2_origin_4,H_8_dest_4,0.4,10.0,2,50,medication,10,2
5,H_1_origin_5,H_18_dest_5,0.4,10.0,2,50,medication,13,2
6,H_12_origin_6,H_3_dest_6,0.3,10.0,1,60,lab_sample,3,1
7,H_12_origin_7,H_8_dest_7,0.5,8.0,1,40,fluids,2,1
8,H_19_origin_8,H_1_dest_8,0.4,10.0,3,50,medication,16,1
9,H_14_origin_9,H_5_dest_9,0.3,10.0,3,60,lab_sample,30,1
10,H_3_origin_10,H_4_dest_10,0.4,10.0,2,50,medication,12,1
11,H_19_origin_11,H_13_dest_11,0.3,10.0,1,60,lab_sample,6,1
12,H_14_origin_12,H_3_dest_12,0.5,8.0,2,40,fluids,6,1
13,H_13_origin_13,H_2_dest_13,0.3,10.0,2,60,lab_sample,13,2
14,H_3_origin_14,H_19_dest_14,0.0,1.5,1,100,organ,1,1
15,H_7_origin_15,H_11_dest_15,0.5,8.0,1,40,fluids,2,1
16,H_16_origin_16,H_8_dest_16,0.3,10.0,2,60,lab_sample,15,1
17,H_8_origin_17,H_17_dest_17,0.4,10.0,3,50,medication,18,2
18,H_2_origin_18,H_18_dest_18,0.5,8.0,3,40,fluids,11,2
19,H_19_origin_19,H_5_dest_19,0.4,10.0,2,50,medication,12,1
20,H_5_origin_20,H_7_dest_20,0.3,10.0,2,60,lab_sample,16,1
21,H_7_origin_21,H_12_dest_21,0.25,4.0,1,80,blood,1,1
22,H_18_origin_22,H_13_dest_22,0.5,8.0,2,40,fluids,8,2
23,H_1_origin_23,H_7_dest_23,0.3,10.0,2,60,lab_sample,16,2
24,H_4_origin_24,H_8_dest_24,0.5,8.0,2,40,fluids,6,1
25,H_12_origin_25,H_14_dest_25,0.4,10.0,2,50,medication,12,1
26,H_11_origin_26,H_14_dest_26,0.5,8.0,3,40,fluids,12,2
27,H_10_origin_27,H_8_dest_27,0.4,10.0,3,50,medication,18,1
28,H_10_origin_28,H_19_dest_28,0.3,10.0,3,60,lab_sample,28,1
29,H_10_origin_29,H_12_dest_29,0.4,10.0,3,50,medication,17,1
30,H_8_origin_30,H_17_dest_30,0.5,8.0,2,40,fluids,8,2
31,H_1_origin_31,H_4_dest_31,0.3,10.0,3,60,lab_sample,27,2
32,H_8_origin_32,H_10_dest_32,0.4,10.0,1,50,medication,5,2
33,H_18_origin_33,H_19_dest_33,0.3,10.0,3,60,lab_sample,29,2
34,H_12_origin_34,H_3_dest_34,0.4,10.0,1,50,medication,2,1
35,H_14_origin_35,H_11_dest_35,0.5,8.0,1,40,fluids,3,1
36,H_4_origin_36,H_2_dest_36,0.3,10.0,2,60,lab_sample,11,1
37,H_13_origin_37,H_8_dest_37,0.4,10.0,1,50,medication,4,2
38,H_18_origin_38,H_17_dest_38,0.5,8.0,1,40,fluids,4,2
39,H_13_origin_39,H_9_dest_39,0.5,8.0,3,40,fluids,11,2
40,H_11_origin_40,H_18_dest_40,0.3,10.0,1,60,lab_sample,10,2
41,H_10_origin_41,H_7_dest_41,0.3,10.0,2,60,lab_sample,15,1
42,H_7_origin_42,H_16_dest_42,0.3,10.0,2,60,lab_sample,16,1
43,H_1_origin_43,H_13_dest_43,0.3,10.0,1,60,lab_sample,6,2
44,H_1_origin_44,H_8_dest_44,0.4,10.0,2,50,medication,8,2
45,H_3_origin_45,H_8_dest_45,0.4,10.0,2,50,medication,9,1
46,H_2_origin_46,H_1_dest_46,0.3,10.0,3,60,lab_sample,25,2
47,H_2_origin_47,H_7_dest_47,0.3,10.0,1,60,lab_sample,3,2
48,H_2_origin_48,H_12_dest_48,0.5,8.0,1,40,fluids,2,2
49,H_18_origin_49,H_8_dest_49,0.5,8.0,3,40,fluids,12,2
50,H_17_origin_50,H_3_dest_50,0.5,8.0,1,40,fluids,1,1
