commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_7_origin_1,H_14_dest_1,0.5,8.0,1,40,fluids,1,2
2,H_14_origin_2,H_8_dest_2,0.4,10.0,1,50,medication,2,1
3,H_4_origin_3,H_16_dest_3,0.3,10.0,3,60,lab_sample,27,2
4,H_3_origin_4,H_17_dest_4,0.25,4.0,1,80,blood,2,2
5,H_10_origin_5,H_14_dest_5,0.5,8.0,3,40,fluids,12,1
6,H_13_origin_6,H_10_dest_6,0.4,10.0,2,50,medication,11,2
7,H_5_origin_7,H_9_dest_7,0.4,10.0,1,50,medication,4,2
8,H_13_origin_8,H_9_dest_8,0.5,8.0,2,40,fluids,8,2
9,H_6_origin_9,H_10_dest_9,0.4,10.0,1,50,medication,3,2
10,H_16_origin_10,H_9_dest_10,0.4,10.0,1,50,medication,3,1
11,H_4_origin_11,H_18_dest_11,0.4,10.0,1,50,medication,5,2
12,H_18_origin_12,H_12_dest_12,0.5,8.0,2,40,fluids,8,1
13,H_4_origin_13,H_10_dest_13,0.5,8.0,1,40,fluids,1,2
14,H_5_origin_14,H_1_dest_14,0.3,10.0,3,60,lab_sample,28,2
15,H_9_origin_15,H_11_dest_15,0.5,8.0,2,40,fluids,8,2
16,H_10_origin_16,H_9_dest_16,0.4,10.0,2,50,medication,8,1
17,H_17_origin_17,H_8_dest_17,0.25,4.0,1,80,blood,2,1
18,H_12_origin_18,H_2_dest_18,0.5,8.0,1,40,fluids,3,2
19,H_1_origin_19,H_17_dest_19,0.5,8.0,1,40,fluids,3,2
20,H_5_origin_20,H_9_dest_20,0.3,10.0,1,60,lab_sample,5,2
