commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_4_origin_1,H_6_dest_1,0.4,10.0,2,50,medication,7,1
2,H_4_origin_2,H_8_dest_2,0.3,10.0,3,60,lab_sample,30,1
3,H_14_origin_3,H_18_dest_3,0.4,10.0,2,50,medication,9,2
4,H_10_origin_4,H_8_dest_4,0.5,8.0,2,40,fluids,8,1
5,H_16_origin_5,H_4_dest_5,0.4,10.0,2,50,medication,13,1
6,H_10_origin_6,H_9_dest_6,0.3,10.0,3,60,lab_sample,27,1
7,H_12_origin_7,H_17_dest_7,0.4,10.0,1,50,medication,1,2
8,H_4_origin_8,H_7_dest_8,0.4,10.0,2,50,medication,11,1
9,H_9_origin_9,H_17_dest_9,0.5,8.0,1,40,fluids,1,1
10,H_3_origin_10,H_5_dest_10,0.5,8.0,3,40,fluids,10,1
11,H_7_origin_11,H_11_dest_11,0.3,10.0,2,60,lab_sample,15,1
12,H_9_origin_12,H_3_dest_12,0.4,10.0,2,50,medication,8,1
13,H_2_origin_13,H_7_dest_13,0.5,8.0,1,40,fluids,4,2
14,H_8_origin_14,H_2_dest_14,0.3,10.0,3,60,lab_sample,22,2
15,H_10_origin_15,H_12_dest_15,0.5,8.0,3,40,fluids,11,1
16,H_13_origin_16,H_8_dest_16,0.4,10.0,3,50,medication,15,1
17,H_7_origin_17,H_1_dest_17,0.4,10.0,1,50,medication,2,1
18,H_10_origin_18,H_17_dest_18,0.3,10.0,1,60,lab_sample,2,1
19,H_16_origin_19,H_4_dest_19,0.3,10.0,1,60,lab_sample,9,1
20,H_11_origin_20,H_17_dest_20,0.5,8.0,1,40,fluids,3,1
21,H_17_origin_21,H_9_dest_21,0.5,8.0,2,40,fluids,8,1
22,H_14_origin_22,H_7_dest_22,0.4,10.0,3,50,medication,15,2
23,H_5_origin_23,H_12_dest_23,0.5,8.0,3,40,fluids,9,2
24,H_14_origin_24,H_5_dest_24,0.4,10.0,1,50,medication,1,2
25,H_11_origin_25,H_14_dest_25,0.0,1.5,1,100,organ,1,1
26,H_17_origin_26,H_18_dest_26,0.4,10.0,2,50,medication,13,1
27,H_14_origin_27,H_3_dest_27,0.4,10.0,1,50,medication,1,2
28,H_9_origin_28,H_7_dest_28,0.3,10.0,2,60,lab_sample,16,1
29,H_10_origin_29,H_19_dest_29,0.3,10.0,2,60,lab_sample,20,1
30,H_13_origin_30,H_19_dest_30,0.4,10.0,3,50,medication,14,1
31,H_8_origin_31,H_7_dest_31,0.3,10.0,3,60,lab_sample,29,2
32,H_5_origin_32,H_9_dest_32,0.5,8.0,3,40,fluids,12,2
33,H_17_origin_33,H_16_dest_33,0.3,10.0,2,60,lab_sample,18,1
34,H_13_origin_34,H_7_dest_34,0.4,10.0,1,50,medication,3,1
35,H_10_origin_35,H_5_dest_35,0.4,10.0,1,50,medication,6,1
36,H_12_origin_36,H_13_dest_36,0.25,4.0,3,80,blood,12,2
37,H_4_origin_37,H_19_dest_37,0.3,10.0,2,60,lab_sample,18,1
38,H_13_origin_38,H_6_dest_38,0.3,10.0,3,60,lab_sample,27,1
39,H_5_origin_39,H_14_dest_39,0.3,10.0,3,60,lab_sample,27,2
40,H_19_origin_40,H_2_dest_40,0.4,10.0,3,50,medication,16,2
41,H_9_origin_41,H_16_dest_41,0.5,8.0,2,40,fluids,7,1
42,H_18_origin_42,H_17_dest_42,0.5,8.0,1,40,fluids,1,2
43,H_8_origin_43,H_1_dest_43,0.3,10.0,3,60,lab_sample,26,2
44,H_4_origin_44,H_16_dest_44,0.3,10.0,2,60,lab_sample,13,1
45,H_12_origin_45,H_14_dest_45,0.5,8.0,1,40,fluids,2,2
46,H_19_origin_46,H_7_dest_46,0.3,10.0,3,60,lab_sample,30,2
47,H_6_origin_47,H_16_dest_47,0.5,8.0,2,40,fluids,7,1
48,H_16_origin_48,H_1_dest_48,0.5,8.0,2,40,fluids,5,1
49,H_3_origin_49,H_14_dest_49,0.3,10.0,2,60,lab_sample,14,1
50,H_18_origin_50,H_5_dest_50,0.4,10.0,2,50,medication,10,2
