commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_13_origin_1,H_4_dest_1,0.25,4.0,3,80,blood,12,1
2,H_4_origin_2,H_9_dest_2,0.4,10.0,1,50,medication,3,2
3,H_13_origin_3,H_3_dest_3,0.4,10.0,3,50,medication,17,1
4,H_14_origin_4,H_9_dest_4,0.5,8.0,2,40,fluids,6,2
5,H_19_origin_5,H_14_dest_5,0.3,10.0,2,60,lab_sample,11,2
6,H_5_origin_6,H_3_dest_6,0.5,8.0,1,40,fluids,2,1
7,H_19_origin_7,H_6_dest_7,0.5,8.0,2,40,fluids,7,2
8,H_1_origin_8,H_19_dest_8,0.3,10.0,3,60,lab_sample,22,2
9,H_17_origin_9,H_7_dest_9,0.25,4.0,3,80,blood,12,1
10,H_6_origin_10,H_11_dest_10,0.25,4.0,3,80,blood,9,1
11,H_9_origin_11,H_3_dest_11,0.4,10.0,2,50,medication,10,1
12,H_2_origin_12,H_6_dest_12,0.3,10.0,3,60,lab_sample,21,1
13,H_1_origin_13,H_2_dest_13,0.4,10.0,2,50,medication,13,2
14,H_13_origin_14,H_3_dest_14,0.4,10.0,2,50,medication,8,1
15,H_17_origin_15,H_7_dest_15,0.5,8.0,1,40,fluids,2,1
16,H_2_origin_16,H_4_dest_16,0.3,10.0,3,60,lab_sample,23,1
17,H_14_origin_17,H_5_dest_17,0.3,10.0,1,60,lab_sample,2,2
18,H_2_origin_18,H_10_dest_18,0.3,10.0,3,60,lab_sample,29,1
19,H_12_origin_19,H_19_dest_19,0.3,10.0,2,60,lab_sample,13,1
20,H_5_origin_20,H_10_dest_20,0.25,4.0,2,80,blood,6,1
21,H_17_origin_21,H_13_dest_21,0.3,10.0,3,60,lab_sample,21,1
22,H_19_origin_22,H_8_dest_22,0.3,10.0,1,60,lab_sample,10,2
23,H_10_origin_23,H_19_dest_23,0.5,8.0,2,40,fluids,8,2
24,H_12_origin_24,H_10_dest_24,0.5,8.0,1,40,fluids,4,1
25,H_17_origin_25,H_9_dest_25,0.5,8.0,3,40,fluids,11,1
26,H_6_origin_26,H_13_dest_26,0.4,10.0,2,50,medication,12,1
27,H_12_origin_27,H_1_dest_27,0.5,8.0,2,40,fluids,8,1
28,H_7_origin_28,H_16_dest_28,0.3,10.0,2,60,lab_sample,15,1
29,H_2_origin_29,H_12_dest_29,0.4,10.0,2,50,medication,10,1
30,H_11_origin_30,H_2_dest_30,0.5,8.0,1,40,fluids,1,2
31,H_7_origin_31,H_10_dest_31,0.4,10.0,3,50,medication,17,1
32,H_12_origin_32,H_13_dest_32,0.3,10.0,3,60,lab_sample,29,1
33,H_14_origin_33,H_19_dest_33,0.5,8.0,1,40,fluids,3,2
34,H_8_origin_34,H_11_dest_34,0.5,8.0,3,40,fluids,12,2
35,H_4_origin_35,H_11_dest_35,0.5,8.0,2,40,fluids,8,2
36,H_16_origin_36,H_8_dest_36,0.5,8.0,1,40,fluids,1,1
37,H_13_origin_37,H_6_dest_37,0.3,10.0,1,60,lab_sample,9,1
38,H_17_origin_38,H_1_dest_38,0.3,10.0,1,60,lab_sample,1,1
39,H_12_origin_39,H_14_dest_39,0.5,8.0,1,40,fluids,3,1
40,H_5_origin_40,H_10_dest_40,0.3,10.0,1,60,lab_sample,2,1
41,H_6_origin_41,H_4_dest_41,0.3,10.0,2,60,lab_sample,15,1
42,H_18_origin_42,H_10_dest_42,0.4,10.0,2,50,medication,8,2
43,H_12_origin_43,H_2_dest_43,0.5,8.0,2,40,fluids,7,1
44,H_14_origin_44,H_13_dest_44,0.5,8.0,2,40,fluids,6,2
45,H_8_origin_45,H_14_dest_45,0.5,8.0,2,40,fluids,6,2
46,H_13_origin_46,H_19_dest_46,0.25,4.0,3,80,blood,10,1
47,H_13_origin_47,H_11_dest_47,0.4,10.0,3,50,medication,16,1
48,H_19_origin_48,H_3_dest_48,0.3,10.0,2,60,lab_sample,11,2
49,H_1_origin_49,H_18_dest_49,0.4,10.0,2,50,medication,9,2
50,H_3_origin_50,H_6_dest_50,0.5,8.0,3,40,fluids,9,1
