commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_19_origin_1,H_1_dest_1,0.3,10.0,3,60,lab_sample,22,1
2,H_12_origin_2,H_14_dest_2,0.25,4.0,2,80,blood,7,2
3,H_14_origin_3,H_5_dest_3,0.5,8.0,3,40,fluids,9,1
4,H_10_origin_4,H_19_dest_4,0.25,4.0,2,80,blood,7,1
5,H_13_origin_5,H_17_dest_5,0.25,4.0,3,80,blood,12,2
6,H_11_origin_6,H_7_dest_6,0.4,10.0,1,50,medication,5,2
7,H_8_origin_7,H_3_dest_7,0.3,10.0,1,60,lab_sample,3,2
8,H_6_origin_8,H_10_dest_8,0.3,10.0,2,60,lab_sample,20,1
9,H_19_origin_9,H_7_dest_9,0.5,8.0,3,40,fluids,11,1
10,H_3_origin_10,H_2_dest_10,0.4,10.0,2,50,medication,10,1
11,H_1_origin_11,H_17_dest_11,0.25,4.0,2,80,blood,6,1
12,H_9_origin_12,H_8_dest_12,0.0,1.5,1,100,organ,1,1
13,H_6_origin_13,H_9_dest_13,0.3,10.0,1,60,lab_sample,4,1
14,H_14_origin_14,H_16_dest_14,0.5,8.0,2,40,fluids,8,1
15,H_16_origin_15,H_5_dest_15,0.0,1.5,1,100,organ,1,2
16,H_12_origin_16,H_1_dest_16,0.3,10.0,1,60,lab_sample,4,2
17,H_7_origin_17,H_18_dest_17,0.5,8.0,3,40,fluids,10,2
18,H_4_origin_18,H_17_dest_18,0.4,10.0,1,50,medication,1,1
19,H_7_origin_19,H_1_dest_19,0.3,10.0,2,60,lab_sample,11,2
20,H_3_origin_20,H_4_dest_20,0.3,10.0,3,60,lab_sample,23,1
21,H_2_origin_21,H_16_dest_21,0.4,10.0,3,50,medication,17,2
22,H_11_origin_22,H_3_dest_22,0.3,10.0,2,60,lab_sample,14,2
23,H_8_origin_23,H_14_dest_23,0.4,10.0,3,50,medication,14,2
24,H_10_origin_24,H_7_dest_24,0.0,1.5,1,100,organ,1,1
25,H_16_origin_25,H_19_dest_25,0.5,8.0,3,40,fluids,9,2
26,H_8_origin_26,H_9_dest_26,0.4,10.0,1,50,medication,3,2
27,H_2_origin_27,H_4_dest_27,0.5,8.0,2,40,fluids,8,2
28,H_12_origin_28,H_13_dest_28,0.3,10.0,3,60,lab_sample,27,2
29,H_3_origin_29,H_14_dest_29,0.4,10.0,3,50,medication,18,1
30,H_6_origin_30,H_9_dest_30,0.3,10.0,1,60,lab_sample,1,1
31,H_12_origin_31,H_3_dest_31,0.5,8.0,3,40,fluids,9,2
32,H_7_origin_32,H_6_dest_32,0.5,8.0,1,40,fluids,4,2
33,H_1_origin_33,H_11_dest_33,0.5,8.0,2,40,fluids,7,1
34,H_1_origin_34,H_6_dest_34,0.5,8.0,2,40,fluids,5,1
35,H_16_origin_35,H_11_dest_35,0.3,10.0,3,60,lab_sample,22,2
36,H_12_origin_36,H_7_dest_36,0.0,1.5,1,100,organ,1,2
37,H_14_origin_37,H_1_dest_37,0.5,8.0,3,40,fluids,11,1
38,H_13_origin_38,H_4_dest_38,0.4,10.0,1,50,medication,2,2
39,H_3_origin_39,H_7_dest_39,0.5,8.0,3,40,fluids,11,1
40,H_19_origin_40,H_13_dest_40,0.4,10.0,1,50,medication,5,1
41,H_19_origin_41,H_4_dest_41,0.3,10.0,2,60,lab_sample,14,1
42,H_14_origin_42,H_10_dest_42,0.3,10.0,3,60,lab_sample,21,1
43,H_13_origin_43,H_3_dest_43,0.25,4.0,1,80,blood,1,2
44,H_4_origin_44,H_11_dest_44,0.0,1.5,1,100,organ,1,1
45,H_14_origin_45,H_1_dest_45,0.3,10.0,2,60,lab_sample,18,1
46,H_1_origin_46,H_9_dest_46,0.25,4.0,2,80,blood,8,1
47,H_1_origin_47,H_11_dest_47,0.4,10.0,3,50,medication,15,1
48,H_7_origin_48,H_11_dest_48,0.5,8.0,3,40,fluids,9,2
49,H_4_origin_49,H_10_dest_49,0.3,10.0,1,60,lab_sample,2,1
50,H_14_origin_50,H_6_dest_50,0.3,10.0,3,60,lab_sample,29,1
