commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_8_origin_1,H_16_dest_1,0.5,8.0,3,40,fluids,10,1
2,H_14_origin_2,H_6_dest_2,0.5,8.0,3,40,fluids,10,1
3,H_3_origin_3,H_1_dest_3,0.0,1.5,1,100,organ,1,1
4,H_14_origin_4,H_13_dest_4,0.4,10.0,2,50,medication,13,1
5,H_3_origin_5,H_19_dest_5,0.5,8.0,1,40,fluids,4,1
6,H_8_origin_6,H_18_dest_6,0.3,10.0,3,60,lab_sample,26,1
7,H_17_origin_7,H_13_dest_7,0.3,10.0,1,60,lab_sample,8,2
8,H_8_origin_8,H_13_dest_8,0.5,8.0,1,40,fluids,3,1
9,H_5_origin_9,H_17_dest_9,0.5,8.0,1,40,fluids,2,1
10,H_5_origin_10,H_12_dest_10,0.4,10.0,2,50,medication,12,1
