commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_3_origin_1,H_7_dest_1,0.3,10.0,3,60,lab_sample,25,1
2,H_2_origin_2,H_10_dest_2,0.0,1.5,1,100,organ,1,1
3,H_8_origin_3,H_2_dest_3,0.4,10.0,1,50,medication,6,1
4,H_6_origin_4,H_13_dest_4,0.3,10.0,1,60,lab_sample,6,1
5,H_4_origin_5,H_2_dest_5,0.3,10.0,2,60,lab_sample,19,1
6,H_11_origin_6,H_8_dest_6,0.5,8.0,2,40,fluids,6,2
7,H_2_origin_7,H_9_dest_7,0.4,10.0,3,50,medication,15,1
8,H_13_origin_8,H_6_dest_8,0.5,8.0,1,40,fluids,4,2
9,H_10_origin_9,H_8_dest_9,0.5,8.0,3,40,fluids,11,2
10,H_9_origin_10,H_12_dest_10,0.3,10.0,1,60,lab_sample,4,2
