commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_18_origin_1,H_13_dest_1,0.3,10.0,2,60,lab_sample,17,2
2,H_8_origin_2,H_6_dest_2,0.4,10.0,1,50,medication,4,1
3,H_8_origin_3,H_12_dest_3,0.4,10.0,2,50,medication,10,1
4,H_10_origin_4,H_2_dest_4,0.4,10.0,1,50,medication,6,1
5,H_16_origin_5,H_17_dest_5,0.3,10.0,1,60,lab_sample,9,2
6,H_8_origin_6,H_10_dest_6,0.3,10.0,1,60,lab_sample,9,1
7,H_3_origin_7,H_4_dest_7,0.5,8.0,3,40,fluids,9,1
8,H_6_origin_8,H_2_dest_8,0.5,8.0,3,40,fluids,12,1
9,H_13_origin_9,H_16_dest_9,0.4,10.0,3,50,medication,18,1
10,H_13_origin_10,H_16_dest_10,0.5,8.0,1,40,fluids,2,1
