commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_16_origin_1,H_1_dest_1,0.5,8.0,3,40,fluids,12,2
2,H_12_origin_2,H_10_dest_2,0.5,8.0,3,40,fluids,10,1
3,H_2_origin_3,H_5_dest_3,0.5,8.0,1,40,fluids,2,2
4,H_9_origin_4,H_5_dest_4,0.4,10.0,2,50,medication,9,2
5,H_4_origin_5,H_18_dest_5,0.3,10.0,2,60,lab_sample,14,2
6,H_11_origin_6,H_10_dest_6,0.5,8.0,1,40,fluids,3,2
7,H_17_origin_7,H_16_dest_7,0.3,10.0,1,60,lab_sample,9,1
8,H_5_origin_8,H_11_dest_8,0.4,10.0,1,50,medication,5,2
9,H_19_origin_9,H_10_dest_9,0.3,10.0,2,60,lab_sample,19,1
10,H_16_origin_10,H_1_dest_10,0.3,10.0,1,60,lab_sample,10,2
11,H_19_origin_11,H_6_dest_11,0.3,10.0,2,60,lab_sample,12,1
12,H_16_origin_12,H_7_dest_12,0.5,8.0,1,40,fluids,2,2
13,H_1_origin_13,H_19_dest_13,0.5,8.0,3,40,fluids,9,1
14,H_11_origin_14,H_4_dest_14,0.5,8.0,3,40,fluids,11,2
15,H_3_origin_15,H_10_dest_15,0.5,8.0,3,40,fluids,12,1
16,H_13_origin_16,H_17_dest_16,0.3,10.0,1,60,lab_sample,10,2
17,H_10_origin_17,H_7_dest_17,0.3,10.0,2,60,lab_sample,12,1
18,H_1_origin_18,H_16_dest_18,0.3,10.0,3,60,lab_sample,25,1
19,H_6_origin_19,H_13_dest_19,0.5,8.0,2,40,fluids,8,2
20,H_13_origin_20,H_5_dest_20,0.4,10.0,3,50,medication,16,2
