commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_3_origin_1,H_18_dest_1,0.5,8.0,2,40,fluids,8,2
2,H_5_origin_2,H_3_dest_2,0.3,10.0,3,60,lab_sample,23,1
3,H_11_origin_3,H_9_dest_3,0.5,8.0,2,40,fluids,5,1
4,H_16_origin_4,H_9_dest_4,0.5,8.0,2,40,fluids,8,1
5,H_18_origin_5,H_17_dest_5,0.4,10.0,2,50,medication,7,1
6,H_4_origin_6,H_2_dest_6,0.5,8.0,2,40,fluids,6,2
7,H_3_origin_7,H_11_dest_7,0.3,10.0,1,60,lab_sample,4,2
8,H_10_origin_8,H_18_dest_8,0.0,1.5,1,100,organ,1,1
9,H_3_origin_9,H_1_dest_9,0.5,8.0,1,40,fluids,4,2
10,H_12_origin_10,H_7_dest_10,0.3,10.0,3,60,lab_sample,28,1
11,H_9_origin_11,H_5_dest_11,0.5,8.0,2,40,fluids,5,2
12,H_1_origin_12,H_12_dest_12,0.4,10.0,2,50,medication,7,1
13,H_17_origin_13,H_16_dest_13,0.3,10.0,2,60,lab_sample,16,2
14,H_8_origin_14,H_9_dest_14,0.4,10.0,2,50,medication,12,2
15,H_18_origin_15,H_19_dest_15,0.3,10.0,1,60,lab_sample,6,1
16,H_1_origin_16,H_5_dest_16,0.3,10.0,2,60,lab_sample,12,1
17,H_5_origin_17,H_7_dest_17,0.5,8.0,2,40,fluids,5,1
18,H_9_origin_18,H_12_dest_18,0.5,8.0,1,40,fluids,2,2
19,H_9_origin_19,H_6_dest_19,0.4,10.0,1,50,medication,6,2
20,H_8_origin_20,H_18_dest_20,0.5,8.0,1,40,fluids,3,2
21,H_9_origin_21,H_1_dest_21,0.4,10.0,2,50,medication,11,2
22,H_5_origin_22,H_1_dest_22,0.3,10.0,1,60,lab_sample,8,1
23,H_12_origin_23,H_6_dest_23,0.4,10.0,1,50,medication,5,1
24,H_1_origin_24,H_19_dest_24,0.4,10.0,1,50,medication,4,1
25,H_9_origin_25,H_5_dest_25,0.5,8.0,1,40,fluids,3,2
26,H_7_origin_26,H_18_dest_26,0.3,10.0,1,60,lab_sample,9,2
27,H_13_origin_27,H_10_dest_27,0.5,8.0,1,40,fluids,4,1
28,H_14_origin_28,H_16_dest_28,0.3,10.0,2,60,lab_sample,16,1
29,H_14_origin_29,H_11_dest_29,0.3,10.0,2,60,lab_sample,13,1
30,H_5_origin_30,H_1_dest_30,0.5,8.0,3,40,fluids,9,1
31,H_8_origin_31,H_19_dest_31,0.3,10.0,3,60,lab_sample,21,2
32,H_11_origin_32,H_4_dest_32,0.3,10.0,1,60,lab_sample,10,1
33,H_2_origin_33,H_3_dest_33,0.5,8.0,3,40,fluids,9,2
34,H_14_origin_34,H_16_dest_34,0.3,10.0,1,60,lab_sample,4,1
35,H_11_origin_35,H_17_dest_35,0.3,10.0,2,60,lab_sample,19,1
36,H_18_origin_36,H_11_dest_36,0.25,4.0,2,80,blood,5,1
37,H_14_origin_37,H_13_dest_37,0.5,8.0,1,40,fluids,2,1
38,H_4_origin_38,H_1_dest_38,0.5,8.0,2,40,fluids,5,2
39,H_12_origin_39,H_19_dest_39,0.3,10.0,3,60,lab_sample,24,1
40,H_17_origin_40,H_4_dest_40,0.5,8.0,3,40,fluids,9,2
