commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_11_origin_1,H_4_dest_1,0.0,1.5,1,100,organ,1,2
2,H_18_origin_2,H_19_dest_2,0.3,10.0,2,60,lab_sample,11,1
3,H_6_origin_3,H_3_dest_3,0.4,10.0,1,50,medication,5,2
4,H_2_origin_4,H_18_dest_4,0.3,10.0,2,60,lab_sample,14,1
5,H_4_origin_5,H_5_dest_5,0.0,1.5,1,100,organ,1,1
6,H_4_origin_6,H_7_dest_6,0.3,10.0,2,60,lab_sample,14,1
7,H_13_origin_7,H_3_dest_7,0.4,10.0,3,50,medication,18,2
8,H_1_origin_8,H_7_dest_8,0.5,8.0,2,40,fluids,7,1
9,H_1_origin_9,H_17_dest_9,0.3,10.0,1,60,lab_sample,1,1
10,H_13_origin_10,H_16_dest_10,0.0,1.5,1,100,organ,1,2
11,H_1_origin_11,H_19_dest_11,0.5,8.0,2,40,fluids,7,1
12,H_12_origin_12,H_14_dest_12,0.5,8.0,3,40,fluids,11,2
13,H_17_origin_13,H_2_dest_13,0.3,10.0,3,60,lab_sample,29,2
14,H_4_origin_14,H_16_dest_14,0.4,10.0,1,50,medication,2,1
15,H_6_origin_15,H_1_dest_15,0.4,10.0,1,50,medication,6,2
16,H_6_origin_16,H_3_dest_16,0.5,8.0,2,40,fluids,5,2
17,H_14_origin_17,H_16_dest_17,0.25,4.0,2,80,blood,6,1
18,H_4_origin_18,H_9_dest_18,0.3,10.0,2,60,lab_sample,14,1
19,H_14_origin_19,H_6_dest_19,0.3,10.0,2,60,lab_sample,14,1
20,H_6_origin_20,H_16_dest_20,0.25,4.0,3,80,blood,11,2
