commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_13_origin_1,H_5_dest_1,0.5,8.0,2,40,fluids,5,1
2,H_7_origin_2,H_13_dest_2,0.4,10.0,3,50,medication,17,2
3,H_8_origin_3,H_11_dest_3,0.4,10.0,3,50,medication,16,1
4,H_1_origin_4,H_9_dest_4,0.5,8.0,3,40,fluids,12,2
5,H_11_origin_5,H_17_dest_5,0.3,10.0,1,60,lab_sample,10,1
6,H_11_origin_6,H_1_dest_6,0.3,10.0,1,60,lab_sample,1,1
7,H_5_origin_7,H_7_dest_7,0.3,10.0,1,60,lab_sample,2,2
8,H_4_origin_8,H_8_dest_8,0.4,10.0,3,50,medication,16,1
9,H_5_origin_9,H_8_dest_9,0.4,10.0,2,50,medication,8,2
10,H_12_origin_10,H_6_dest_10,0.3,10.0,2,60,lab_sample,19,1
