commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_2_origin_1,H_10_dest_1,0.4,10.0,2,50,medication,12,2
2,H_6_origin_2,H_16_dest_2,0.3,10.0,2,60,lab_sample,18,1
3,H_7_origin_3,H_17_dest_3,0.5,8.0,1,40,fluids,2,1
4,H_2_origin_4,H_10_dest_4,0.0,1.5,1,100,organ,1,2
5,H_8_origin_5,H_18_dest_5,0.3,10.0,2,60,lab_sample,18,2
6,H_8_origin_6,H_4_dest_6,0.3,10.0,2,60,lab_sample,18,2
7,H_18_origin_7,H_4_dest_7,0.4,10.0,1,50,medication,6,2
8,H_4_origin_8,H_11_dest_8,0.3,10.0,1,60,lab_sample,2,2
9,H_14_origin_9,H_7_dest_9,0.3,10.0,3,60,lab_sample,30,1
10,H_11_origin_10,H_17_dest_10,0.5,8.0,2,40,fluids,6,1
11,H_19_origin_11,H_14_dest_11,0.5,8.0,3,40,fluids,12,1
12,H_5_origin_12,H_4_dest_12,0.3,10.0,3,60,lab_sample,25,2
13,H_18_origin_13,H_4_dest_13,0.4,10.0,3,50,medication,16,2
14,H_6_origin_14,H_11_dest_14,0.4,10.0,1,50,medication,5,1
15,H_13_origin_15,H_16_dest_15,0.4,10.0,2,50,medication,8,2
16,H_1_origin_16,H_14_dest_16,0.3,10.0,3,60,lab_sample,26,1
17,H_10_origin_17,H_16_dest_17,0.5,8.0,3,40,fluids,11,2
18,H_9_origin_18,H_14_dest_18,0.4,10.0,3,50,medication,18,1
19,H_18_origin_19,H_7_dest_19,0.3,10.0,3,60,lab_sample,29,2
20,H_11_origin_20,H_3_dest_20,0.25,4.0,2,80,blood,5,1
