NODES: 140
ARCS: 2557

NODE
Idn                                      x               y               Type           
HUB_2                                    45.429270       9.388738        HUB            
HUB_3                                    44.798639       9.388738        HUB            
H_Bergamo_1_origin_36                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_53                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_6                     45.687747       9.675601        H_ORIGIN       
H_Bergamo_2_origin_3                     45.695518       9.659230        H_ORIGIN       
H_Bergamo_3_origin_16                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_17                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_37                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_60                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_7                     45.792479       9.659418        H_ORIGIN       
H_Bergamo_4_origin_29                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_35                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_42                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_49                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_8                     45.635359       9.872452        H_ORIGIN       
H_Cremona_1_origin_18                    45.145060       10.012796       H_ORIGIN       
H_Cremona_1_origin_41                    45.145060       10.012796       H_ORIGIN       
H_Cremona_1_origin_57                    45.145060       10.012796       H_ORIGIN       
H_Cremona_2_origin_31                    45.289308       9.855996        H_ORIGIN       
H_Milano_1_origin_30                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_38                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_4                      45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_46                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_50                     45.499807       9.167334        H_ORIGIN       
H_Milano_3_origin_55                     45.471898       9.145035        H_ORIGIN       
H_Parma_1_origin_28                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_33                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_43                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_44                      44.694109       10.104399       H_ORIGIN       
H_Parma_2_origin_2                       44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_23                      44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_58                      44.856799       10.071196       H_ORIGIN       
H_Parma_3_origin_34                      44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_45                      44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_47                      44.717104       10.229990       H_ORIGIN       
H_Pavia_10_origin_12                     45.183361       9.145183        H_ORIGIN       
H_Pavia_10_origin_25                     45.183361       9.145183        H_ORIGIN       
H_Pavia_1_origin_20                      45.032079       9.285239        H_ORIGIN       
H_Pavia_1_origin_26                      45.032079       9.285239        H_ORIGIN       
H_Pavia_1_origin_39                      45.032079       9.285239        H_ORIGIN       
H_Pavia_1_origin_5                       45.032079       9.285239        H_ORIGIN       
