NODES: 140
ARCS: 2408

NODE
Idn                                      x               y               Type           
HUB_2                                    45.429270       9.388738        HUB            
HUB_3                                    44.798639       9.388738        HUB            
H_Bergamo_1_origin_11                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_12                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_4                     45.687747       9.675601        H_ORIGIN       
H_Bergamo_2_origin_1                     45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_26                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_43                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_53                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_56                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_4_origin_20                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_24                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_28                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_44                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_49                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_8                     45.635359       9.872452        H_ORIGIN       
H_Cremona_1_origin_40                    45.145060       10.012796       H_ORIGIN       
H_Cremona_1_origin_46                    45.145060       10.012796       H_ORIGIN       
H_Cremona_2_origin_21                    45.289308       9.855996        H_ORIGIN       
H_Cremona_2_origin_37                    45.289308       9.855996        H_ORIGIN       
H_Cremona_2_origin_41                    45.289308       9.855996        H_ORIGIN       
H_Cremona_2_origin_52                    45.289308       9.855996        H_ORIGIN       
H_Cremona_2_origin_6                     45.289308       9.855996        H_ORIGIN       
H_Milano_1_origin_15                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_32                     45.499807       9.167334        H_ORIGIN       
H_Milano_2_origin_27                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_35                     45.466862       9.172003        H_ORIGIN       
H_Milano_3_origin_19                     45.471898       9.145035        H_ORIGIN       
H_Parma_1_origin_42                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_45                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_58                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_9                       44.694109       10.104399       H_ORIGIN       
H_Parma_2_origin_18                      44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_5                       44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_57                      44.856799       10.071196       H_ORIGIN       
H_Parma_3_origin_3                       44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_51                      44.717104       10.229990       H_ORIGIN       
H_Pavia_10_origin_2                      45.183361       9.145183        H_ORIGIN       
H_Pavia_10_origin_25                     45.183361       9.145183        H_ORIGIN       
H_Pavia_10_origin_55                     45.183361       9.145183        H_ORIGIN       
H_Pavia_1_origin_23                      45.032079       9.285239        H_ORIGIN       
H_Pavia_1_origin_47                      45.032079       9.285239        H_ORIGIN       
