NODES: 160
ARCS: 3192

NODE
Idn                                      x               y               Type           
HUB_2                                    45.429270       9.388738        HUB            
HUB_3                                    44.798639       9.388738        HUB            
H_Bergamo_2_origin_11                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_21                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_69                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_3_origin_30                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_50                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_7                     45.792479       9.659418        H_ORIGIN       
H_Bergamo_4_origin_43                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_65                    45.635359       9.872452        H_ORIGIN       
H_Cremona_1_origin_13                    45.145060       10.012796       H_ORIGIN       
H_Cremona_1_origin_27                    45.145060       10.012796       H_ORIGIN       
H_Cremona_2_origin_1                     45.289308       9.855996        H_ORIGIN       
H_Cremona_2_origin_14                    45.289308       9.855996        H_ORIGIN       
H_Cremona_2_origin_4                     45.289308       9.855996        H_ORIGIN       
H_Cremona_2_origin_40                    45.289308       9.855996        H_ORIGIN       
H_Cremona_2_origin_42                    45.289308       9.855996        H_ORIGIN       
H_Milano_1_origin_10                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_38                     45.499807       9.167334        H_ORIGIN       
H_Milano_2_origin_25                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_32                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_34                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_53                     45.466862       9.172003        H_ORIGIN       
H_Milano_3_origin_6                      45.471898       9.145035        H_ORIGIN       
H_Milano_3_origin_60                     45.471898       9.145035        H_ORIGIN       
H_Milano_3_origin_61                     45.471898       9.145035        H_ORIGIN       
H_Parma_1_origin_29                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_33                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_45                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_47                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_51                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_56                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_62                      44.694109       10.104399       H_ORIGIN       
H_Parma_2_origin_17                      44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_3                       44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_67                      44.856799       10.071196       H_ORIGIN       
H_Parma_3_origin_15                      44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_2                       44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_48                      44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_54                      44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_66                      44.717104       10.229990       H_ORIGIN       
H_Pavia_10_origin_39                     45.183361       9.145183        H_ORIGIN       
H_Pavia_10_origin_49                     45.183361       9.145183        H_ORIGIN       
