NODES: 160
ARCS: 3053

NODE
Idn                                      x               y               Type           
HUB_1                                    45.113955       10.177026       HUB            
HUB_2                                    45.429270       9.388738        HUB            
H_Bergamo_1_origin_11                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_39                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_50                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_56                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_58                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_2_origin_20                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_27                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_6                     45.695518       9.659230        H_ORIGIN       
H_Bergamo_3_origin_16                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_35                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_62                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_66                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_4_origin_21                    45.635359       9.872452        H_ORIGIN       
H_Bergamo_4_origin_23                    45.635359       9.872452        H_ORIGIN       
H_Cremona_1_origin_47                    45.145060       10.012796       H_ORIGIN       
H_Cremona_1_origin_65                    45.145060       10.012796       H_ORIGIN       
H_Cremona_2_origin_29                    45.289308       9.855996        H_ORIGIN       
H_Cremona_2_origin_36                    45.289308       9.855996        H_ORIGIN       
H_Milano_1_origin_24                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_42                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_45                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_54                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_59                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_63                     45.499807       9.167334        H_ORIGIN       
H_Milano_2_origin_10                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_22                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_25                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_33                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_38                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_43                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_49                     45.466862       9.172003        H_ORIGIN       
H_Milano_2_origin_69                     45.466862       9.172003        H_ORIGIN       
H_Milano_3_origin_17                     45.471898       9.145035        H_ORIGIN       
H_Milano_3_origin_3                      45.471898       9.145035        H_ORIGIN       
H_Milano_3_origin_34                     45.471898       9.145035        H_ORIGIN       
H_Milano_3_origin_48                     45.471898       9.145035        H_ORIGIN       
H_Milano_3_origin_57                     45.471898       9.145035        H_ORIGIN       
H_Parma_1_origin_1                       44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_18                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_28                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_31                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_53                      44.694109       10.104399       H_ORIGIN       
H_Parma_2_origin_14                      44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_40                      44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_8                       44.856799       10.071196       H_ORIGIN       
H_Parma_3_origin_37                      44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_41                      44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_51                      44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_61                      44.717104       10.229990       H_ORIGIN       
H_Parma_3_origin_68                      44.717104       10.229990       H_ORIGIN       
H_Pavia_10_origin_30                     45.183361       9.145183        H_ORIGIN       
H_Pavia_10_origin_9                      45.183361       9.145183        H_ORIGIN       
H_Pavia_1_origin_15                      45.032079       9.285239        H_ORIGIN       
H_Pavia_1_origin_5                       45.032079       9.285239        H_ORIGIN       
H_Pavia_1_origin_64                      45.032079       9.285239        H_ORIGIN       
H_Pavia_5_origin_19                      45.066405       9.324603        H_ORIGIN       
H_Pavia_5_origin_26                      45.066405       9.324603        H_ORIGIN       
H_Pavia_5_origin_44                      45.066405       9.324603        H_ORIGIN       
H_Pavia_5_origin_52                      45.066405       9.324603        H_ORIGIN       
H_Pavia_5_origin_7                       45.066405       9.324603        H_ORIGIN       
H_Pavia_8_origin_70                      45.194742       9.140386        H_ORIGIN       
H_Pavia_9_origin_13                      45.190881       9.149624        H_ORIGIN       
H_Pavia_9_origin_32                      45.190881       9.149624        H_ORIGIN       
H_Pavia_9_origin_4                       45.190881       9.149624        H_ORIGIN       
H_Pavia_9_origin_55                      45.190881       9.149624        H_ORIGIN       
H_Pavia_9_origin_60                      45.190881       9.149624        H_ORIGIN       
H_Pavia_9_origin_67                      45.190881       9.149624        H_ORIGIN       
H_Piacenza_1_origin_46                   44.716745       9.791689        H_ORIGIN       
H_Piacenza_2_origin_12                   44.916617       9.789650        H_ORIGIN       
H_Piacenza_2_origin_2                    44.916617       9.789650        H_ORIGIN       
H_Bergamo_1_dest_46                      45.687747       9.675601        H_DESTINATION  
H_Bergamo_1_dest_49                      45.687747       9.675601        H_DESTINATION  
H_Bergamo_1_dest_6                       45.687747       9.675601        H_DESTINATION  
H_Bergamo_2_dest_24                      45.695518       9.659230        H_DESTINATION  
H_Bergamo_2_dest_29                      45.695518       9.659230        H_DESTINATION  
H_Bergamo_2_dest_38                      45.695518       9.659230        H_DESTINATION  
H_Bergamo_2_dest_51                      45.695518       9.659230        H_DESTINATION  
H_Bergamo_2_dest_70                      45.695518       9.659230        H_DESTINATION  
H_Bergamo_3_dest_30                      45.792479       9.659418        H_DESTINATION  
H_Bergamo_4_dest_39                      45.635359       9.872452        H_DESTINATION  
H_Bergamo_4_dest_50                      45.635359       9.872452        H_DESTINATION  
H_Bergamo_4_dest_53                      45.635359       9.872452        H_DESTINATION  
H_Bergamo_4_dest_57                      45.635359       9.872452        H_DESTINATION  
H_Bergamo_4_dest_59                      45.635359       9.872452        H_DESTINATION  
H_Cremona_1_dest_1                       45.145060       10.012796       H_DESTINATION  
H_Cremona_1_dest_26                      45.145060       10.012796       H_DESTINATION  
H_Cremona_1_dest_42                      45.145060       10.012796       H_DESTINATION  
H_Cremona_1_dest_68                      45.145060       10.012796       H_DESTINATION  
H_Cremona_2_dest_2                       45.289308       9.855996        H_DESTINATION  
H_Milano_1_dest_35                       45.499807       9.167334        H_DESTINATION  
H_Milano_1_dest_9                        45.499807       9.167334        H_DESTINATION  
H_Milano_3_dest_10                       45.471898       9.145035        H_DESTINATION  
H_Milano_3_dest_32                       45.471898       9.145035        H_DESTINATION  
H_Milano_3_dest_54                       45.471898       9.145035        H_DESTINATION  
H_Milano_3_dest_56                       45.471898       9.145035        H_DESTINATION  
H_Milano_3_dest_60                       45.471898       9.145035        H_DESTINATION  
H_Milano_3_dest_63                       45.471898       9.145035        H_DESTINATION  
H_Parma_1_dest_19                        44.694109       10.104399       H_DESTINATION  
H_Parma_2_dest_34                        44.856799       10.071196       H_DESTINATION  
H_Parma_2_dest_43                        44.856799       10.071196       H_DESTINATION  
H_Parma_2_dest_58                        44.856799       10.071196       H_DESTINATION  
H_Parma_3_dest_11                        44.717104       10.229990       H_DESTINATION  
H_Parma_3_dest_23                        44.717104       10.229990       H_DESTINATION  
H_Parma_3_dest_28                        44.717104       10.229990       H_DESTINATION  
H_Parma_3_dest_69                        44.717104       10.229990       H_DESTINATION  
H_Pavia_10_dest_20                       45.183361       9.145183        H_DESTINATION  
H_Pavia_10_dest_36                       45.183361       9.145183        H_DESTINATION  
H_Pavia_10_dest_44                       45.183361       9.145183        H_DESTINATION  
H_Pavia_10_dest_48                       45.183361       9.145183        H_DESTINATION  
H_Pavia_10_dest_5                        45.183361       9.145183        H_DESTINATION  
H_Pavia_10_dest_61                       45.183361       9.145183        H_DESTINATION  
H_Pavia_1_dest_13                        45.032079       9.285239        H_DESTINATION  
H_Pavia_1_dest_3                         45.032079       9.285239        H_DESTINATION  
H_Pavia_1_dest_45                        45.032079       9.285239        H_DESTINATION  
H_Pavia_1_dest_65                        45.032079       9.285239        H_DESTINATION  
H_Pavia_1_dest_66                        45.032079       9.285239        H_DESTINATION  
H_Pavia_1_dest_8                         45.032079       9.285239        H_DESTINATION  
H_Pavia_5_dest_12                        45.066405       9.324603        H_DESTINATION  
