NODES: 140
ARCS: 2567

NODE
Idn                                      x               y               Type           
HUB_1                                    45.113955       10.177026       HUB            
HUB_3                                    44.798639       9.388738        HUB            
H_Bergamo_1_origin_1                     45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_10                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_12                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_1_origin_57                    45.687747       9.675601        H_ORIGIN       
H_Bergamo_2_origin_14                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_2                     45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_21                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_46                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_48                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_2_origin_50                    45.695518       9.659230        H_ORIGIN       
H_Bergamo_3_origin_16                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_22                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_33                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_3_origin_44                    45.792479       9.659418        H_ORIGIN       
H_Bergamo_4_origin_30                    45.635359       9.872452        H_ORIGIN       
H_Cremona_1_origin_34                    45.145060       10.012796       H_ORIGIN       
H_Cremona_2_origin_17                    45.289308       9.855996        H_ORIGIN       
H_Milano_1_origin_18                     45.499807       9.167334        H_ORIGIN       
H_Milano_1_origin_43                     45.499807       9.167334        H_ORIGIN       
H_Parma_1_origin_20                      44.694109       10.104399       H_ORIGIN       
H_Parma_1_origin_7                       44.694109       10.104399       H_ORIGIN       
H_Parma_2_origin_19                      44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_25                      44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_26                      44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_31                      44.856799       10.071196       H_ORIGIN       
H_Parma_2_origin_39                      44.856799       10.071196       H_ORIGIN       
H_Parma_3_origin_11                      44.717104       10.229990       H_ORIGIN       
