commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_6_origin_1,H_13_dest_1,0.3,10.0,3,60,lab_sample,28,1
2,H_13_origin_2,H_20_dest_2,0.5,8.0,2,40,fluids,5,1
3,H_20_origin_3,H_22_dest_3,0.3,10.0,3,60,lab_sample,21,1
4,H_8_origin_4,H_4_dest_4,0.5,8.0,1,40,fluids,4,2
5,H_13_origin_5,H_15_dest_5,0.0,1.5,1,100,organ,1,1
6,H_15_origin_6,H_2_dest_6,0.5,8.0,2,40,fluids,5,1
7,H_7_origin_7,H_2_dest_7,0.5,8.0,2,40,fluids,6,2
8,H_7_origin_8,H_20_dest_8,0.5,8.0,3,40,fluids,11,2
9,H_9_origin_9,H_13_dest_9,0.3,10.0,3,60,lab_sample,24,2
10,H_13_origin_10,H_14_dest_10,0.4,10.0,1,50,medication,3,1
11,H_6_origin_11,H_16_dest_11,0.4,10.0,1,50,medication,1,1
12,H_1_origin_12,H_11_dest_12,0.3,10.0,1,60,lab_sample,10,1
13,H_9_origin_13,H_17_dest_13,0.5,8.0,1,40,fluids,3,2
14,H_13_origin_14,H_14_dest_14,0.5,8.0,2,40,fluids,7,1
15,H_16_origin_15,H_19_dest_15,0.5,8.0,2,40,fluids,8,2
16,H_12_origin_16,H_16_dest_16,0.3,10.0,3,60,lab_sample,23,1
17,H_16_origin_17,H_10_dest_17,0.3,10.0,2,60,lab_sample,12,2
18,H_15_origin_18,H_5_dest_18,0.5,8.0,3,40,fluids,12,1
19,H_1_origin_19,H_18_dest_19,0.3,10.0,3,60,lab_sample,27,1
20,H_8_origin_20,H_16_dest_20,0.3,10.0,2,60,lab_sample,20,2
21,H_22_origin_21,H_11_dest_21,0.5,8.0,3,40,fluids,9,1
22,H_9_origin_22,H_19_dest_22,0.5,8.0,1,40,fluids,2,2
23,H_2_origin_23,H_10_dest_23,0.3,10.0,1,60,lab_sample,4,2
24,H_17_origin_24,H_4_dest_24,0.5,8.0,1,40,fluids,3,2
25,H_20_origin_25,H_19_dest_25,0.5,8.0,3,40,fluids,11,1
26,H_20_origin_26,H_17_dest_26,0.25,4.0,3,80,blood,12,1
27,H_5_origin_27,H_7_dest_27,0.5,8.0,3,40,fluids,9,1
28,H_3_origin_28,H_15_dest_28,0.4,10.0,3,50,medication,17,1
29,H_10_origin_29,H_4_dest_29,0.5,8.0,2,40,fluids,8,1
30,H_17_origin_30,H_6_dest_30,0.0,1.5,1,100,organ,1,2
31,H_9_origin_31,H_15_dest_31,0.0,1.5,1,100,organ,1,2
32,H_22_origin_32,H_17_dest_32,0.3,10.0,2,60,lab_sample,17,1
33,H_3_origin_33,H_1_dest_33,0.4,10.0,2,50,medication,9,1
34,H_13_origin_34,H_18_dest_34,0.5,8.0,2,40,fluids,7,1
35,H_9_origin_35,H_22_dest_35,0.3,10.0,1,60,lab_sample,7,2
36,H_7_origin_36,H_16_dest_36,0.4,10.0,1,50,medication,4,2
37,H_5_origin_37,H_10_dest_37,0.4,10.0,2,50,medication,12,1
38,H_20_origin_38,H_22_dest_38,0.5,8.0,1,40,fluids,2,1
39,H_11_origin_39,H_3_dest_39,0.3,10.0,2,60,lab_sample,14,2
40,H_4_origin_40,H_11_dest_40,0.3,10.0,2,60,lab_sample,15,2
41,H_5_origin_41,H_14_dest_41,0.0,1.5,1,100,organ,1,1
42,H_10_origin_42,H_9_dest_42,0.4,10.0,2,50,medication,7,1
43,H_1_origin_43,H_11_dest_43,0.5,8.0,1,40,fluids,4,1
44,H_13_origin_44,H_1_dest_44,0.25,4.0,1,80,blood,3,1
45,H_7_origin_45,H_10_dest_45,0.4,10.0,2,50,medication,7,2
46,H_8_origin_46,H_22_dest_46,0.25,4.0,2,80,blood,8,2
47,H_13_origin_47,H_11_dest_47,0.3,10.0,3,60,lab_sample,23,1
48,H_11_origin_48,H_20_dest_48,0.5,8.0,2,40,fluids,5,2
49,H_19_origin_49,H_5_dest_49,0.4,10.0,3,50,medication,14,1
50,H_13_origin_50,H_3_dest_50,0.3,10.0,2,60,lab_sample,18,1
