commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_17_origin_1,H_20_dest_1,0.4,10.0,1,50,medication,1,2
2,H_6_origin_2,H_12_dest_2,0.3,10.0,3,60,lab_sample,24,1
3,H_7_origin_3,H_19_dest_3,0.4,10.0,3,50,medication,18,1
4,H_19_origin_4,H_13_dest_4,0.4,10.0,1,50,medication,2,2
5,H_15_origin_5,H_14_dest_5,0.5,8.0,2,40,fluids,8,1
6,H_15_origin_6,H_2_dest_6,0.25,4.0,3,80,blood,11,1
7,H_17_origin_7,H_19_dest_7,0.3,10.0,1,60,lab_sample,6,2
8,H_12_origin_8,H_6_dest_8,0.5,8.0,3,40,fluids,9,1
9,H_3_origin_9,H_19_dest_9,0.3,10.0,3,60,lab_sample,24,1
10,H_11_origin_10,H_2_dest_10,0.3,10.0,1,60,lab_sample,10,2
11,H_5_origin_11,H_10_dest_11,0.0,1.5,1,100,organ,1,1
12,H_7_origin_12,H_14_dest_12,0.5,8.0,3,40,fluids,12,1
13,H_13_origin_13,H_2_dest_13,0.5,8.0,3,40,fluids,9,2
14,H_17_origin_14,H_1_dest_14,0.0,1.5,1,100,organ,1,2
15,H_6_origin_15,H_2_dest_15,0.5,8.0,2,40,fluids,8,1
16,H_19_origin_16,H_3_dest_16,0.4,10.0,1,50,medication,1,2
17,H_17_origin_17,H_4_dest_17,0.3,10.0,3,60,lab_sample,30,2
18,H_3_origin_18,H_18_dest_18,0.5,8.0,3,40,fluids,11,1
19,H_12_origin_19,H_9_dest_19,0.3,10.0,2,60,lab_sample,19,1
20,H_14_origin_20,H_7_dest_20,0.3,10.0,3,60,lab_sample,28,1
