commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_1_origin_1,H_8_dest_1,0.3,10.0,2,60,lab_sample,16,2
2,H_20_origin_2,H_8_dest_2,0.4,10.0,2,50,medication,9,2
3,H_4_origin_3,H_18_dest_3,0.5,8.0,2,40,fluids,7,1
4,H_13_origin_4,H_1_dest_4,0.25,4.0,3,80,blood,10,1
5,H_14_origin_5,H_17_dest_5,0.5,8.0,2,40,fluids,8,2
6,H_17_origin_6,H_18_dest_6,0.5,8.0,3,40,fluids,9,1
7,H_15_origin_7,H_9_dest_7,0.4,10.0,2,50,medication,12,1
8,H_5_origin_8,H_6_dest_8,0.4,10.0,2,50,medication,11,1
9,H_14_origin_9,H_2_dest_9,0.5,8.0,3,40,fluids,9,2
10,H_17_origin_10,H_3_dest_10,0.4,10.0,3,50,medication,18,1
