commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_12_origin_1,H_10_dest_1,0.3,10.0,2,60,lab_sample,18,1
2,H_5_origin_2,H_6_dest_2,0.0,1.5,1,100,organ,1,1
3,H_6_origin_3,H_2_dest_3,0.4,10.0,3,50,medication,15,1
4,H_4_origin_4,H_17_dest_4,0.5,8.0,1,40,fluids,4,2
5,H_11_origin_5,H_13_dest_5,0.4,10.0,3,50,medication,18,1
6,H_11_origin_6,H_13_dest_6,0.5,8.0,3,40,fluids,11,1
7,H_4_origin_7,H_9_dest_7,0.3,10.0,1,60,lab_sample,10,2
8,H_18_origin_8,H_5_dest_8,0.4,10.0,3,50,medication,14,2
9,H_22_origin_9,H_8_dest_9,0.3,10.0,2,60,lab_sample,18,2
10,H_5_origin_10,H_1_dest_10,0.5,8.0,1,40,fluids,2,1
11,H_1_origin_11,H_19_dest_11,0.3,10.0,3,60,lab_sample,22,2
12,H_5_origin_12,H_6_dest_12,0.4,10.0,3,50,medication,14,1
13,H_20_origin_13,H_9_dest_13,0.5,8.0,2,40,fluids,5,2
14,H_20_origin_14,H_7_dest_14,0.5,8.0,2,40,fluids,5,2
15,H_8_origin_15,H_14_dest_15,0.5,8.0,3,40,fluids,9,1
16,H_12_origin_16,H_14_dest_16,0.4,10.0,2,50,medication,12,1
17,H_1_origin_17,H_16_dest_17,0.5,8.0,1,40,fluids,4,2
18,H_5_origin_18,H_6_dest_18,0.0,1.5,1,100,organ,1,1
19,H_2_origin_19,H_18_dest_19,0.4,10.0,1,50,medication,5,2
20,H_17_origin_20,H_3_dest_20,0.4,10.0,3,50,medication,17,1
