commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_12_origin_1,H_7_dest_1,0.4,10.0,2,50,medication,10,1
2,H_18_origin_2,H_16_dest_2,0.5,8.0,2,40,fluids,8,1
3,H_9_origin_3,H_4_dest_3,0.5,8.0,1,40,fluids,2,1
4,H_2_origin_4,H_14_dest_4,0.4,10.0,2,50,medication,9,2
5,H_2_origin_5,H_15_dest_5,0.4,10.0,2,50,medication,11,2
6,H_22_origin_6,H_6_dest_6,0.3,10.0,1,60,lab_sample,8,1
7,H_19_origin_7,H_17_dest_7,0.5,8.0,1,40,fluids,2,1
8,H_20_origin_8,H_2_dest_8,0.3,10.0,1,60,lab_sample,9,1
9,H_3_origin_9,H_2_dest_9,0.5,8.0,2,40,fluids,8,2
10,H_9_origin_10,H_10_dest_10,0.3,10.0,3,60,lab_sample,27,1
11,H_20_origin_11,H_17_dest_11,0.5,8.0,1,40,fluids,4,1
12,H_8_origin_12,H_4_dest_12,0.5,8.0,1,40,fluids,4,2
13,H_20_origin_13,H_16_dest_13,0.5,8.0,2,40,fluids,6,1
14,H_19_origin_14,H_2_dest_14,0.5,8.0,1,40,fluids,4,1
15,H_4_origin_15,H_17_dest_15,0.4,10.0,1,50,medication,3,1
16,H_18_origin_16,H_14_dest_16,0.25,4.0,3,80,blood,12,1
17,H_12_origin_17,H_16_dest_17,0.4,10.0,1,50,medication,1,1
18,H_6_origin_18,H_12_dest_18,0.5,8.0,1,40,fluids,4,2
19,H_2_origin_19,H_16_dest_19,0.4,10.0,3,50,medication,15,2
20,H_3_origin_20,H_7_dest_20,0.5,8.0,1,40,fluids,1,2
21,H_4_origin_21,H_7_dest_21,0.5,8.0,1,40,fluids,1,1
22,H_18_origin_22,H_19_dest_22,0.5,8.0,3,40,fluids,10,1
23,H_10_origin_23,H_13_dest_23,0.4,10.0,2,50,medication,8,2
24,H_9_origin_24,H_11_dest_24,0.4,10.0,3,50,medication,14,1
25,H_14_origin_25,H_6_dest_25,0.3,10.0,1,60,lab_sample,8,2
26,H_3_origin_26,H_12_dest_26,0.4,10.0,3,50,medication,17,2
27,H_2_origin_27,H_16_dest_27,0.4,10.0,2,50,medication,7,2
28,H_14_origin_28,H_8_dest_28,0.25,4.0,1,80,blood,2,2
29,H_11_origin_29,H_16_dest_29,0.25,4.0,1,80,blood,3,1
30,H_9_origin_30,H_20_dest_30,0.5,8.0,1,40,fluids,3,1
31,H_20_origin_31,H_6_dest_31,0.5,8.0,1,40,fluids,2,1
32,H_13_origin_32,H_5_dest_32,0.5,8.0,2,40,fluids,7,1
33,H_3_origin_33,H_14_dest_33,0.3,10.0,2,60,lab_sample,15,2
34,H_11_origin_34,H_9_dest_34,0.5,8.0,1,40,fluids,4,1
35,H_18_origin_35,H_9_dest_35,0.4,10.0,3,50,medication,17,1
36,H_5_origin_36,H_6_dest_36,0.3,10.0,2,60,lab_sample,15,1
37,H_22_origin_37,H_3_dest_37,0.4,10.0,3,50,medication,14,1
38,H_3_origin_38,H_20_dest_38,0.4,10.0,1,50,medication,1,2
39,H_1_origin_39,H_13_dest_39,0.5,8.0,3,40,fluids,9,2
40,H_9_origin_40,H_7_dest_40,0.4,10.0,1,50,medication,3,1
