commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_3_origin_1,H_8_dest_1,0.3,10.0,2,60,lab_sample,20,1
2,H_11_origin_2,H_1_dest_2,0.3,10.0,2,60,lab_sample,18,2
3,H_14_origin_3,H_9_dest_3,0.4,10.0,1,50,medication,1,1
4,H_14_origin_4,H_22_dest_4,0.5,8.0,3,40,fluids,9,1
5,H_2_origin_5,H_9_dest_5,0.4,10.0,3,50,medication,16,1
6,H_15_origin_6,H_18_dest_6,0.5,8.0,2,40,fluids,5,1
7,H_15_origin_7,H_6_dest_7,0.4,10.0,2,50,medication,9,1
8,H_19_origin_8,H_7_dest_8,0.5,8.0,1,40,fluids,3,2
9,H_5_origin_9,H_6_dest_9,0.3,10.0,2,60,lab_sample,18,2
10,H_5_origin_10,H_2_dest_10,0.3,10.0,1,60,lab_sample,10,2
