commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_2_origin_1,H_20_dest_1,0.3,10.0,1,60,lab_sample,5,2
2,H_18_origin_2,H_11_dest_2,0.5,8.0,1,40,fluids,1,2
3,H_11_origin_3,H_16_dest_3,0.3,10.0,1,60,lab_sample,8,1
4,H_19_origin_4,H_10_dest_4,0.4,10.0,2,50,medication,13,2
5,H_5_origin_5,H_15_dest_5,0.4,10.0,1,50,medication,6,1
6,H_22_origin_6,H_5_dest_6,0.5,8.0,3,40,fluids,12,2
7,H_16_origin_7,H_1_dest_7,0.5,8.0,3,40,fluids,11,2
8,H_22_origin_8,H_18_dest_8,0.3,10.0,2,60,lab_sample,20,2
9,H_6_origin_9,H_18_dest_9,0.4,10.0,2,50,medication,10,2
10,H_18_origin_10,H_8_dest_10,0.0,1.5,1,100,organ,1,2
11,H_5_origin_11,H_16_dest_11,0.5,8.0,3,40,fluids,11,1
12,H_6_origin_12,H_14_dest_12,0.4,10.0,3,50,medication,15,2
13,H_5_origin_13,H_18_dest_13,0.4,10.0,3,50,medication,14,1
14,H_3_origin_14,H_10_dest_14,0.25,4.0,1,80,blood,3,1
15,H_15_origin_15,H_6_dest_15,0.5,8.0,2,40,fluids,7,1
16,H_9_origin_16,H_19_dest_16,0.3,10.0,2,60,lab_sample,19,2
17,H_2_origin_17,H_16_dest_17,0.4,10.0,2,50,medication,8,2
18,H_1_origin_18,H_2_dest_18,0.3,10.0,2,60,lab_sample,15,1
19,H_11_origin_19,H_17_dest_19,0.4,10.0,2,50,medication,11,1
20,H_6_origin_20,H_10_dest_20,0.0,1.5,1,100,organ,1,2
21,H_9_origin_21,H_5_dest_21,0.3,10.0,2,60,lab_sample,18,2
22,H_22_origin_22,H_4_dest_22,0.3,10.0,1,60,lab_sample,3,2
23,H_18_origin_23,H_22_dest_23,0.3,10.0,2,60,lab_sample,13,2
24,H_11_origin_24,H_5_dest_24,0.3,10.0,1,60,lab_sample,8,1
25,H_4_origin_25,H_18_dest_25,0.5,8.0,3,40,fluids,11,2
26,H_16_origin_26,H_1_dest_26,0.5,8.0,1,40,fluids,4,2
27,H_1_origin_27,H_11_dest_27,0.4,10.0,1,50,medication,3,1
28,H_5_origin_28,H_6_dest_28,0.3,10.0,3,60,lab_sample,30,1
29,H_11_origin_29,H_9_dest_29,0.5,8.0,3,40,fluids,9,1
30,H_22_origin_30,H_1_dest_30,0.5,8.0,1,40,fluids,4,2
