commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_19_origin_1,H_6_dest_1,0.5,8.0,1,40,fluids,3,2
2,H_7_origin_2,H_18_dest_2,0.25,4.0,3,80,blood,9,2
3,H_15_origin_3,H_13_dest_3,0.0,1.5,1,100,organ,1,1
4,H_1_origin_4,H_16_dest_4,0.4,10.0,1,50,medication,1,1
5,H_8_origin_5,H_9_dest_5,0.4,10.0,1,50,medication,5,1
6,H_19_origin_6,H_9_dest_6,0.5,8.0,2,40,fluids,8,2
7,H_9_origin_7,H_22_dest_7,0.4,10.0,1,50,medication,4,1
8,H_15_origin_8,H_8_dest_8,0.0,1.5,1,100,organ,1,1
9,H_22_origin_9,H_14_dest_9,0.3,10.0,3,60,lab_sample,25,1
10,H_16_origin_10,H_8_dest_10,0.4,10.0,1,50,medication,1,1
11,H_16_origin_11,H_2_dest_11,0.0,1.5,1,100,organ,1,1
12,H_3_origin_12,H_18_dest_12,0.4,10.0,2,50,medication,12,2
13,H_3_origin_13,H_16_dest_13,0.25,4.0,3,80,blood,9,2
14,H_14_origin_14,H_15_dest_14,0.5,8.0,3,40,fluids,12,2
15,H_5_origin_15,H_22_dest_15,0.25,4.0,1,80,blood,4,1
16,H_11_origin_16,H_1_dest_16,0.0,1.5,1,100,organ,1,2
17,H_16_origin_17,H_8_dest_17,0.0,1.5,1,100,organ,1,1
18,H_1_origin_18,H_6_dest_18,0.3,10.0,3,60,lab_sample,29,1
19,H_4_origin_19,H_6_dest_19,0.5,8.0,3,40,fluids,9,2
20,H_20_origin_20,H_5_dest_20,0.5,8.0,1,40,fluids,3,2
21,H_17_origin_21,H_1_dest_21,0.5,8.0,1,40,fluids,3,2
22,H_16_origin_22,H_9_dest_22,0.4,10.0,1,50,medication,4,1
23,H_8_origin_23,H_22_dest_23,0.0,1.5,1,100,organ,1,1
24,H_22_origin_24,H_13_dest_24,0.4,10.0,1,50,medication,3,1
25,H_15_origin_25,H_10_dest_25,0.3,10.0,1,60,lab_sample,9,1
26,H_17_origin_26,H_19_dest_26,0.25,4.0,3,80,blood,10,2
27,H_12_origin_27,H_17_dest_27,0.4,10.0,2,50,medication,7,1
28,H_19_origin_28,H_10_dest_28,0.3,10.0,3,60,lab_sample,29,2
29,H_8_origin_29,H_12_dest_29,0.25,4.0,1,80,blood,3,1
30,H_12_origin_30,H_9_dest_30,0.5,8.0,2,40,fluids,7,1
31,H_8_origin_31,H_22_dest_31,0.3,10.0,1,60,lab_sample,4,1
32,H_7_origin_32,H_22_dest_32,0.5,8.0,2,40,fluids,8,2
33,H_3_origin_33,H_13_dest_33,0.3,10.0,3,60,lab_sample,30,2
34,H_3_origin_34,H_14_dest_34,0.3,10.0,2,60,lab_sample,13,2
35,H_16_origin_35,H_14_dest_35,0.4,10.0,1,50,medication,2,1
36,H_12_origin_36,H_6_dest_36,0.3,10.0,1,60,lab_sample,2,1
37,H_11_origin_37,H_16_dest_37,0.3,10.0,3,60,lab_sample,24,2
38,H_17_origin_38,H_14_dest_38,0.5,8.0,3,40,fluids,11,2
39,H_9_origin_39,H_11_dest_39,0.5,8.0,3,40,fluids,11,1
40,H_4_origin_40,H_15_dest_40,0.25,4.0,1,80,blood,1,2
