commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_3_origin_1,H_5_dest_1,0.5,8.0,1,40,fluids,4,2
2,H_5_origin_2,H_4_dest_2,0.0,1.5,1,100,organ,1,1
3,H_8_origin_3,H_11_dest_3,0.3,10.0,3,60,lab_sample,29,2
4,H_4_origin_4,H_16_dest_4,0.5,8.0,1,40,fluids,1,1
5,H_5_origin_5,H_11_dest_5,0.25,4.0,1,80,blood,2,1
6,H_20_origin_6,H_17_dest_6,0.4,10.0,2,50,medication,9,2
7,H_17_origin_7,H_4_dest_7,0.25,4.0,3,80,blood,9,1
8,H_10_origin_8,H_11_dest_8,0.3,10.0,1,60,lab_sample,9,2
9,H_13_origin_9,H_16_dest_9,0.3,10.0,1,60,lab_sample,1,2
10,H_12_origin_10,H_5_dest_10,0.3,10.0,1,60,lab_sample,9,2
11,H_20_origin_11,H_19_dest_11,0.25,4.0,1,80,blood,1,2
12,H_22_origin_12,H_17_dest_12,0.4,10.0,2,50,medication,8,1
13,H_10_origin_13,H_13_dest_13,0.5,8.0,1,40,fluids,1,2
14,H_9_origin_14,H_15_dest_14,0.0,1.5,1,100,organ,1,1
15,H_10_origin_15,H_7_dest_15,0.4,10.0,2,50,medication,11,2
16,H_19_origin_16,H_9_dest_16,0.5,8.0,3,40,fluids,10,2
17,H_5_origin_17,H_1_dest_17,0.3,10.0,3,60,lab_sample,21,1
18,H_7_origin_18,H_6_dest_18,0.3,10.0,2,60,lab_sample,15,1
19,H_15_origin_19,H_20_dest_19,0.0,1.5,1,100,organ,1,1
20,H_4_origin_20,H_5_dest_20,0.4,10.0,2,50,medication,11,1
