commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_18_origin_1,H_3_dest_1,0.0,1.5,1,100,organ,1,1
2,H_2_origin_2,H_12_dest_2,0.4,10.0,2,50,medication,10,2
3,H_15_origin_3,H_3_dest_3,0.3,10.0,2,60,lab_sample,20,1
4,H_1_origin_4,H_22_dest_4,0.25,4.0,1,80,blood,1,2
5,H_15_origin_5,H_13_dest_5,0.5,8.0,3,40,fluids,10,1
6,H_8_origin_6,H_2_dest_6,0.0,1.5,1,100,organ,1,1
7,H_13_origin_7,H_20_dest_7,0.5,8.0,1,40,fluids,4,2
8,H_12_origin_8,H_20_dest_8,0.3,10.0,2,60,lab_sample,17,2
9,H_1_origin_9,H_7_dest_9,0.3,10.0,1,60,lab_sample,4,2
10,H_4_origin_10,H_13_dest_10,0.3,10.0,1,60,lab_sample,5,2
11,H_19_origin_11,H_6_dest_11,0.3,10.0,2,60,lab_sample,13,2
12,H_7_origin_12,H_11_dest_12,0.5,8.0,2,40,fluids,7,1
13,H_3_origin_13,H_6_dest_13,0.5,8.0,2,40,fluids,8,2
14,H_13_origin_14,H_5_dest_14,0.5,8.0,1,40,fluids,1,2
15,H_13_origin_15,H_16_dest_15,0.3,10.0,3,60,lab_sample,23,2
16,H_3_origin_16,H_20_dest_16,0.3,10.0,3,60,lab_sample,26,2
17,H_20_origin_17,H_12_dest_17,0.3,10.0,1,60,lab_sample,8,1
18,H_10_origin_18,H_19_dest_18,0.25,4.0,3,80,blood,10,2
19,H_12_origin_19,H_17_dest_19,0.3,10.0,2,60,lab_sample,15,2
20,H_5_origin_20,H_14_dest_20,0.3,10.0,2,60,lab_sample,18,1
21,H_5_origin_21,H_11_dest_21,0.3,10.0,3,60,lab_sample,23,1
22,H_11_origin_22,H_9_dest_22,0.5,8.0,3,40,fluids,9,1
23,H_19_origin_23,H_9_dest_23,0.5,8.0,1,40,fluids,3,2
24,H_19_origin_24,H_2_dest_24,0.5,8.0,3,40,fluids,10,2
25,H_9_origin_25,H_4_dest_25,0.3,10.0,2,60,lab_sample,18,2
26,H_13_origin_26,H_4_dest_26,0.25,4.0,3,80,blood,11,2
27,H_22_origin_27,H_7_dest_27,0.5,8.0,3,40,fluids,10,1
28,H_15_origin_28,H_8_dest_28,0.0,1.5,1,100,organ,1,1
29,H_3_origin_29,H_11_dest_29,0.4,10.0,1,50,medication,5,2
30,H_20_origin_30,H_16_dest_30,0.3,10.0,1,60,lab_sample,2,1
31,H_4_origin_31,H_13_dest_31,0.5,8.0,1,40,fluids,2,2
32,H_18_origin_32,H_14_dest_32,0.4,10.0,2,50,medication,8,1
33,H_16_origin_33,H_22_dest_33,0.25,4.0,2,80,blood,6,1
34,H_22_origin_34,H_3_dest_34,0.5,8.0,2,40,fluids,8,1
35,H_7_origin_35,H_6_dest_35,0.3,10.0,1,60,lab_sample,4,1
36,H_2_origin_36,H_7_dest_36,0.4,10.0,1,50,medication,2,2
37,H_20_origin_37,H_4_dest_37,0.0,1.5,1,100,organ,1,1
38,H_9_origin_38,H_19_dest_38,0.25,4.0,3,80,blood,12,2
39,H_22_origin_39,H_7_dest_39,0.25,4.0,1,80,blood,1,1
40,H_19_origin_40,H_22_dest_40,0.25,4.0,3,80,blood,9,2
