commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_1_origin_1,H_10_dest_1,0.4,10.0,1,50,medication,2,2
2,H_13_origin_2,H_22_dest_2,0.3,10.0,2,60,lab_sample,11,2
3,H_1_origin_3,H_12_dest_3,0.5,8.0,1,40,fluids,4,2
4,H_16_origin_4,H_17_dest_4,0.4,10.0,2,50,medication,8,2
5,H_19_origin_5,H_10_dest_5,0.4,10.0,1,50,medication,5,2
6,H_13_origin_6,H_22_dest_6,0.0,1.5,1,100,organ,1,2
7,H_18_origin_7,H_11_dest_7,0.3,10.0,2,60,lab_sample,13,2
8,H_13_origin_8,H_9_dest_8,0.25,4.0,3,80,blood,11,2
9,H_5_origin_9,H_15_dest_9,0.5,8.0,2,40,fluids,5,2
10,H_6_origin_10,H_9_dest_10,0.25,4.0,2,80,blood,7,2
11,H_1_origin_11,H_16_dest_11,0.25,4.0,2,80,blood,8,2
12,H_16_origin_12,H_8_dest_12,0.3,10.0,3,60,lab_sample,22,2
13,H_12_origin_13,H_3_dest_13,0.3,10.0,2,60,lab_sample,13,2
14,H_11_origin_14,H_22_dest_14,0.3,10.0,2,60,lab_sample,12,2
15,H_15_origin_15,H_20_dest_15,0.3,10.0,2,60,lab_sample,13,1
16,H_19_origin_16,H_18_dest_16,0.25,4.0,3,80,blood,12,2
17,H_20_origin_17,H_9_dest_17,0.3,10.0,3,60,lab_sample,28,2
18,H_7_origin_18,H_1_dest_18,0.4,10.0,3,50,medication,15,2
19,H_6_origin_19,H_20_dest_19,0.3,10.0,1,60,lab_sample,8,2
20,H_19_origin_20,H_4_dest_20,0.5,8.0,2,40,fluids,5,2
21,H_2_origin_21,H_8_dest_21,0.5,8.0,1,40,fluids,4,1
22,H_1_origin_22,H_15_dest_22,0.0,1.5,1,100,organ,1,2
23,H_2_origin_23,H_5_dest_23,0.5,8.0,3,40,fluids,11,1
24,H_13_origin_24,H_15_dest_24,0.3,10.0,1,60,lab_sample,4,2
25,H_3_origin_25,H_2_dest_25,0.0,1.5,1,100,organ,1,2
26,H_11_origin_26,H_20_dest_26,0.0,1.5,1,100,organ,1,2
27,H_9_origin_27,H_19_dest_27,0.3,10.0,3,60,lab_sample,21,2
28,H_5_origin_28,H_11_dest_28,0.4,10.0,1,50,medication,2,2
29,H_1_origin_29,H_22_dest_29,0.5,8.0,1,40,fluids,3,2
30,H_22_origin_30,H_9_dest_30,0.3,10.0,3,60,lab_sample,23,1
