commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_1_origin_1,H_11_dest_1,0.3,10.0,3,60,lab_sample,27,1
2,H_5_origin_2,H_3_dest_2,0.4,10.0,1,50,medication,3,1
3,H_16_origin_3,H_21_dest_3,0.5,8.0,2,40,fluids,6,1
4,H_8_origin_4,H_15_dest_4,0.3,10.0,1,60,lab_sample,1,1
5,H_15_origin_5,H_10_dest_5,0.4,10.0,1,50,medication,6,1
6,H_11_origin_6,H_2_dest_6,0.5,8.0,1,40,fluids,3,2
7,H_20_origin_7,H_8_dest_7,0.5,8.0,2,40,fluids,6,2
8,H_16_origin_8,H_18_dest_8,0.5,8.0,3,40,fluids,9,1
9,H_18_origin_9,H_5_dest_9,0.4,10.0,2,50,medication,8,1
10,H_2_origin_10,H_20_dest_10,0.5,8.0,2,40,fluids,6,1
