commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_16_origin_1,H_14_dest_1,0.0,1.5,1,100,organ,1,2
2,H_7_origin_2,H_11_dest_2,0.5,8.0,2,40,fluids,5,2
3,H_13_origin_3,H_8_dest_3,0.5,8.0,3,40,fluids,12,1
4,H_19_origin_4,H_10_dest_4,0.4,10.0,2,50,medication,13,2
5,H_20_origin_5,H_14_dest_5,0.5,8.0,3,40,fluids,9,2
6,H_5_origin_6,H_21_dest_6,0.5,8.0,1,40,fluids,2,1
7,H_14_origin_7,H_18_dest_7,0.4,10.0,1,50,medication,1,1
8,H_9_origin_8,H_20_dest_8,0.5,8.0,1,40,fluids,1,1
9,H_21_origin_9,H_22_dest_9,0.3,10.0,3,60,lab_sample,28,2
10,H_1_origin_10,H_11_dest_10,0.5,8.0,1,40,fluids,2,1
11,H_16_origin_11,H_19_dest_11,0.5,8.0,1,40,fluids,4,2
12,H_20_origin_12,H_7_dest_12,0.4,10.0,3,50,medication,15,2
13,H_5_origin_13,H_21_dest_13,0.4,10.0,1,50,medication,3,1
14,H_11_origin_14,H_5_dest_14,0.4,10.0,2,50,medication,11,1
15,H_10_origin_15,H_20_dest_15,0.5,8.0,2,40,fluids,5,2
16,H_17_origin_16,H_2_dest_16,0.25,4.0,3,80,blood,10,1
17,H_4_origin_17,H_3_dest_17,0.5,8.0,2,40,fluids,6,1
18,H_5_origin_18,H_11_dest_18,0.5,8.0,1,40,fluids,4,1
19,H_9_origin_19,H_17_dest_19,0.5,8.0,3,40,fluids,12,1
20,H_12_origin_20,H_4_dest_20,0.3,10.0,3,60,lab_sample,28,1
