commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_14_origin_1,H_18_dest_1,0.3,10.0,2,60,lab_sample,11,1
2,H_21_origin_2,H_12_dest_2,0.4,10.0,1,50,medication,4,1
3,H_5_origin_3,H_12_dest_3,0.3,10.0,3,60,lab_sample,25,2
4,H_6_origin_4,H_3_dest_4,0.4,10.0,1,50,medication,1,1
5,H_10_origin_5,H_4_dest_5,0.3,10.0,1,60,lab_sample,10,2
6,H_21_origin_6,H_4_dest_6,0.5,8.0,3,40,fluids,12,1
7,H_6_origin_7,H_3_dest_7,0.4,10.0,1,50,medication,3,1
8,H_3_origin_8,H_20_dest_8,0.5,8.0,2,40,fluids,8,2
9,H_7_origin_9,H_14_dest_9,0.5,8.0,1,40,fluids,1,2
10,H_6_origin_10,H_22_dest_10,0.3,10.0,2,60,lab_sample,15,1
11,H_12_origin_11,H_15_dest_11,0.25,4.0,2,80,blood,7,1
12,H_8_origin_12,H_18_dest_12,0.3,10.0,1,60,lab_sample,10,2
13,H_6_origin_13,H_13_dest_13,0.3,10.0,2,60,lab_sample,18,1
14,H_4_origin_14,H_15_dest_14,0.3,10.0,3,60,lab_sample,29,2
15,H_8_origin_15,H_6_dest_15,0.4,10.0,2,50,medication,10,2
16,H_16_origin_16,H_1_dest_16,0.3,10.0,1,60,lab_sample,1,2
17,H_17_origin_17,H_8_dest_17,0.3,10.0,3,60,lab_sample,22,1
18,H_19_origin_18,H_15_dest_18,0.3,10.0,2,60,lab_sample,11,2
19,H_15_origin_19,H_3_dest_19,0.5,8.0,1,40,fluids,3,2
20,H_19_origin_20,H_21_dest_20,0.5,8.0,3,40,fluids,11,2
21,H_16_origin_21,H_19_dest_21,0.4,10.0,3,50,medication,15,2
22,H_12_origin_22,H_9_dest_22,0.4,10.0,2,50,medication,13,1
23,H_19_origin_23,H_7_dest_23,0.25,4.0,2,80,blood,8,2
24,H_11_origin_24,H_18_dest_24,0.5,8.0,1,40,fluids,3,2
25,H_21_origin_25,H_12_dest_25,0.4,10.0,2,50,medication,10,1
26,H_8_origin_26,H_6_dest_26,0.3,10.0,1,60,lab_sample,1,2
27,H_22_origin_27,H_16_dest_27,0.3,10.0,2,60,lab_sample,19,2
28,H_9_origin_28,H_11_dest_28,0.5,8.0,1,40,fluids,2,1
29,H_19_origin_29,H_2_dest_29,0.4,10.0,1,50,medication,3,2
30,H_18_origin_30,H_16_dest_30,0.5,8.0,2,40,fluids,6,1
