commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_14_origin_1,H_15_dest_1,0.3,10.0,2,60,lab_sample,14,2
2,H_16_origin_2,H_13_dest_2,0.4,10.0,2,50,medication,10,2
3,H_19_origin_3,H_9_dest_3,0.0,1.5,1,100,organ,1,1
4,H_12_origin_4,H_4_dest_4,0.5,8.0,2,40,fluids,5,2
5,H_14_origin_5,H_3_dest_5,0.5,8.0,1,40,fluids,1,2
6,H_15_origin_6,H_22_dest_6,0.4,10.0,1,50,medication,4,2
7,H_6_origin_7,H_10_dest_7,0.3,10.0,2,60,lab_sample,14,1
8,H_20_origin_8,H_5_dest_8,0.4,10.0,1,50,medication,2,2
9,H_21_origin_9,H_3_dest_9,0.4,10.0,3,50,medication,16,2
10,H_6_origin_10,H_1_dest_10,0.25,4.0,1,80,blood,4,1
11,H_22_origin_11,H_8_dest_11,0.5,8.0,2,40,fluids,7,1
12,H_9_origin_12,H_14_dest_12,0.4,10.0,2,50,medication,8,1
13,H_16_origin_13,H_20_dest_13,0.5,8.0,3,40,fluids,10,2
14,H_1_origin_14,H_12_dest_14,0.4,10.0,1,50,medication,3,2
15,H_6_origin_15,H_14_dest_15,0.4,10.0,1,50,medication,4,1
16,H_5_origin_16,H_10_dest_16,0.3,10.0,3,60,lab_sample,30,2
17,H_15_origin_17,H_11_dest_17,0.25,4.0,2,80,blood,8,2
18,H_4_origin_18,H_18_dest_18,0.3,10.0,3,60,lab_sample,27,2
19,H_20_origin_19,H_11_dest_19,0.3,10.0,2,60,lab_sample,15,2
20,H_10_origin_20,H_17_dest_20,0.4,10.0,3,50,medication,16,2
21,H_17_origin_21,H_3_dest_21,0.0,1.5,1,100,organ,1,1
22,H_5_origin_22,H_1_dest_22,0.5,8.0,2,40,fluids,8,2
23,H_16_origin_23,H_20_dest_23,0.3,10.0,2,60,lab_sample,19,2
24,H_12_origin_24,H_21_dest_24,0.5,8.0,2,40,fluids,5,2
25,H_18_origin_25,H_4_dest_25,0.3,10.0,2,60,lab_sample,18,2
26,H_5_origin_26,H_1_dest_26,0.4,10.0,1,50,medication,3,2
27,H_22_origin_27,H_18_dest_27,0.5,8.0,2,40,fluids,8,1
28,H_6_origin_28,H_1_dest_28,0.3,10.0,1,60,lab_sample,8,1
29,H_17_origin_29,H_2_dest_29,0.4,10.0,2,50,medication,7,1
30,H_3_origin_30,H_7_dest_30,0.0,1.5,1,100,organ,1,1
