commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_1_origin_1,H_9_dest_1,0.0,1.5,1,100,organ,1,2
2,H_21_origin_2,H_5_dest_2,0.3,10.0,3,60,lab_sample,29,1
3,H_15_origin_3,H_4_dest_3,0.25,4.0,3,80,blood,12,2
4,H_12_origin_4,H_5_dest_4,0.4,10.0,1,50,medication,3,1
5,H_3_origin_5,H_12_dest_5,0.25,4.0,1,80,blood,2,1
6,H_3_origin_6,H_1_dest_6,0.3,10.0,1,60,lab_sample,1,1
7,H_13_origin_7,H_11_dest_7,0.5,8.0,2,40,fluids,7,2
8,H_3_origin_8,H_9_dest_8,0.3,10.0,1,60,lab_sample,1,1
9,H_16_origin_9,H_12_dest_9,0.5,8.0,2,40,fluids,8,1
10,H_12_origin_10,H_19_dest_10,0.3,10.0,3,60,lab_sample,23,1
11,H_18_origin_11,H_20_dest_11,0.3,10.0,1,60,lab_sample,6,2
12,H_6_origin_12,H_3_dest_12,0.3,10.0,1,60,lab_sample,4,1
13,H_2_origin_13,H_6_dest_13,0.5,8.0,2,40,fluids,7,1
14,H_14_origin_14,H_20_dest_14,0.0,1.5,1,100,organ,1,1
15,H_18_origin_15,H_7_dest_15,0.5,8.0,1,40,fluids,3,2
16,H_3_origin_16,H_2_dest_16,0.4,10.0,1,50,medication,6,1
17,H_5_origin_17,H_4_dest_17,0.4,10.0,1,50,medication,3,2
18,H_7_origin_18,H_19_dest_18,0.4,10.0,2,50,medication,8,2
19,H_11_origin_19,H_22_dest_19,0.3,10.0,3,60,lab_sample,22,1
20,H_5_origin_20,H_2_dest_20,0.25,4.0,1,80,blood,4,2
21,H_21_origin_21,H_20_dest_21,0.4,10.0,2,50,medication,13,1
22,H_22_origin_22,H_15_dest_22,0.5,8.0,2,40,fluids,7,1
23,H_15_origin_23,H_3_dest_23,0.5,8.0,2,40,fluids,5,2
24,H_20_origin_24,H_4_dest_24,0.0,1.5,1,100,organ,1,1
25,H_5_origin_25,H_10_dest_25,0.25,4.0,2,80,blood,8,2
26,H_17_origin_26,H_6_dest_26,0.4,10.0,1,50,medication,1,1
27,H_10_origin_27,H_17_dest_27,0.4,10.0,3,50,medication,16,1
28,H_11_origin_28,H_18_dest_28,0.5,8.0,3,40,fluids,12,1
29,H_19_origin_29,H_22_dest_29,0.25,4.0,3,80,blood,11,2
30,H_22_origin_30,H_9_dest_30,0.4,10.0,1,50,medication,6,1
