commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_9_origin_1,H_2_dest_1,0.25,4.0,1,80,blood,2,2
2,H_13_origin_2,H_21_dest_2,0.4,10.0,1,50,medication,6,1
3,H_18_origin_3,H_6_dest_3,0.5,8.0,2,40,fluids,7,2
4,H_22_origin_4,H_18_dest_4,0.3,10.0,2,60,lab_sample,16,1
5,H_6_origin_5,H_7_dest_5,0.4,10.0,2,50,medication,9,1
6,H_3_origin_6,H_21_dest_6,0.4,10.0,1,50,medication,5,1
7,H_19_origin_7,H_4_dest_7,0.4,10.0,3,50,medication,18,2
8,H_3_origin_8,H_16_dest_8,0.3,10.0,1,60,lab_sample,6,1
9,H_12_origin_9,H_6_dest_9,0.5,8.0,1,40,fluids,1,2
10,H_21_origin_10,H_17_dest_10,0.25,4.0,3,80,blood,10,2
11,H_3_origin_11,H_1_dest_11,0.5,8.0,3,40,fluids,10,1
12,H_2_origin_12,H_4_dest_12,0.5,8.0,3,40,fluids,12,1
13,H_3_origin_13,H_9_dest_13,0.4,10.0,3,50,medication,16,1
14,H_13_origin_14,H_22_dest_14,0.5,8.0,2,40,fluids,5,1
15,H_13_origin_15,H_22_dest_15,0.0,1.5,1,100,organ,1,1
16,H_1_origin_16,H_13_dest_16,0.4,10.0,3,50,medication,18,2
17,H_12_origin_17,H_10_dest_17,0.4,10.0,3,50,medication,17,2
18,H_13_origin_18,H_17_dest_18,0.3,10.0,2,60,lab_sample,14,1
19,H_6_origin_19,H_15_dest_19,0.25,4.0,1,80,blood,1,1
20,H_3_origin_20,H_11_dest_20,0.3,10.0,3,60,lab_sample,21,1
21,H_6_origin_21,H_9_dest_21,0.4,10.0,1,50,medication,1,1
22,H_8_origin_22,H_17_dest_22,0.5,8.0,1,40,fluids,4,1
23,H_10_origin_23,H_22_dest_23,0.5,8.0,3,40,fluids,11,1
24,H_18_origin_24,H_9_dest_24,0.3,10.0,1,60,lab_sample,2,2
25,H_21_origin_25,H_14_dest_25,0.4,10.0,2,50,medication,13,2
26,H_15_origin_26,H_11_dest_26,0.5,8.0,3,40,fluids,10,1
27,H_7_origin_27,H_19_dest_27,0.3,10.0,1,60,lab_sample,8,1
28,H_18_origin_28,H_16_dest_28,0.3,10.0,1,60,lab_sample,3,2
29,H_1_origin_29,H_21_dest_29,0.3,10.0,2,60,lab_sample,14,2
30,H_16_origin_30,H_21_dest_30,0.5,8.0,2,40,fluids,7,2
31,H_19_origin_31,H_13_dest_31,0.5,8.0,2,40,fluids,6,2
32,H_3_origin_32,H_2_dest_32,0.3,10.0,2,60,lab_sample,12,1
33,H_19_origin_33,H_18_dest_33,0.3,10.0,1,60,lab_sample,6,2
34,H_4_origin_34,H_6_dest_34,0.3,10.0,1,60,lab_sample,10,1
35,H_5_origin_35,H_17_dest_35,0.25,4.0,3,80,blood,9,2
36,H_15_origin_36,H_11_dest_36,0.5,8.0,2,40,fluids,5,1
37,H_13_origin_37,H_18_dest_37,0.5,8.0,1,40,fluids,3,1
38,H_11_origin_38,H_17_dest_38,0.3,10.0,1,60,lab_sample,5,1
39,H_16_origin_39,H_10_dest_39,0.4,10.0,2,50,medication,8,2
40,H_1_origin_40,H_16_dest_40,0.5,8.0,2,40,fluids,5,2
