commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_21_origin_1,H_6_dest_1,0.3,10.0,3,60,lab_sample,26,1
2,H_16_origin_2,H_5_dest_2,0.5,8.0,2,40,fluids,8,2
3,H_5_origin_3,H_6_dest_3,0.25,4.0,3,80,blood,10,2
4,H_9_origin_4,H_19_dest_4,0.25,4.0,1,80,blood,1,1
5,H_16_origin_5,H_3_dest_5,0.25,4.0,3,80,blood,11,2
6,H_22_origin_6,H_10_dest_6,0.5,8.0,3,40,fluids,9,1
7,H_20_origin_7,H_21_dest_7,0.5,8.0,1,40,fluids,3,2
8,H_6_origin_8,H_8_dest_8,0.4,10.0,2,50,medication,10,2
9,H_10_origin_9,H_3_dest_9,0.4,10.0,2,50,medication,13,1
10,H_1_origin_10,H_7_dest_10,0.3,10.0,2,60,lab_sample,17,2
11,H_20_origin_11,H_1_dest_11,0.3,10.0,3,60,lab_sample,30,2
12,H_16_origin_12,H_5_dest_12,0.3,10.0,1,60,lab_sample,2,2
13,H_20_origin_13,H_22_dest_13,0.3,10.0,2,60,lab_sample,16,2
14,H_16_origin_14,H_11_dest_14,0.5,8.0,3,40,fluids,11,2
15,H_3_origin_15,H_17_dest_15,0.3,10.0,3,60,lab_sample,23,2
16,H_15_origin_16,H_20_dest_16,0.4,10.0,2,50,medication,8,1
17,H_4_origin_17,H_14_dest_17,0.4,10.0,1,50,medication,4,1
18,H_18_origin_18,H_3_dest_18,0.5,8.0,1,40,fluids,3,1
19,H_17_origin_19,H_2_dest_19,0.4,10.0,2,50,medication,11,2
20,H_5_origin_20,H_12_dest_20,0.5,8.0,1,40,fluids,2,2
21,H_14_origin_21,H_12_dest_21,0.5,8.0,3,40,fluids,12,2
22,H_14_origin_22,H_11_dest_22,0.4,10.0,2,50,medication,12,2
23,H_9_origin_23,H_11_dest_23,0.4,10.0,3,50,medication,14,1
24,H_12_origin_24,H_11_dest_24,0.4,10.0,1,50,medication,4,1
25,H_8_origin_25,H_2_dest_25,0.5,8.0,1,40,fluids,3,1
26,H_11_origin_26,H_6_dest_26,0.5,8.0,1,40,fluids,1,2
27,H_9_origin_27,H_2_dest_27,0.3,10.0,1,60,lab_sample,4,1
28,H_13_origin_28,H_17_dest_28,0.5,8.0,2,40,fluids,8,2
29,H_9_origin_29,H_20_dest_29,0.5,8.0,3,40,fluids,11,1
30,H_1_origin_30,H_12_dest_30,0.5,8.0,2,40,fluids,8,2
31,H_2_origin_31,H_18_dest_31,0.4,10.0,3,50,medication,17,2
32,H_19_origin_32,H_10_dest_32,0.4,10.0,3,50,medication,14,1
33,H_7_origin_33,H_15_dest_33,0.3,10.0,2,60,lab_sample,14,2
34,H_1_origin_34,H_9_dest_34,0.3,10.0,1,60,lab_sample,7,2
35,H_15_origin_35,H_19_dest_35,0.5,8.0,1,40,fluids,1,1
36,H_13_origin_36,H_18_dest_36,0.4,10.0,2,50,medication,7,2
37,H_2_origin_37,H_11_dest_37,0.5,8.0,1,40,fluids,3,2
38,H_19_origin_38,H_14_dest_38,0.4,10.0,1,50,medication,5,1
39,H_2_origin_39,H_15_dest_39,0.5,8.0,3,40,fluids,11,2
40,H_2_origin_40,H_11_dest_40,0.3,10.0,2,60,lab_sample,15,2
41,H_8_origin_41,H_10_dest_41,0.4,10.0,2,50,medication,8,1
42,H_5_origin_42,H_11_dest_42,0.3,10.0,3,60,lab_sample,28,2
43,H_12_origin_43,H_10_dest_43,0.5,8.0,3,40,fluids,11,1
44,H_3_origin_44,H_15_dest_44,0.4,10.0,1,50,medication,1,2
45,H_8_origin_45,H_7_dest_45,0.4,10.0,1,50,medication,4,1
46,H_13_origin_46,H_15_dest_46,0.3,10.0,1,60,lab_sample,1,2
47,H_7_origin_47,H_18_dest_47,0.5,8.0,3,40,fluids,9,2
48,H_1_origin_48,H_15_dest_48,0.5,8.0,1,40,fluids,2,2
49,H_20_origin_49,H_6_dest_49,0.5,8.0,3,40,fluids,9,2
50,H_3_origin_50,H_2_dest_50,0.3,10.0,3,60,lab_sample,23,2
