commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_20_origin_1,H_9_dest_1,0.4,10.0,2,50,medication,11,2
2,H_9_origin_2,H_20_dest_2,0.3,10.0,2,60,lab_sample,20,1
3,H_21_origin_3,H_19_dest_3,0.5,8.0,2,40,fluids,5,2
4,H_12_origin_4,H_21_dest_4,0.3,10.0,1,60,lab_sample,7,1
5,H_20_origin_5,H_9_dest_5,0.3,10.0,1,60,lab_sample,2,2
6,H_2_origin_6,H_14_dest_6,0.5,8.0,2,40,fluids,6,1
7,H_14_origin_7,H_6_dest_7,0.3,10.0,3,60,lab_sample,26,1
8,H_8_origin_8,H_20_dest_8,0.3,10.0,2,60,lab_sample,19,1
9,H_11_origin_9,H_22_dest_9,0.0,1.5,1,100,organ,1,1
10,H_17_origin_10,H_2_dest_10,0.3,10.0,1,60,lab_sample,2,2
11,H_19_origin_11,H_2_dest_11,0.4,10.0,2,50,medication,12,2
12,H_2_origin_12,H_11_dest_12,0.0,1.5,1,100,organ,1,1
13,H_12_origin_13,H_4_dest_13,0.25,4.0,3,80,blood,10,1
14,H_21_origin_14,H_20_dest_14,0.4,10.0,2,50,medication,13,2
15,H_2_origin_15,H_21_dest_15,0.5,8.0,3,40,fluids,10,1
16,H_10_origin_16,H_21_dest_16,0.3,10.0,3,60,lab_sample,27,2
17,H_20_origin_17,H_15_dest_17,0.5,8.0,3,40,fluids,10,2
18,H_7_origin_18,H_20_dest_18,0.3,10.0,1,60,lab_sample,3,2
19,H_9_origin_19,H_11_dest_19,0.3,10.0,3,60,lab_sample,22,1
20,H_13_origin_20,H_14_dest_20,0.4,10.0,1,50,medication,2,1
21,H_19_origin_21,H_10_dest_21,0.25,4.0,3,80,blood,11,2
22,H_7_origin_22,H_11_dest_22,0.25,4.0,1,80,blood,1,2
23,H_10_origin_23,H_8_dest_23,0.3,10.0,3,60,lab_sample,22,2
24,H_4_origin_24,H_18_dest_24,0.5,8.0,1,40,fluids,3,2
25,H_7_origin_25,H_9_dest_25,0.25,4.0,1,80,blood,4,2
26,H_8_origin_26,H_15_dest_26,0.5,8.0,2,40,fluids,6,1
27,H_12_origin_27,H_8_dest_27,0.3,10.0,3,60,lab_sample,28,1
28,H_2_origin_28,H_20_dest_28,0.5,8.0,3,40,fluids,12,1
29,H_17_origin_29,H_15_dest_29,0.5,8.0,3,40,fluids,11,2
30,H_15_origin_30,H_2_dest_30,0.5,8.0,1,40,fluids,2,2
