commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_15_origin_1,H_7_dest_1,0.4,10.0,2,50,medication,10,1
2,H_1_origin_2,H_6_dest_2,0.0,1.5,1,100,organ,1,1
3,H_2_origin_3,H_12_dest_3,0.3,10.0,3,60,lab_sample,22,1
4,H_14_origin_4,H_11_dest_4,0.4,10.0,2,50,medication,8,2
5,H_16_origin_5,H_9_dest_5,0.25,4.0,3,80,blood,11,2
6,H_17_origin_6,H_16_dest_6,0.0,1.5,1,100,organ,1,2
7,H_20_origin_7,H_15_dest_7,0.5,8.0,1,40,fluids,4,2
8,H_6_origin_8,H_12_dest_8,0.5,8.0,1,40,fluids,2,2
9,H_2_origin_9,H_17_dest_9,0.4,10.0,2,50,medication,7,1
10,H_11_origin_10,H_5_dest_10,0.5,8.0,3,40,fluids,9,2
11,H_9_origin_11,H_3_dest_11,0.5,8.0,3,40,fluids,11,1
12,H_16_origin_12,H_10_dest_12,0.0,1.5,1,100,organ,1,2
13,H_10_origin_13,H_22_dest_13,0.0,1.5,1,100,organ,1,1
14,H_7_origin_14,H_10_dest_14,0.5,8.0,3,40,fluids,12,1
15,H_3_origin_15,H_2_dest_15,0.25,4.0,3,80,blood,9,1
16,H_18_origin_16,H_13_dest_16,0.5,8.0,1,40,fluids,4,2
17,H_3_origin_17,H_15_dest_17,0.5,8.0,2,40,fluids,8,1
18,H_3_origin_18,H_11_dest_18,0.3,10.0,3,60,lab_sample,24,1
19,H_7_origin_19,H_9_dest_19,0.3,10.0,1,60,lab_sample,5,1
20,H_7_origin_20,H_14_dest_20,0.4,10.0,3,50,medication,16,1
