commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_1_origin_1,H_16_dest_1,0.4,10.0,3,50,medication,17,1
2,H_19_origin_2,H_13_dest_2,0.3,10.0,1,60,lab_sample,10,1
3,H_1_origin_3,H_10_dest_3,0.5,8.0,2,40,fluids,8,1
4,H_10_origin_4,H_13_dest_4,0.4,10.0,2,50,medication,8,1
5,H_12_origin_5,H_16_dest_5,0.25,4.0,1,80,blood,1,2
6,H_6_origin_6,H_14_dest_6,0.4,10.0,3,50,medication,18,2
7,H_3_origin_7,H_9_dest_7,0.3,10.0,3,60,lab_sample,27,2
8,H_17_origin_8,H_7_dest_8,0.4,10.0,2,50,medication,8,2
9,H_13_origin_9,H_16_dest_9,0.5,8.0,2,40,fluids,5,2
10,H_8_origin_10,H_13_dest_10,0.5,8.0,3,40,fluids,11,1
11,H_3_origin_11,H_10_dest_11,0.0,1.5,1,100,organ,1,2
12,H_5_origin_12,H_7_dest_12,0.3,10.0,2,60,lab_sample,12,2
13,H_17_origin_13,H_13_dest_13,0.4,10.0,1,50,medication,3,2
14,H_15_origin_14,H_14_dest_14,0.5,8.0,2,40,fluids,5,1
15,H_2_origin_15,H_1_dest_15,0.3,10.0,3,60,lab_sample,21,1
16,H_18_origin_16,H_21_dest_16,0.5,8.0,2,40,fluids,8,1
17,H_17_origin_17,H_14_dest_17,0.3,10.0,3,60,lab_sample,26,2
18,H_11_origin_18,H_1_dest_18,0.4,10.0,2,50,medication,10,1
19,H_1_origin_19,H_5_dest_19,0.4,10.0,3,50,medication,15,1
20,H_8_origin_20,H_22_dest_20,0.5,8.0,3,40,fluids,11,1
