commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_11_origin_1,H_3_dest_1,0.5,8.0,2,40,fluids,7,2
2,H_5_origin_2,H_2_dest_2,0.4,10.0,3,50,medication,17,2
3,H_17_origin_3,H_3_dest_3,0.4,10.0,3,50,medication,17,1
4,H_15_origin_4,H_12_dest_4,0.5,8.0,2,40,fluids,7,1
5,H_12_origin_5,H_22_dest_5,0.5,8.0,3,40,fluids,9,2
6,H_4_origin_6,H_19_dest_6,0.25,4.0,2,80,blood,8,2
7,H_15_origin_7,H_18_dest_7,0.3,10.0,2,60,lab_sample,19,1
8,H_21_origin_8,H_13_dest_8,0.5,8.0,1,40,fluids,1,2
9,H_6_origin_9,H_19_dest_9,0.5,8.0,2,40,fluids,6,2
10,H_5_origin_10,H_9_dest_10,0.4,10.0,3,50,medication,17,2
11,H_22_origin_11,H_9_dest_11,0.3,10.0,2,60,lab_sample,20,2
12,H_20_origin_12,H_10_dest_12,0.3,10.0,1,60,lab_sample,2,2
13,H_3_origin_13,H_11_dest_13,0.3,10.0,1,60,lab_sample,8,1
14,H_21_origin_14,H_11_dest_14,0.3,10.0,3,60,lab_sample,23,2
15,H_12_origin_15,H_21_dest_15,0.3,10.0,1,60,lab_sample,9,2
16,H_22_origin_16,H_5_dest_16,0.5,8.0,2,40,fluids,5,2
17,H_14_origin_17,H_9_dest_17,0.4,10.0,3,50,medication,16,1
18,H_7_origin_18,H_9_dest_18,0.4,10.0,2,50,medication,10,1
19,H_22_origin_19,H_16_dest_19,0.3,10.0,1,60,lab_sample,6,2
20,H_19_origin_20,H_6_dest_20,0.4,10.0,1,50,medication,2,1
