commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_15_origin_1,H_21_dest_1,0.3,10.0,2,60,lab_sample,13,1
2,H_10_origin_2,H_12_dest_2,0.5,8.0,1,40,fluids,4,1
3,H_12_origin_3,H_18_dest_3,0.4,10.0,3,50,medication,15,1
4,H_21_origin_4,H_18_dest_4,0.5,8.0,2,40,fluids,5,1
5,H_5_origin_5,H_21_dest_5,0.5,8.0,2,40,fluids,5,2
6,H_19_origin_6,H_15_dest_6,0.4,10.0,1,50,medication,6,2
7,H_21_origin_7,H_12_dest_7,0.4,10.0,1,50,medication,5,1
8,H_20_origin_8,H_3_dest_8,0.5,8.0,3,40,fluids,12,2
9,H_15_origin_9,H_7_dest_9,0.3,10.0,2,60,lab_sample,20,1
10,H_21_origin_10,H_8_dest_10,0.5,8.0,1,40,fluids,2,1
11,H_18_origin_11,H_14_dest_11,0.5,8.0,2,40,fluids,7,1
12,H_1_origin_12,H_8_dest_12,0.5,8.0,3,40,fluids,10,1
13,H_18_origin_13,H_15_dest_13,0.3,10.0,2,60,lab_sample,15,1
14,H_12_origin_14,H_20_dest_14,0.0,1.5,1,100,organ,1,1
15,H_17_origin_15,H_21_dest_15,0.5,8.0,2,40,fluids,6,2
16,H_8_origin_16,H_18_dest_16,0.3,10.0,1,60,lab_sample,5,1
17,H_3_origin_17,H_22_dest_17,0.5,8.0,1,40,fluids,1,1
18,H_20_origin_18,H_6_dest_18,0.3,10.0,2,60,lab_sample,13,2
19,H_8_origin_19,H_22_dest_19,0.5,8.0,3,40,fluids,10,1
20,H_3_origin_20,H_14_dest_20,0.3,10.0,2,60,lab_sample,17,1
