commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_22_origin_1,H_10_dest_1,0.0,1.5,1,100,organ,1,2
2,H_22_origin_2,H_8_dest_2,0.5,8.0,1,40,fluids,3,2
3,H_20_origin_3,H_12_dest_3,0.4,10.0,1,50,medication,5,1
4,H_10_origin_4,H_16_dest_4,0.0,1.5,1,100,organ,1,1
5,H_21_origin_5,H_7_dest_5,0.3,10.0,2,60,lab_sample,20,1
6,H_22_origin_6,H_8_dest_6,0.3,10.0,2,60,lab_sample,20,2
7,H_11_origin_7,H_7_dest_7,0.0,1.5,1,100,organ,1,2
8,H_4_origin_8,H_18_dest_8,0.5,8.0,1,40,fluids,4,1
9,H_20_origin_9,H_10_dest_9,0.3,10.0,1,60,lab_sample,2,1
10,H_4_origin_10,H_14_dest_10,0.3,10.0,2,60,lab_sample,19,1
11,H_21_origin_11,H_11_dest_11,0.3,10.0,2,60,lab_sample,15,1
12,H_3_origin_12,H_5_dest_12,0.4,10.0,2,50,medication,10,2
13,H_1_origin_13,H_12_dest_13,0.4,10.0,3,50,medication,14,2
14,H_4_origin_14,H_14_dest_14,0.3,10.0,2,60,lab_sample,19,1
15,H_7_origin_15,H_1_dest_15,0.4,10.0,2,50,medication,10,2
16,H_5_origin_16,H_6_dest_16,0.4,10.0,2,50,medication,13,1
17,H_8_origin_17,H_18_dest_17,0.4,10.0,2,50,medication,12,2
18,H_18_origin_18,H_16_dest_18,0.4,10.0,3,50,medication,18,1
19,H_14_origin_19,H_17_dest_19,0.3,10.0,2,60,lab_sample,11,1
20,H_11_origin_20,H_17_dest_20,0.3,10.0,1,60,lab_sample,9,2
21,H_9_origin_21,H_20_dest_21,0.5,8.0,1,40,fluids,1,1
22,H_17_origin_22,H_8_dest_22,0.5,8.0,1,40,fluids,3,2
23,H_16_origin_23,H_6_dest_23,0.5,8.0,2,40,fluids,6,2
24,H_2_origin_24,H_3_dest_24,0.4,10.0,3,50,medication,17,1
25,H_20_origin_25,H_4_dest_25,0.25,4.0,3,80,blood,10,1
26,H_21_origin_26,H_22_dest_26,0.25,4.0,2,80,blood,7,1
27,H_15_origin_27,H_17_dest_27,0.3,10.0,3,60,lab_sample,25,2
28,H_22_origin_28,H_4_dest_28,0.3,10.0,2,60,lab_sample,16,2
29,H_18_origin_29,H_5_dest_29,0.0,1.5,1,100,organ,1,1
30,H_3_origin_30,H_21_dest_30,0.5,8.0,3,40,fluids,9,2
31,H_21_origin_31,H_5_dest_31,0.5,8.0,2,40,fluids,6,1
32,H_7_origin_32,H_11_dest_32,0.4,10.0,3,50,medication,16,2
33,H_15_origin_33,H_13_dest_33,0.5,8.0,1,40,fluids,2,2
34,H_6_origin_34,H_12_dest_34,0.5,8.0,2,40,fluids,5,1
35,H_18_origin_35,H_7_dest_35,0.4,10.0,3,50,medication,18,1
36,H_7_origin_36,H_4_dest_36,0.5,8.0,1,40,fluids,1,2
37,H_22_origin_37,H_14_dest_37,0.3,10.0,2,60,lab_sample,18,2
38,H_18_origin_38,H_14_dest_38,0.3,10.0,1,60,lab_sample,2,1
39,H_18_origin_39,H_16_dest_39,0.3,10.0,2,60,lab_sample,17,1
40,H_9_origin_40,H_13_dest_40,0.4,10.0,2,50,medication,12,1
