commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Pavia_9_origin_1,H_Cremona_1_dest_1,0.3,10.0,2,60,lab_sample,11,1
2,H_Piacenza_2_origin_2,H_Pavia_8_dest_2,0.5,8.0,1,40,fluids,3,2
3,H_Bergamo_3_origin_3,H_Milano_2_dest_3,0.3,10.0,1,60,lab_sample,8,1
4,H_Pavia_8_origin_4,H_Pavia_9_dest_4,0.3,10.0,2,60,lab_sample,19,2
5,H_Pavia_8_origin_5,H_Milano_1_dest_5,0.3,10.0,2,60,lab_sample,20,2
6,H_Parma_3_origin_6,H_Pavia_10_dest_6,0.5,8.0,2,40,fluids,5,1
7,H_Milano_2_origin_7,H_Pavia_8_dest_7,0.5,8.0,1,40,fluids,2,1
8,H_Bergamo_4_origin_8,H_Cremona_1_dest_8,0.5,8.0,2,40,fluids,7,1
9,H_Piacenza_2_origin_9,H_Bergamo_1_dest_9,0.4,10.0,1,50,medication,5,2
10,H_Pavia_10_origin_10,H_Cremona_2_dest_10,0.4,10.0,3,50,medication,14,2
11,H_Bergamo_2_origin_11,H_Piacenza_2_dest_11,0.4,10.0,3,50,medication,15,2
12,H_Parma_2_origin_12,H_Parma_3_dest_12,0.4,10.0,1,50,medication,6,1
13,H_Pavia_5_origin_13,H_Pavia_10_dest_13,0.5,8.0,3,40,fluids,11,1
14,H_Cremona_1_origin_14,H_Pavia_8_dest_14,0.5,8.0,3,40,fluids,12,2
15,H_Milano_3_origin_15,H_Pavia_10_dest_15,0.0,1.5,1,100,organ,1,2
16,H_Pavia_8_origin_16,H_Piacenza_2_dest_16,0.5,8.0,2,40,fluids,6,2
17,H_Pavia_1_origin_17,H_Pavia_5_dest_17,0.4,10.0,1,50,medication,3,2
18,H_Pavia_9_origin_18,H_Parma_3_dest_18,0.3,10.0,1,60,lab_sample,2,1
19,H_Pavia_9_origin_19,H_Pavia_8_dest_19,0.4,10.0,3,50,medication,18,1
20,H_Cremona_2_origin_20,H_Pavia_10_dest_20,0.5,8.0,3,40,fluids,9,2
21,H_Parma_1_origin_21,H_Piacenza_2_dest_21,0.5,8.0,1,40,fluids,4,1
22,H_Milano_2_origin_22,H_Bergamo_1_dest_22,0.3,10.0,3,60,lab_sample,24,1
23,H_Bergamo_4_origin_23,H_Pavia_9_dest_23,0.3,10.0,2,60,lab_sample,14,1
24,H_Bergamo_2_origin_24,H_Parma_1_dest_24,0.3,10.0,3,60,lab_sample,23,2
25,H_Bergamo_1_origin_25,H_Bergamo_4_dest_25,0.0,1.5,1,100,organ,1,1
26,H_Parma_1_origin_26,H_Parma_3_dest_26,0.0,1.5,1,100,organ,1,1
27,H_Bergamo_2_origin_27,H_Pavia_5_dest_27,0.3,10.0,2,60,lab_sample,19,2
28,H_Bergamo_1_origin_28,H_Milano_3_dest_28,0.25,4.0,1,80,blood,4,1
29,H_Bergamo_4_origin_29,H_Piacenza_1_dest_29,0.3,10.0,2,60,lab_sample,16,1
30,H_Bergamo_1_origin_30,H_Pavia_8_dest_30,0.4,10.0,3,50,medication,18,1
31,H_Bergamo_1_origin_31,H_Milano_1_dest_31,0.3,10.0,1,60,lab_sample,10,1
32,H_Milano_2_origin_32,H_Pavia_1_dest_32,0.3,10.0,1,60,lab_sample,9,1
33,H_Milano_1_origin_33,H_Cremona_1_dest_33,0.3,10.0,2,60,lab_sample,17,1
34,H_Parma_3_origin_34,H_Cremona_2_dest_34,0.25,4.0,1,80,blood,3,1
35,H_Cremona_2_origin_35,H_Piacenza_2_dest_35,0.3,10.0,1,60,lab_sample,5,2
36,H_Bergamo_1_origin_36,H_Piacenza_2_dest_36,0.3,10.0,3,60,lab_sample,29,1
37,H_Pavia_1_origin_37,H_Milano_2_dest_37,0.3,10.0,2,60,lab_sample,16,2
38,H_Bergamo_2_origin_38,H_Piacenza_1_dest_38,0.3,10.0,2,60,lab_sample,17,2
39,H_Bergamo_3_origin_39,H_Parma_1_dest_39,0.3,10.0,2,60,lab_sample,13,1
40,H_Bergamo_3_origin_40,H_Pavia_1_dest_40,0.25,4.0,3,80,blood,12,1
41,H_Milano_3_origin_41,H_Piacenza_1_dest_41,0.4,10.0,3,50,medication,16,2
42,H_Cremona_1_origin_42,H_Milano_3_dest_42,0.5,8.0,1,40,fluids,3,2
43,H_Parma_3_origin_43,H_Pavia_5_dest_43,0.3,10.0,2,60,lab_sample,12,1
44,H_Pavia_5_origin_44,H_Parma_1_dest_44,0.4,10.0,2,50,medication,9,1
45,H_Pavia_5_origin_45,H_Pavia_9_dest_45,0.25,4.0,1,80,blood,2,1
46,H_Parma_1_origin_46,H_Pavia_8_dest_46,0.5,8.0,1,40,fluids,4,1
47,H_Pavia_5_origin_47,H_Parma_3_dest_47,0.4,10.0,1,50,medication,2,1
48,H_Pavia_10_origin_48,H_Pavia_5_dest_48,0.3,10.0,1,60,lab_sample,7,2
49,H_Milano_3_origin_49,H_Bergamo_2_dest_49,0.4,10.0,1,50,medication,4,2
50,H_Parma_1_origin_50,H_Pavia_5_dest_50,0.4,10.0,2,50,medication,8,1
51,H_Bergamo_1_origin_51,H_Milano_1_dest_51,0.4,10.0,1,50,medication,1,1
52,H_Milano_1_origin_52,H_Piacenza_2_dest_52,0.4,10.0,3,50,medication,14,1
53,H_Bergamo_1_origin_53,H_Milano_1_dest_53,0.0,1.5,1,100,organ,1,1
54,H_Parma_3_origin_54,H_Pavia_9_dest_54,0.3,10.0,2,60,lab_sample,13,1
55,H_Pavia_9_origin_55,H_Pavia_5_dest_55,0.3,10.0,2,60,lab_sample,13,1
56,H_Milano_1_origin_56,H_Cremona_2_dest_56,0.5,8.0,3,40,fluids,9,1
57,H_Cremona_1_origin_57,H_Piacenza_2_dest_57,0.5,8.0,3,40,fluids,9,2
58,H_Piacenza_2_origin_58,H_Pavia_10_dest_58,0.5,8.0,1,40,fluids,1,2
59,H_Milano_1_origin_59,H_Pavia_5_dest_59,0.5,8.0,1,40,fluids,3,1
60,H_Cremona_1_origin_60,H_Pavia_8_dest_60,0.4,10.0,1,50,medication,6,2
61,H_Bergamo_3_origin_61,H_Piacenza_1_dest_61,0.4,10.0,1,50,medication,6,1
62,H_Parma_1_origin_62,H_Cremona_1_dest_62,0.3,10.0,2,60,lab_sample,19,1
63,H_Pavia_1_origin_63,H_Cremona_1_dest_63,0.4,10.0,3,50,medication,15,2
64,H_Parma_2_origin_64,H_Bergamo_3_dest_64,0.4,10.0,1,50,medication,5,1
65,H_Pavia_1_origin_65,H_Piacenza_2_dest_65,0.3,10.0,3,60,lab_sample,26,2
66,H_Bergamo_2_origin_66,H_Pavia_5_dest_66,0.3,10.0,3,60,lab_sample,23,2
67,H_Pavia_5_origin_67,H_Bergamo_3_dest_67,0.4,10.0,2,50,medication,10,1
68,H_Parma_1_origin_68,H_Parma_3_dest_68,0.4,10.0,1,50,medication,3,1
69,H_Parma_1_origin_69,H_Parma_3_dest_69,0.4,10.0,1,50,medication,1,1
70,H_Pavia_8_origin_70,H_Parma_3_dest_70,0.3,10.0,3,60,lab_sample,30,2
71,H_Bergamo_4_origin_71,H_Bergamo_3_dest_71,0.3,10.0,1,60,lab_sample,7,1
72,H_Parma_1_origin_72,H_Pavia_10_dest_72,0.5,8.0,2,40,fluids,8,1
73,H_Parma_2_origin_73,H_Parma_3_dest_73,0.3,10.0,2,60,lab_sample,13,1
74,H_Bergamo_2_origin_74,H_Piacenza_2_dest_74,0.4,10.0,1,50,medication,6,2
75,H_Pavia_1_origin_75,H_Milano_3_dest_75,0.4,10.0,3,50,medication,17,2
76,H_Parma_2_origin_76,H_Bergamo_1_dest_76,0.4,10.0,2,50,medication,10,1
77,H_Pavia_5_origin_77,H_Parma_3_dest_77,0.4,10.0,2,50,medication,10,1
78,H_Parma_3_origin_78,H_Piacenza_2_dest_78,0.25,4.0,1,80,blood,1,1
79,H_Parma_2_origin_79,H_Pavia_9_dest_79,0.25,4.0,1,80,blood,1,1
80,H_Parma_3_origin_80,H_Piacenza_1_dest_80,0.3,10.0,2,60,lab_sample,14,1
