commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Parma_1_origin_1,H_Milano_1_dest_1,0.5,8.0,3,40,fluids,12,1
2,H_Pavia_5_origin_2,H_Parma_3_dest_2,0.4,10.0,1,50,medication,5,1
3,H_Milano_2_origin_3,H_Parma_3_dest_3,0.4,10.0,3,50,medication,16,1
4,H_Bergamo_2_origin_4,H_Bergamo_1_dest_4,0.3,10.0,3,60,lab_sample,22,2
5,H_Milano_2_origin_5,H_Milano_1_dest_5,0.4,10.0,2,50,medication,13,2
6,H_Piacenza_2_origin_6,H_Bergamo_3_dest_6,0.5,8.0,1,40,fluids,2,1
7,H_Parma_2_origin_7,H_Milano_3_dest_7,0.5,8.0,1,40,fluids,4,2
8,H_Milano_2_origin_8,H_Milano_3_dest_8,0.25,4.0,3,80,blood,9,2
9,H_Pavia_10_origin_9,H_Bergamo_1_dest_9,0.3,10.0,3,60,lab_sample,30,1
10,H_Pavia_5_origin_10,H_Milano_2_dest_10,0.4,10.0,1,50,medication,1,1
