commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Piacenza_2_origin_1,H_Milano_2_dest_1,0.3,10.0,2,60,lab_sample,15,1
2,H_Parma_1_origin_2,H_Pavia_5_dest_2,0.5,8.0,3,40,fluids,11,1
3,H_Piacenza_2_origin_3,H_Piacenza_1_dest_3,0.5,8.0,1,40,fluids,2,1
4,H_Pavia_1_origin_4,H_Milano_3_dest_4,0.4,10.0,1,50,medication,4,1
5,H_Parma_1_origin_5,H_Parma_3_dest_5,0.0,1.5,1,100,organ,1,2
6,H_Parma_3_origin_6,H_Parma_2_dest_6,0.4,10.0,1,50,medication,1,2
7,H_Piacenza_2_origin_7,H_Pavia_8_dest_7,0.3,10.0,2,60,lab_sample,16,1
8,H_Milano_1_origin_8,H_Parma_3_dest_8,0.4,10.0,1,50,medication,1,1
9,H_Parma_3_origin_9,H_Cremona_1_dest_9,0.5,8.0,1,40,fluids,1,1
10,H_Bergamo_2_origin_10,H_Milano_3_dest_10,0.4,10.0,2,50,medication,11,1
11,H_Bergamo_4_origin_11,H_Piacenza_1_dest_11,0.4,10.0,1,50,medication,5,2
12,H_Parma_2_origin_12,H_Piacenza_1_dest_12,0.0,1.5,1,100,organ,1,1
13,H_Milano_3_origin_13,H_Pavia_5_dest_13,0.3,10.0,2,60,lab_sample,16,1
14,H_Piacenza_2_origin_14,H_Parma_2_dest_14,0.5,8.0,1,40,fluids,3,1
15,H_Pavia_8_origin_15,H_Parma_2_dest_15,0.25,4.0,3,80,blood,12,2
16,H_Bergamo_3_origin_16,H_Parma_2_dest_16,0.4,10.0,3,50,medication,14,1
17,H_Cremona_2_origin_17,H_Cremona_1_dest_17,0.3,10.0,1,60,lab_sample,9,2
18,H_Pavia_1_origin_18,H_Pavia_8_dest_18,0.25,4.0,3,80,blood,12,1
19,H_Cremona_2_origin_19,H_Milano_1_dest_19,0.3,10.0,1,60,lab_sample,9,2
20,H_Cremona_2_origin_20,H_Pavia_10_dest_20,0.25,4.0,3,80,blood,11,1
21,H_Parma_1_origin_21,H_Cremona_2_dest_21,0.25,4.0,3,80,blood,12,1
22,H_Parma_2_origin_22,H_Milano_1_dest_22,0.3,10.0,1,60,lab_sample,6,2
23,H_Cremona_1_origin_23,H_Bergamo_1_dest_23,0.5,8.0,1,40,fluids,3,1
24,H_Bergamo_4_origin_24,H_Pavia_8_dest_24,0.5,8.0,1,40,fluids,4,1
25,H_Cremona_1_origin_25,H_Bergamo_1_dest_25,0.25,4.0,3,80,blood,9,2
26,H_Bergamo_1_origin_26,H_Pavia_5_dest_26,0.3,10.0,1,60,lab_sample,6,1
27,H_Parma_3_origin_27,H_Parma_1_dest_27,0.5,8.0,2,40,fluids,7,2
28,H_Bergamo_2_origin_28,H_Parma_2_dest_28,0.3,10.0,1,60,lab_sample,2,1
29,H_Cremona_2_origin_29,H_Bergamo_4_dest_29,0.3,10.0,2,60,lab_sample,19,1
30,H_Milano_2_origin_30,H_Parma_3_dest_30,0.25,4.0,1,80,blood,3,2
