commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Cremona_2_origin_1,H_Milano_3_dest_1,0.3,10.0,2,60,lab_sample,17,2
2,H_Bergamo_3_origin_2,H_Parma_2_dest_2,0.4,10.0,2,50,medication,11,1
3,H_Bergamo_3_origin_3,H_Piacenza_1_dest_3,0.3,10.0,2,60,lab_sample,20,1
4,H_Milano_2_origin_4,H_Bergamo_3_dest_4,0.4,10.0,1,50,medication,6,2
5,H_Parma_1_origin_5,H_Milano_1_dest_5,0.5,8.0,3,40,fluids,10,1
6,H_Parma_3_origin_6,H_Piacenza_1_dest_6,0.3,10.0,2,60,lab_sample,17,2
7,H_Pavia_8_origin_7,H_Cremona_2_dest_7,0.25,4.0,1,80,blood,1,1
8,H_Bergamo_2_origin_8,H_Piacenza_1_dest_8,0.4,10.0,2,50,medication,12,1
9,H_Milano_3_origin_9,H_Bergamo_3_dest_9,0.3,10.0,3,60,lab_sample,27,2
10,H_Parma_1_origin_10,H_Pavia_8_dest_10,0.3,10.0,1,60,lab_sample,9,1
