commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Piacenza_2_origin_1,H_Pavia_5_dest_1,0.3,10.0,3,60,lab_sample,22,1
2,H_Parma_3_origin_2,H_Pavia_9_dest_2,0.4,10.0,2,50,medication,9,2
3,H_Pavia_8_origin_3,H_Parma_1_dest_3,0.4,10.0,3,50,medication,18,1
4,H_Cremona_1_origin_4,H_Bergamo_2_dest_4,0.3,10.0,2,60,lab_sample,12,2
5,H_Piacenza_1_origin_5,H_Piacenza_2_dest_5,0.25,4.0,1,80,blood,2,1
6,H_Milano_2_origin_6,H_Pavia_10_dest_6,0.4,10.0,3,50,medication,14,1
7,H_Bergamo_4_origin_7,H_Parma_2_dest_7,0.4,10.0,2,50,medication,8,2
8,H_Bergamo_3_origin_8,H_Piacenza_1_dest_8,0.4,10.0,3,50,medication,18,2
9,H_Parma_3_origin_9,H_Bergamo_3_dest_9,0.4,10.0,3,50,medication,14,1
10,H_Bergamo_3_origin_10,H_Piacenza_1_dest_10,0.5,8.0,2,40,fluids,8,2
