commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Bergamo_4_origin_1,H_Milano_2_dest_1,0.5,8.0,2,40,fluids,8,1
2,H_Cremona_2_origin_2,H_Bergamo_3_dest_2,0.5,8.0,3,40,fluids,12,1
3,H_Parma_3_origin_3,H_Cremona_2_dest_3,0.3,10.0,3,60,lab_sample,28,2
4,H_Bergamo_4_origin_4,H_Bergamo_2_dest_4,0.25,4.0,2,80,blood,7,1
5,H_Cremona_2_origin_5,H_Parma_3_dest_5,0.5,8.0,2,40,fluids,6,1
6,H_Pavia_8_origin_6,H_Pavia_10_dest_6,0.4,10.0,3,50,medication,16,2
7,H_Pavia_9_origin_7,H_Pavia_8_dest_7,0.3,10.0,1,60,lab_sample,10,2
8,H_Bergamo_3_origin_8,H_Cremona_2_dest_8,0.5,8.0,2,40,fluids,6,1
9,H_Pavia_1_origin_9,H_Cremona_2_dest_9,0.4,10.0,1,50,medication,6,1
10,H_Pavia_10_origin_10,H_Parma_1_dest_10,0.4,10.0,1,50,medication,2,1
11,H_Parma_1_origin_11,H_Parma_2_dest_11,0.5,8.0,1,40,fluids,1,2
12,H_Bergamo_4_origin_12,H_Pavia_8_dest_12,0.5,8.0,2,40,fluids,7,1
13,H_Bergamo_1_origin_13,H_Pavia_9_dest_13,0.4,10.0,1,50,medication,1,1
14,H_Parma_3_origin_14,H_Cremona_1_dest_14,0.5,8.0,1,40,fluids,1,2
15,H_Cremona_2_origin_15,H_Milano_3_dest_15,0.3,10.0,3,60,lab_sample,23,1
16,H_Bergamo_1_origin_16,H_Bergamo_3_dest_16,0.3,10.0,1,60,lab_sample,1,1
17,H_Milano_3_origin_17,H_Piacenza_1_dest_17,0.4,10.0,1,50,medication,3,2
18,H_Pavia_9_origin_18,H_Milano_1_dest_18,0.5,8.0,3,40,fluids,9,2
19,H_Bergamo_1_origin_19,H_Bergamo_4_dest_19,0.4,10.0,1,50,medication,6,1
20,H_Parma_1_origin_20,H_Milano_3_dest_20,0.3,10.0,2,60,lab_sample,12,2
21,H_Pavia_5_origin_21,H_Milano_2_dest_21,0.4,10.0,3,50,medication,16,1
22,H_Cremona_2_origin_22,H_Pavia_5_dest_22,0.5,8.0,3,40,fluids,10,1
23,H_Cremona_1_origin_23,H_Milano_2_dest_23,0.5,8.0,1,40,fluids,4,2
24,H_Pavia_8_origin_24,H_Milano_3_dest_24,0.5,8.0,2,40,fluids,7,2
25,H_Milano_1_origin_25,H_Cremona_1_dest_25,0.4,10.0,3,50,medication,15,2
26,H_Parma_1_origin_26,H_Cremona_2_dest_26,0.3,10.0,2,60,lab_sample,18,2
27,H_Bergamo_3_origin_27,H_Pavia_1_dest_27,0.5,8.0,3,40,fluids,9,1
28,H_Parma_2_origin_28,H_Bergamo_2_dest_28,0.5,8.0,3,40,fluids,9,2
29,H_Pavia_1_origin_29,H_Milano_3_dest_29,0.3,10.0,2,60,lab_sample,11,1
30,H_Pavia_10_origin_30,H_Pavia_9_dest_30,0.4,10.0,2,50,medication,10,1
31,H_Pavia_10_origin_31,H_Bergamo_2_dest_31,0.3,10.0,1,60,lab_sample,6,1
32,H_Milano_1_origin_32,H_Pavia_1_dest_32,0.5,8.0,2,40,fluids,8,2
33,H_Parma_1_origin_33,H_Piacenza_1_dest_33,0.5,8.0,2,40,fluids,7,2
34,H_Piacenza_2_origin_34,H_Milano_2_dest_34,0.3,10.0,1,60,lab_sample,4,2
35,H_Cremona_1_origin_35,H_Piacenza_2_dest_35,0.4,10.0,2,50,medication,9,2
36,H_Pavia_5_origin_36,H_Piacenza_2_dest_36,0.5,8.0,3,40,fluids,11,1
37,H_Bergamo_4_origin_37,H_Pavia_9_dest_37,0.3,10.0,3,60,lab_sample,24,1
38,H_Pavia_10_origin_38,H_Pavia_5_dest_38,0.4,10.0,3,50,medication,16,1
39,H_Bergamo_2_origin_39,H_Pavia_9_dest_39,0.5,8.0,1,40,fluids,1,1
40,H_Pavia_5_origin_40,H_Cremona_2_dest_40,0.3,10.0,1,60,lab_sample,5,1
41,H_Milano_2_origin_41,H_Piacenza_2_dest_41,0.25,4.0,1,80,blood,3,2
