commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Pavia_10_origin_1,H_Bergamo_4_dest_1,0.3,10.0,1,60,lab_sample,8,2
2,H_Parma_2_origin_2,H_Parma_1_dest_2,0.4,10.0,2,50,medication,12,2
3,H_Pavia_9_origin_3,H_Milano_3_dest_3,0.4,10.0,2,50,medication,13,2
4,H_Milano_1_origin_4,H_Parma_2_dest_4,0.25,4.0,1,80,blood,1,1
5,H_Bergamo_2_origin_5,H_Milano_1_dest_5,0.4,10.0,2,50,medication,7,1
6,H_Pavia_5_origin_6,H_Milano_1_dest_6,0.4,10.0,1,50,medication,6,1
7,H_Pavia_8_origin_7,H_Parma_3_dest_7,0.5,8.0,3,40,fluids,12,2
8,H_Milano_2_origin_8,H_Milano_1_dest_8,0.3,10.0,1,60,lab_sample,10,2
9,H_Piacenza_2_origin_9,H_Pavia_9_dest_9,0.4,10.0,2,50,medication,11,1
10,H_Pavia_8_origin_10,H_Piacenza_1_dest_10,0.5,8.0,2,40,fluids,8,1
11,H_Milano_3_origin_11,H_Bergamo_3_dest_11,0.25,4.0,3,80,blood,10,1
12,H_Bergamo_2_origin_12,H_Milano_2_dest_12,0.0,1.5,1,100,organ,1,2
13,H_Piacenza_1_origin_13,H_Pavia_1_dest_13,0.3,10.0,2,60,lab_sample,16,2
14,H_Pavia_10_origin_14,H_Bergamo_2_dest_14,0.3,10.0,2,60,lab_sample,12,2
15,H_Piacenza_1_origin_15,H_Parma_3_dest_15,0.25,4.0,1,80,blood,1,2
