commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Milano_1_origin_1,H_Bergamo_1_dest_1,0.4,10.0,1,50,medication,2,1
2,H_Parma_3_origin_2,H_Milano_2_dest_2,0.5,8.0,2,40,fluids,7,2
3,H_Bergamo_3_origin_3,H_Bergamo_4_dest_3,0.3,10.0,1,60,lab_sample,5,2
4,H_Bergamo_2_origin_4,H_Cremona_1_dest_4,0.5,8.0,1,40,fluids,2,1
5,H_Parma_2_origin_5,H_Bergamo_2_dest_5,0.4,10.0,3,50,medication,14,2
6,H_Cremona_2_origin_6,H_Bergamo_2_dest_6,0.5,8.0,3,40,fluids,9,2
7,H_Pavia_5_origin_7,H_Pavia_8_dest_7,0.4,10.0,1,50,medication,1,1
8,H_Bergamo_3_origin_8,H_Cremona_1_dest_8,0.4,10.0,2,50,medication,9,2
9,H_Bergamo_2_origin_9,H_Milano_2_dest_9,0.3,10.0,3,60,lab_sample,29,1
10,H_Cremona_2_origin_10,H_Piacenza_1_dest_10,0.5,8.0,2,40,fluids,8,2
11,H_Milano_3_origin_11,H_Piacenza_1_dest_11,0.5,8.0,2,40,fluids,5,2
12,H_Piacenza_2_origin_12,H_Bergamo_2_dest_12,0.3,10.0,1,60,lab_sample,9,1
13,H_Pavia_1_origin_13,H_Milano_1_dest_13,0.3,10.0,2,60,lab_sample,17,1
14,H_Piacenza_1_origin_14,H_Cremona_1_dest_14,0.4,10.0,2,50,medication,13,2
15,H_Parma_2_origin_15,H_Pavia_10_dest_15,0.3,10.0,3,60,lab_sample,22,2
16,H_Milano_3_origin_16,H_Milano_1_dest_16,0.4,10.0,1,50,medication,6,2
17,H_Pavia_9_origin_17,H_Milano_3_dest_17,0.5,8.0,3,40,fluids,10,1
18,H_Bergamo_2_origin_18,H_Bergamo_4_dest_18,0.0,1.5,1,100,organ,1,1
19,H_Parma_3_origin_19,H_Bergamo_1_dest_19,0.3,10.0,2,60,lab_sample,13,2
20,H_Bergamo_2_origin_20,H_Milano_2_dest_20,0.3,10.0,3,60,lab_sample,25,1
21,H_Bergamo_3_origin_21,H_Cremona_1_dest_21,0.5,8.0,3,40,fluids,9,2
22,H_Pavia_9_origin_22,H_Milano_3_dest_22,0.5,8.0,1,40,fluids,2,1
23,H_Piacenza_1_origin_23,H_Cremona_2_dest_23,0.4,10.0,1,50,medication,3,2
24,H_Parma_3_origin_24,H_Milano_2_dest_24,0.4,10.0,2,50,medication,7,2
25,H_Pavia_9_origin_25,H_Parma_1_dest_25,0.3,10.0,3,60,lab_sample,22,1
26,H_Pavia_10_origin_26,H_Parma_1_dest_26,0.5,8.0,3,40,fluids,12,1
27,H_Bergamo_3_origin_27,H_Milano_1_dest_27,0.5,8.0,1,40,fluids,4,2
28,H_Parma_3_origin_28,H_Milano_1_dest_28,0.5,8.0,1,40,fluids,3,2
29,H_Cremona_1_origin_29,H_Pavia_1_dest_29,0.5,8.0,3,40,fluids,11,1
30,H_Pavia_8_origin_30,H_Bergamo_4_dest_30,0.5,8.0,1,40,fluids,4,2
31,H_Pavia_10_origin_31,H_Milano_1_dest_31,0.5,8.0,1,40,fluids,2,1
32,H_Milano_2_origin_32,H_Parma_2_dest_32,0.3,10.0,3,60,lab_sample,26,2
33,H_Cremona_2_origin_33,H_Bergamo_3_dest_33,0.4,10.0,3,50,medication,18,2
34,H_Bergamo_1_origin_34,H_Cremona_2_dest_34,0.4,10.0,3,50,medication,17,1
35,H_Pavia_9_origin_35,H_Bergamo_1_dest_35,0.4,10.0,2,50,medication,12,1
36,H_Piacenza_1_origin_36,H_Pavia_9_dest_36,0.4,10.0,3,50,medication,15,2
37,H_Pavia_1_origin_37,H_Parma_3_dest_37,0.25,4.0,3,80,blood,12,1
38,H_Pavia_9_origin_38,H_Pavia_10_dest_38,0.4,10.0,3,50,medication,18,1
39,H_Bergamo_2_origin_39,H_Parma_3_dest_39,0.4,10.0,1,50,medication,3,1
40,H_Parma_3_origin_40,H_Bergamo_4_dest_40,0.3,10.0,2,60,lab_sample,19,2
41,H_Pavia_8_origin_41,H_Milano_2_dest_41,0.3,10.0,2,60,lab_sample,19,2
42,H_Piacenza_1_origin_42,H_Parma_2_dest_42,0.3,10.0,2,60,lab_sample,15,2
43,H_Milano_1_origin_43,H_Milano_2_dest_43,0.4,10.0,3,50,medication,18,1
44,H_Piacenza_1_origin_44,H_Parma_3_dest_44,0.25,4.0,3,80,blood,10,2
45,H_Pavia_5_origin_45,H_Pavia_9_dest_45,0.4,10.0,1,50,medication,4,1
46,H_Pavia_8_origin_46,H_Pavia_5_dest_46,0.3,10.0,2,60,lab_sample,11,2
47,H_Bergamo_3_origin_47,H_Pavia_1_dest_47,0.25,4.0,2,80,blood,7,2
48,H_Parma_3_origin_48,H_Parma_1_dest_48,0.4,10.0,3,50,medication,14,2
49,H_Pavia_9_origin_49,H_Bergamo_2_dest_49,0.5,8.0,1,40,fluids,4,1
50,H_Piacenza_1_origin_50,H_Parma_3_dest_50,0.5,8.0,2,40,fluids,5,2
51,H_Milano_3_origin_51,H_Cremona_1_dest_51,0.3,10.0,1,60,lab_sample,8,2
52,H_Bergamo_3_origin_52,H_Pavia_1_dest_52,0.3,10.0,3,60,lab_sample,24,2
53,H_Bergamo_4_origin_53,H_Parma_3_dest_53,0.3,10.0,2,60,lab_sample,12,1
54,H_Piacenza_2_origin_54,H_Parma_2_dest_54,0.5,8.0,2,40,fluids,8,1
55,H_Cremona_1_origin_55,H_Pavia_9_dest_55,0.5,8.0,2,40,fluids,8,1
56,H_Cremona_1_origin_56,H_Cremona_2_dest_56,0.3,10.0,2,60,lab_sample,18,1
57,H_Milano_1_origin_57,H_Pavia_8_dest_57,0.5,8.0,2,40,fluids,8,1
58,H_Milano_1_origin_58,H_Cremona_2_dest_58,0.5,8.0,1,40,fluids,2,1
59,H_Piacenza_1_origin_59,H_Bergamo_3_dest_59,0.5,8.0,2,40,fluids,7,2
60,H_Bergamo_1_origin_60,H_Pavia_8_dest_60,0.5,8.0,3,40,fluids,11,1
61,H_Pavia_8_origin_61,H_Piacenza_1_dest_61,0.4,10.0,3,50,medication,15,2
62,H_Pavia_5_origin_62,H_Milano_3_dest_62,0.3,10.0,2,60,lab_sample,20,1
63,H_Cremona_1_origin_63,H_Pavia_8_dest_63,0.5,8.0,2,40,fluids,8,1
64,H_Milano_3_origin_64,H_Piacenza_2_dest_64,0.4,10.0,2,50,medication,7,2
65,H_Piacenza_2_origin_65,H_Parma_3_dest_65,0.3,10.0,1,60,lab_sample,1,1
66,H_Piacenza_1_origin_66,H_Milano_2_dest_66,0.4,10.0,3,50,medication,14,2
67,H_Pavia_9_origin_67,H_Bergamo_2_dest_67,0.3,10.0,2,60,lab_sample,15,1
68,H_Parma_3_origin_68,H_Parma_1_dest_68,0.3,10.0,3,60,lab_sample,26,2
69,H_Pavia_8_origin_69,H_Bergamo_4_dest_69,0.3,10.0,1,60,lab_sample,3,2
70,H_Pavia_8_origin_70,H_Cremona_1_dest_70,0.4,10.0,3,50,medication,17,2
71,H_Cremona_1_origin_71,H_Pavia_10_dest_71,0.4,10.0,1,50,medication,2,1
72,H_Bergamo_4_origin_72,H_Bergamo_1_dest_72,0.3,10.0,2,60,lab_sample,13,1
73,H_Parma_2_origin_73,H_Pavia_10_dest_73,0.5,8.0,1,40,fluids,2,2
74,H_Pavia_8_origin_74,H_Bergamo_1_dest_74,0.5,8.0,1,40,fluids,4,2
75,H_Cremona_2_origin_75,H_Cremona_1_dest_75,0.3,10.0,1,60,lab_sample,9,2
76,H_Piacenza_2_origin_76,H_Cremona_2_dest_76,0.4,10.0,1,50,medication,4,1
77,H_Milano_2_origin_77,H_Pavia_5_dest_77,0.5,8.0,2,40,fluids,5,2
78,H_Milano_1_origin_78,H_Bergamo_1_dest_78,0.3,10.0,2,60,lab_sample,12,1
79,H_Cremona_2_origin_79,H_Parma_2_dest_79,0.5,8.0,2,40,fluids,7,2
80,H_Parma_3_origin_80,H_Milano_2_dest_80,0.4,10.0,1,50,medication,5,2
81,H_Milano_3_origin_81,H_Bergamo_3_dest_81,0.25,4.0,2,80,blood,5,2
82,H_Milano_2_origin_82,H_Milano_1_dest_82,0.25,4.0,3,80,blood,9,2
83,H_Piacenza_2_origin_83,H_Cremona_2_dest_83,0.5,8.0,3,40,fluids,9,1
84,H_Piacenza_2_origin_84,H_Parma_3_dest_84,0.4,10.0,3,50,medication,17,1
85,H_Bergamo_3_origin_85,H_Cremona_2_dest_85,0.3,10.0,3,60,lab_sample,26,2
86,H_Bergamo_4_origin_86,H_Milano_2_dest_86,0.5,8.0,1,40,fluids,1,1
87,H_Pavia_8_origin_87,H_Pavia_9_dest_87,0.4,10.0,1,50,medication,3,2
88,H_Cremona_2_origin_88,H_Cremona_1_dest_88,0.3,10.0,1,60,lab_sample,10,2
89,H_Milano_1_origin_89,H_Pavia_5_dest_89,0.4,10.0,2,50,medication,11,1
90,H_Milano_1_origin_90,H_Cremona_2_dest_90,0.5,8.0,3,40,fluids,11,1
91,H_Piacenza_2_origin_91,H_Pavia_10_dest_91,0.25,4.0,3,80,blood,12,1
92,H_Piacenza_2_origin_92,H_Parma_2_dest_92,0.4,10.0,1,50,medication,4,1
93,H_Bergamo_4_origin_93,H_Parma_1_dest_93,0.25,4.0,3,80,blood,9,1
94,H_Parma_1_origin_94,H_Pavia_10_dest_94,0.4,10.0,1,50,medication,2,1
95,H_Milano_3_origin_95,H_Bergamo_1_dest_95,0.5,8.0,2,40,fluids,5,2
96,H_Milano_1_origin_96,H_Milano_2_dest_96,0.4,10.0,2,50,medication,13,1
97,H_Piacenza_2_origin_97,H_Cremona_2_dest_97,0.5,8.0,3,40,fluids,9,1
98,H_Pavia_9_origin_98,H_Pavia_1_dest_98,0.5,8.0,3,40,fluids,10,1
99,H_Bergamo_2_origin_99,H_Milano_2_dest_99,0.4,10.0,2,50,medication,10,1
100,H_Parma_3_origin_100,H_Parma_1_dest_100,0.3,10.0,2,60,lab_sample,12,2
