commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Bergamo_2_origin_1,H_Piacenza_2_dest_1,0.25,4.0,2,80,blood,7,1
2,H_Milano_1_origin_2,H_Milano_2_dest_2,0.3,10.0,2,60,lab_sample,20,1
3,H_Milano_2_origin_3,H_Milano_3_dest_3,0.3,10.0,1,60,lab_sample,10,2
4,H_Milano_1_origin_4,H_Milano_3_dest_4,0.3,10.0,3,60,lab_sample,23,1
5,H_Milano_3_origin_5,H_Bergamo_1_dest_5,0.25,4.0,2,80,blood,6,1
6,H_Parma_1_origin_6,H_Pavia_5_dest_6,0.25,4.0,2,80,blood,5,1
7,H_Parma_3_origin_7,H_Milano_2_dest_7,0.4,10.0,3,50,medication,15,1
8,H_Pavia_9_origin_8,H_Cremona_1_dest_8,0.25,4.0,1,80,blood,4,1
9,H_Bergamo_1_origin_9,H_Parma_2_dest_9,0.25,4.0,2,80,blood,6,1
10,H_Bergamo_3_origin_10,H_Bergamo_2_dest_10,0.25,4.0,3,80,blood,9,1
11,H_Pavia_5_origin_11,H_Piacenza_2_dest_11,0.5,8.0,1,40,fluids,3,1
12,H_Pavia_5_origin_12,H_Parma_2_dest_12,0.4,10.0,3,50,medication,15,1
13,H_Pavia_1_origin_13,H_Bergamo_1_dest_13,0.3,10.0,2,60,lab_sample,12,1
14,H_Pavia_5_origin_14,H_Bergamo_2_dest_14,0.25,4.0,3,80,blood,11,1
15,H_Milano_3_origin_15,H_Bergamo_4_dest_15,0.3,10.0,2,60,lab_sample,13,1
16,H_Piacenza_2_origin_16,H_Milano_1_dest_16,0.3,10.0,3,60,lab_sample,23,1
17,H_Bergamo_4_origin_17,H_Bergamo_1_dest_17,0.0,1.5,1,100,organ,1,1
18,H_Milano_3_origin_18,H_Pavia_9_dest_18,0.0,1.5,1,100,organ,1,1
19,H_Milano_3_origin_19,H_Bergamo_2_dest_19,0.3,10.0,1,60,lab_sample,2,1
20,H_Milano_1_origin_20,H_Cremona_1_dest_20,0.4,10.0,2,50,medication,13,1
21,H_Parma_2_origin_21,H_Bergamo_2_dest_21,0.4,10.0,1,50,medication,1,1
22,H_Milano_3_origin_22,H_Bergamo_2_dest_22,0.4,10.0,3,50,medication,14,1
23,H_Cremona_2_origin_23,H_Pavia_8_dest_23,0.5,8.0,2,40,fluids,6,2
24,H_Piacenza_2_origin_24,H_Milano_3_dest_24,0.3,10.0,2,60,lab_sample,15,1
25,H_Parma_1_origin_25,H_Bergamo_1_dest_25,0.4,10.0,2,50,medication,12,1
26,H_Parma_3_origin_26,H_Pavia_5_dest_26,0.5,8.0,1,40,fluids,3,1
27,H_Cremona_2_origin_27,H_Piacenza_2_dest_27,0.5,8.0,1,40,fluids,3,2
28,H_Parma_1_origin_28,H_Milano_3_dest_28,0.25,4.0,2,80,blood,6,1
29,H_Parma_3_origin_29,H_Cremona_1_dest_29,0.25,4.0,3,80,blood,12,1
30,H_Pavia_1_origin_30,H_Cremona_2_dest_30,0.3,10.0,2,60,lab_sample,18,1
31,H_Cremona_1_origin_31,H_Piacenza_1_dest_31,0.5,8.0,2,40,fluids,5,1
32,H_Parma_1_origin_32,H_Milano_2_dest_32,0.3,10.0,3,60,lab_sample,25,1
33,H_Pavia_10_origin_33,H_Milano_3_dest_33,0.0,1.5,1,100,organ,1,2
34,H_Milano_3_origin_34,H_Pavia_8_dest_34,0.3,10.0,1,60,lab_sample,10,1
35,H_Pavia_5_origin_35,H_Pavia_10_dest_35,0.4,10.0,3,50,medication,18,1
36,H_Parma_2_origin_36,H_Parma_3_dest_36,0.25,4.0,3,80,blood,10,1
37,H_Bergamo_4_origin_37,H_Parma_2_dest_37,0.25,4.0,2,80,blood,6,1
38,H_Parma_1_origin_38,H_Pavia_1_dest_38,0.3,10.0,1,60,lab_sample,4,1
39,H_Bergamo_2_origin_39,H_Cremona_2_dest_39,0.4,10.0,3,50,medication,18,1
40,H_Pavia_1_origin_40,H_Parma_2_dest_40,0.5,8.0,1,40,fluids,4,1
41,H_Pavia_9_origin_41,H_Cremona_1_dest_41,0.4,10.0,3,50,medication,15,1
42,H_Pavia_8_origin_42,H_Pavia_1_dest_42,0.0,1.5,1,100,organ,1,1
43,H_Bergamo_4_origin_43,H_Pavia_9_dest_43,0.4,10.0,2,50,medication,12,1
44,H_Bergamo_1_origin_44,H_Bergamo_4_dest_44,0.4,10.0,1,50,medication,1,1
45,H_Pavia_9_origin_45,H_Parma_3_dest_45,0.4,10.0,3,50,medication,17,1
46,H_Bergamo_1_origin_46,H_Cremona_1_dest_46,0.5,8.0,2,40,fluids,7,1
47,H_Cremona_1_origin_47,H_Cremona_2_dest_47,0.3,10.0,2,60,lab_sample,12,1
48,H_Pavia_5_origin_48,H_Pavia_1_dest_48,0.3,10.0,1,60,lab_sample,5,1
49,H_Bergamo_4_origin_49,H_Bergamo_1_dest_49,0.3,10.0,3,60,lab_sample,29,1
50,H_Milano_2_origin_50,H_Bergamo_1_dest_50,0.3,10.0,2,60,lab_sample,20,2
51,H_Cremona_1_origin_51,H_Bergamo_2_dest_51,0.3,10.0,2,60,lab_sample,12,1
52,H_Pavia_8_origin_52,H_Piacenza_2_dest_52,0.4,10.0,2,50,medication,13,1
53,H_Bergamo_1_origin_53,H_Pavia_5_dest_53,0.3,10.0,3,60,lab_sample,26,1
54,H_Piacenza_2_origin_54,H_Milano_1_dest_54,0.5,8.0,2,40,fluids,7,1
55,H_Parma_3_origin_55,H_Milano_3_dest_55,0.3,10.0,2,60,lab_sample,19,1
56,H_Milano_1_origin_56,H_Bergamo_1_dest_56,0.25,4.0,1,80,blood,4,1
57,H_Bergamo_1_origin_57,H_Milano_3_dest_57,0.3,10.0,3,60,lab_sample,24,1
58,H_Bergamo_2_origin_58,H_Parma_2_dest_58,0.3,10.0,2,60,lab_sample,20,1
59,H_Bergamo_4_origin_59,H_Milano_1_dest_59,0.4,10.0,2,50,medication,7,1
60,H_Milano_3_origin_60,H_Parma_2_dest_60,0.4,10.0,2,50,medication,11,1
61,H_Bergamo_2_origin_61,H_Milano_1_dest_61,0.0,1.5,1,100,organ,1,1
62,H_Cremona_2_origin_62,H_Pavia_8_dest_62,0.5,8.0,2,40,fluids,5,2
63,H_Pavia_10_origin_63,H_Bergamo_2_dest_63,0.3,10.0,3,60,lab_sample,28,2
64,H_Pavia_10_origin_64,H_Pavia_9_dest_64,0.3,10.0,2,60,lab_sample,16,2
65,H_Milano_3_origin_65,H_Piacenza_2_dest_65,0.4,10.0,2,50,medication,13,1
66,H_Pavia_8_origin_66,H_Parma_2_dest_66,0.4,10.0,3,50,medication,16,1
67,H_Milano_1_origin_67,H_Piacenza_1_dest_67,0.4,10.0,1,50,medication,5,1
68,H_Milano_3_origin_68,H_Milano_2_dest_68,0.5,8.0,1,40,fluids,1,1
69,H_Piacenza_2_origin_69,H_Bergamo_3_dest_69,0.5,8.0,2,40,fluids,5,1
70,H_Piacenza_1_origin_70,H_Bergamo_4_dest_70,0.3,10.0,2,60,lab_sample,15,2
71,H_Pavia_5_origin_71,H_Milano_1_dest_71,0.5,8.0,1,40,fluids,2,1
72,H_Bergamo_2_origin_72,H_Bergamo_4_dest_72,0.0,1.5,1,100,organ,1,1
73,H_Cremona_1_origin_73,H_Milano_3_dest_73,0.4,10.0,3,50,medication,16,1
74,H_Bergamo_4_origin_74,H_Parma_3_dest_74,0.4,10.0,3,50,medication,17,1
75,H_Bergamo_3_origin_75,H_Pavia_10_dest_75,0.4,10.0,3,50,medication,15,1
76,H_Parma_2_origin_76,H_Bergamo_1_dest_76,0.5,8.0,1,40,fluids,3,1
77,H_Bergamo_4_origin_77,H_Cremona_1_dest_77,0.25,4.0,3,80,blood,10,1
78,H_Milano_2_origin_78,H_Parma_1_dest_78,0.3,10.0,3,60,lab_sample,24,2
79,H_Parma_3_origin_79,H_Parma_2_dest_79,0.4,10.0,2,50,medication,10,1
80,H_Parma_1_origin_80,H_Cremona_1_dest_80,0.3,10.0,3,60,lab_sample,24,1
81,H_Parma_2_origin_81,H_Parma_3_dest_81,0.0,1.5,1,100,organ,1,1
82,H_Parma_2_origin_82,H_Pavia_8_dest_82,0.3,10.0,2,60,lab_sample,18,1
83,H_Cremona_1_origin_83,H_Milano_3_dest_83,0.25,4.0,3,80,blood,9,1
84,H_Piacenza_2_origin_84,H_Pavia_8_dest_84,0.3,10.0,1,60,lab_sample,6,1
85,H_Parma_3_origin_85,H_Piacenza_2_dest_85,0.5,8.0,1,40,fluids,2,1
86,H_Pavia_10_origin_86,H_Parma_3_dest_86,0.3,10.0,1,60,lab_sample,4,2
87,H_Milano_1_origin_87,H_Milano_3_dest_87,0.0,1.5,1,100,organ,1,1
88,H_Pavia_9_origin_88,H_Milano_1_dest_88,0.25,4.0,3,80,blood,12,1
89,H_Pavia_8_origin_89,H_Cremona_2_dest_89,0.5,8.0,1,40,fluids,4,1
90,H_Milano_3_origin_90,H_Bergamo_2_dest_90,0.0,1.5,1,100,organ,1,1
