commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Pavia_9_origin_1,H_Milano_2_dest_1,0.3,10.0,2,60,lab_sample,15,1
2,H_Bergamo_1_origin_2,H_Parma_3_dest_2,0.4,10.0,1,50,medication,3,1
3,H_Bergamo_1_origin_3,H_Pavia_9_dest_3,0.25,4.0,2,80,blood,6,2
4,H_Bergamo_2_origin_4,H_Cremona_1_dest_4,0.25,4.0,3,80,blood,12,1
5,H_Bergamo_3_origin_5,H_Milano_2_dest_5,0.25,4.0,3,80,blood,12,2
6,H_Cremona_1_origin_6,H_Bergamo_1_dest_6,0.5,8.0,3,40,fluids,12,1
7,H_Bergamo_1_origin_7,H_Pavia_10_dest_7,0.4,10.0,3,50,medication,16,1
8,H_Milano_3_origin_8,H_Piacenza_1_dest_8,0.4,10.0,2,50,medication,9,1
9,H_Piacenza_2_origin_9,H_Piacenza_1_dest_9,0.3,10.0,2,60,lab_sample,12,2
10,H_Piacenza_2_origin_10,H_Pavia_8_dest_10,0.3,10.0,2,60,lab_sample,11,2
11,H_Pavia_9_origin_11,H_Parma_2_dest_11,0.5,8.0,3,40,fluids,9,1
12,H_Piacenza_1_origin_12,H_Parma_1_dest_12,0.5,8.0,2,40,fluids,7,2
13,H_Pavia_1_origin_13,H_Piacenza_1_dest_13,0.4,10.0,2,50,medication,9,1
14,H_Pavia_10_origin_14,H_Piacenza_1_dest_14,0.5,8.0,3,40,fluids,9,2
15,H_Milano_3_origin_15,H_Milano_2_dest_15,0.3,10.0,2,60,lab_sample,18,1
16,H_Parma_3_origin_16,H_Pavia_5_dest_16,0.5,8.0,2,40,fluids,6,2
17,H_Parma_3_origin_17,H_Cremona_1_dest_17,0.5,8.0,3,40,fluids,10,2
18,H_Milano_1_origin_18,H_Milano_3_dest_18,0.5,8.0,3,40,fluids,12,2
19,H_Pavia_8_origin_19,H_Pavia_5_dest_19,0.3,10.0,2,60,lab_sample,20,1
20,H_Piacenza_1_origin_20,H_Bergamo_2_dest_20,0.3,10.0,1,60,lab_sample,2,2
