commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Milano_2_origin_1,H_Cremona_2_dest_1,0.25,4.0,2,80,blood,5,1
2,H_Parma_2_origin_2,H_Parma_1_dest_2,0.4,10.0,2,50,medication,12,1
3,H_Cremona_2_origin_3,H_Bergamo_1_dest_3,0.5,8.0,3,40,fluids,10,1
4,H_Cremona_2_origin_4,H_Milano_3_dest_4,0.5,8.0,2,40,fluids,6,1
5,H_Bergamo_2_origin_5,H_Cremona_2_dest_5,0.3,10.0,2,60,lab_sample,17,2
6,H_Parma_2_origin_6,H_Milano_1_dest_6,0.25,4.0,3,80,blood,12,1
7,H_Pavia_10_origin_7,H_Bergamo_1_dest_7,0.4,10.0,3,50,medication,18,2
8,H_Parma_1_origin_8,H_Pavia_10_dest_8,0.5,8.0,3,40,fluids,10,2
9,H_Parma_1_origin_9,H_Pavia_8_dest_9,0.4,10.0,1,50,medication,3,2
10,H_Pavia_8_origin_10,H_Parma_2_dest_10,0.25,4.0,2,80,blood,8,2
11,H_Bergamo_2_origin_11,H_Parma_1_dest_11,0.4,10.0,3,50,medication,18,2
12,H_Bergamo_3_origin_12,H_Piacenza_1_dest_12,0.3,10.0,3,60,lab_sample,23,1
13,H_Bergamo_1_origin_13,H_Pavia_8_dest_13,0.3,10.0,3,60,lab_sample,28,1
14,H_Pavia_5_origin_14,H_Bergamo_1_dest_14,0.4,10.0,3,50,medication,18,1
15,H_Cremona_1_origin_15,H_Pavia_9_dest_15,0.4,10.0,3,50,medication,16,2
16,H_Parma_1_origin_16,H_Bergamo_4_dest_16,0.25,4.0,3,80,blood,12,2
17,H_Piacenza_2_origin_17,H_Pavia_8_dest_17,0.5,8.0,2,40,fluids,5,2
18,H_Milano_2_origin_18,H_Pavia_9_dest_18,0.25,4.0,1,80,blood,2,1
19,H_Pavia_10_origin_19,H_Cremona_2_dest_19,0.3,10.0,2,60,lab_sample,20,2
20,H_Bergamo_2_origin_20,H_Parma_1_dest_20,0.4,10.0,3,50,medication,16,2
21,H_Cremona_2_origin_21,H_Bergamo_2_dest_21,0.5,8.0,3,40,fluids,11,1
22,H_Bergamo_2_origin_22,H_Milano_1_dest_22,0.5,8.0,1,40,fluids,3,2
23,H_Parma_3_origin_23,H_Pavia_1_dest_23,0.3,10.0,3,60,lab_sample,21,2
24,H_Parma_1_origin_24,H_Bergamo_1_dest_24,0.3,10.0,1,60,lab_sample,4,2
25,H_Pavia_10_origin_25,H_Parma_1_dest_25,0.5,8.0,1,40,fluids,2,2
26,H_Bergamo_3_origin_26,H_Milano_3_dest_26,0.3,10.0,1,60,lab_sample,6,1
27,H_Bergamo_1_origin_27,H_Pavia_5_dest_27,0.3,10.0,3,60,lab_sample,25,1
28,H_Milano_2_origin_28,H_Milano_1_dest_28,0.0,1.5,1,100,organ,1,1
29,H_Pavia_1_origin_29,H_Pavia_9_dest_29,0.5,8.0,3,40,fluids,9,2
30,H_Piacenza_2_origin_30,H_Parma_1_dest_30,0.0,1.5,1,100,organ,1,2
31,H_Piacenza_2_origin_31,H_Cremona_1_dest_31,0.0,1.5,1,100,organ,1,2
32,H_Pavia_9_origin_32,H_Milano_2_dest_32,0.5,8.0,1,40,fluids,3,2
33,H_Pavia_8_origin_33,H_Milano_2_dest_33,0.4,10.0,3,50,medication,14,2
34,H_Milano_2_origin_34,H_Cremona_1_dest_34,0.4,10.0,2,50,medication,12,1
35,H_Bergamo_2_origin_35,H_Milano_1_dest_35,0.0,1.5,1,100,organ,1,2
36,H_Bergamo_4_origin_36,H_Bergamo_2_dest_36,0.5,8.0,2,40,fluids,8,1
37,H_Bergamo_3_origin_37,H_Pavia_9_dest_37,0.3,10.0,2,60,lab_sample,12,1
38,H_Piacenza_2_origin_38,H_Milano_3_dest_38,0.4,10.0,2,50,medication,8,2
39,H_Parma_3_origin_39,H_Piacenza_2_dest_39,0.3,10.0,1,60,lab_sample,7,2
40,H_Parma_1_origin_40,H_Milano_1_dest_40,0.4,10.0,1,50,medication,2,2
41,H_Parma_3_origin_41,H_Milano_2_dest_41,0.3,10.0,3,60,lab_sample,28,2
42,H_Bergamo_2_origin_42,H_Milano_3_dest_42,0.0,1.5,1,100,organ,1,2
43,H_Pavia_10_origin_43,H_Bergamo_2_dest_43,0.25,4.0,1,80,blood,2,2
44,H_Milano_2_origin_44,H_Bergamo_4_dest_44,0.4,10.0,3,50,medication,17,1
45,H_Bergamo_2_origin_45,H_Bergamo_1_dest_45,0.3,10.0,2,60,lab_sample,16,2
46,H_Parma_2_origin_46,H_Parma_1_dest_46,0.3,10.0,1,60,lab_sample,5,1
47,H_Pavia_9_origin_47,H_Cremona_2_dest_47,0.3,10.0,1,60,lab_sample,5,2
48,H_Piacenza_2_origin_48,H_Pavia_10_dest_48,0.4,10.0,2,50,medication,9,2
49,H_Bergamo_4_origin_49,H_Pavia_1_dest_49,0.5,8.0,3,40,fluids,11,1
50,H_Milano_3_origin_50,H_Milano_2_dest_50,0.3,10.0,3,60,lab_sample,23,2
51,H_Bergamo_1_origin_51,H_Pavia_1_dest_51,0.5,8.0,2,40,fluids,7,1
52,H_Bergamo_2_origin_52,H_Milano_2_dest_52,0.5,8.0,1,40,fluids,1,2
53,H_Pavia_10_origin_53,H_Pavia_9_dest_53,0.3,10.0,1,60,lab_sample,5,2
54,H_Pavia_1_origin_54,H_Pavia_10_dest_54,0.25,4.0,3,80,blood,11,2
55,H_Bergamo_3_origin_55,H_Bergamo_1_dest_55,0.5,8.0,1,40,fluids,2,1
56,H_Pavia_10_origin_56,H_Cremona_2_dest_56,0.25,4.0,1,80,blood,3,2
57,H_Bergamo_1_origin_57,H_Pavia_9_dest_57,0.4,10.0,3,50,medication,15,1
58,H_Pavia_5_origin_58,H_Cremona_1_dest_58,0.5,8.0,1,40,fluids,4,1
59,H_Piacenza_2_origin_59,H_Pavia_5_dest_59,0.5,8.0,1,40,fluids,1,2
60,H_Milano_1_origin_60,H_Parma_1_dest_60,0.5,8.0,1,40,fluids,2,1
61,H_Bergamo_3_origin_61,H_Parma_1_dest_61,0.5,8.0,2,40,fluids,5,1
62,H_Milano_2_origin_62,H_Pavia_5_dest_62,0.5,8.0,2,40,fluids,5,1
63,H_Pavia_10_origin_63,H_Bergamo_3_dest_63,0.5,8.0,1,40,fluids,3,2
64,H_Piacenza_2_origin_64,H_Bergamo_1_dest_64,0.3,10.0,3,60,lab_sample,29,2
65,H_Parma_2_origin_65,H_Piacenza_2_dest_65,0.5,8.0,2,40,fluids,6,1
66,H_Pavia_10_origin_66,H_Pavia_5_dest_66,0.25,4.0,1,80,blood,4,2
67,H_Pavia_10_origin_67,H_Piacenza_1_dest_67,0.3,10.0,3,60,lab_sample,26,2
68,H_Pavia_5_origin_68,H_Piacenza_2_dest_68,0.25,4.0,2,80,blood,5,1
69,H_Milano_1_origin_69,H_Parma_1_dest_69,0.3,10.0,3,60,lab_sample,22,1
70,H_Pavia_5_origin_70,H_Parma_2_dest_70,0.5,8.0,1,40,fluids,3,1
71,H_Cremona_2_origin_71,H_Bergamo_3_dest_71,0.25,4.0,3,80,blood,11,1
72,H_Cremona_2_origin_72,H_Bergamo_2_dest_72,0.4,10.0,1,50,medication,1,1
73,H_Bergamo_1_origin_73,H_Pavia_10_dest_73,0.25,4.0,3,80,blood,10,1
74,H_Parma_2_origin_74,H_Piacenza_1_dest_74,0.3,10.0,1,60,lab_sample,10,1
75,H_Pavia_1_origin_75,H_Pavia_8_dest_75,0.25,4.0,1,80,blood,3,2
76,H_Bergamo_1_origin_76,H_Cremona_2_dest_76,0.25,4.0,3,80,blood,11,1
77,H_Milano_1_origin_77,H_Bergamo_3_dest_77,0.25,4.0,2,80,blood,5,1
78,H_Piacenza_1_origin_78,H_Cremona_1_dest_78,0.25,4.0,1,80,blood,3,2
79,H_Bergamo_2_origin_79,H_Bergamo_3_dest_79,0.5,8.0,2,40,fluids,8,2
80,H_Cremona_1_origin_80,H_Piacenza_2_dest_80,0.3,10.0,3,60,lab_sample,23,2
81,H_Milano_3_origin_81,H_Pavia_9_dest_81,0.0,1.5,1,100,organ,1,2
82,H_Bergamo_2_origin_82,H_Pavia_5_dest_82,0.3,10.0,2,60,lab_sample,12,2
83,H_Pavia_10_origin_83,H_Milano_2_dest_83,0.0,1.5,1,100,organ,1,2
84,H_Pavia_9_origin_84,H_Bergamo_3_dest_84,0.5,8.0,2,40,fluids,6,2
85,H_Parma_3_origin_85,H_Parma_1_dest_85,0.25,4.0,3,80,blood,9,2
86,H_Pavia_1_origin_86,H_Milano_2_dest_86,0.3,10.0,2,60,lab_sample,17,2
87,H_Bergamo_2_origin_87,H_Pavia_1_dest_87,0.25,4.0,2,80,blood,5,2
88,H_Parma_1_origin_88,H_Pavia_5_dest_88,0.5,8.0,3,40,fluids,10,2
89,H_Piacenza_1_origin_89,H_Pavia_9_dest_89,0.4,10.0,1,50,medication,4,2
90,H_Piacenza_2_origin_90,H_Bergamo_3_dest_90,0.4,10.0,2,50,medication,13,2
