commodity_id,origin,destination,ready_time,due_time,drone_req,penalty,supply_type,quantity,origin_drones
1,H_Parma_3_origin_1,H_Bergamo_2_dest_1,0.3,10.0,2,60,lab_sample,19,2
2,H_Bergamo_2_origin_2,H_Piacenza_2_dest_2,0.3,10.0,1,60,lab_sample,2,1
3,H_Milano_2_origin_3,H_Pavia_9_dest_3,0.5,8.0,3,40,fluids,9,1
4,H_Pavia_5_origin_4,H_Pavia_8_dest_4,0.5,8.0,1,40,fluids,2,2
5,H_Cremona_2_origin_5,H_Milano_1_dest_5,0.3,10.0,1,60,lab_sample,5,1
6,H_Pavia_1_origin_6,H_Cremona_1_dest_6,0.25,4.0,2,80,blood,5,1
7,H_Bergamo_3_origin_7,H_Cremona_2_dest_7,0.5,8.0,2,40,fluids,6,1
8,H_Parma_3_origin_8,H_Cremona_1_dest_8,0.3,10.0,2,60,lab_sample,12,2
9,H_Milano_3_origin_9,H_Cremona_2_dest_9,0.25,4.0,3,80,blood,11,2
10,H_Pavia_5_origin_10,H_Parma_2_dest_10,0.5,8.0,2,40,fluids,7,1
11,H_Pavia_1_origin_11,H_Pavia_10_dest_11,0.5,8.0,3,40,fluids,11,2
12,H_Bergamo_3_origin_12,H_Piacenza_2_dest_12,0.3,10.0,2,60,lab_sample,14,2
13,H_Pavia_5_origin_13,H_Milano_3_dest_13,0.5,8.0,3,40,fluids,10,1
14,H_Cremona_2_origin_14,H_Milano_3_dest_14,0.5,8.0,3,40,fluids,12,1
15,H_Pavia_8_origin_15,H_Bergamo_4_dest_15,0.4,10.0,2,50,medication,12,1
